School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Alabama,SEC,326,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Georgia,SEC,199,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Ohio State,Big Ten,178,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Clemson,ACC,176,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Notre Dame,FBS - Independent,138,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Texas,Big 12,108,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Texas A&M,SEC,103,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&m.svg
LSU,SEC,95,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Oklahoma,Big 12,87,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Florida,SEC,85,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Pitt,ACC,82,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/pittsburgh.svg
South Carolina,SEC,75,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Auburn,SEC,71,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
Iowa,Big Ten,69,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Oregon,Pac 12,63,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Florida State,ACC,60,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Penn State,Big Ten,59,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Arkansas,SEC,59,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Washington,Pac 12,53,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/washington.svg
Ole Miss,SEC,50,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Maryland,Big Ten,50,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Miami (FL),ACC,48,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
TCU,Big 12,47,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Stanford,Pac 12,45,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
Minnesota,Big Ten,41,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Boston College,ACC,40,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Coastal Carolina,FCS,39,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/coastal_carolina.svg
NC State,ACC,35,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
BYU,FBS - Independent,32,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
Utah,Pac 12,31,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Iowa State,Big 12,30,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
North Carolina,ACC,29,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
UCLA,Pac 12,29,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
Syracuse,ACC,27,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Michigan,Big Ten,25,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Wisconsin,Big Ten,25,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Kentucky,SEC,22,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Tennessee,SEC,21,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Michigan State,Big Ten,19,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
Virginia,ACC,19,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia.svg
Arizona State,Pac 12,17,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
USC,Pac 12,16,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Cincinnati,FBS - AAC,16,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
Northwestern,Big Ten,15,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/northwestern.svg
Mississippi State,SEC,14,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi_st.svg
Troy,FBS - Sun Belt,14,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/troy.svg
Georgia Tech,ACC,12,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia_tech.svg
Baylor,Big 12,12,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/baylor.svg
Indiana,Big Ten,11,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
Louisiana Tech,FBS - CUSA,11,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/la_tech.svg
West Virginia,Big 12,10,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
Kansas State,Big 12,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas_st.svg
Eastern Washington,FCS,10,1,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/eastern_washington.svg
