Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Bear Alexander,Georgia,DL,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,35
2,2,Will Johnson,Michigan,CB,5/22/2023 12:00:00 AM,First Round,,Michigan,Big Ten,35
3,3,Cade Klubnik,Clemson,QB,5/22/2023 12:00:00 AM,First Round,,South Carolina,ACC,35
4,4,Kelvin Banks,Texas,OT,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,35
5,5,Will Campbell,LSU,OT,5/22/2023 12:00:00 AM,First Round,,Louisiana,SEC,35
6,6,Drew Allar,Penn State,QB,5/22/2023 12:00:00 AM,First Round,,Pennsylvania,Big Ten,35
7,1,Benjamin Morrison,Notre Dame,CB,5/22/2023 12:00:00 AM,First Round,,Indiana,FBS - Independent,35
8,6,Mykel Williams,Georgia,DL,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,35
9,9,Nick Singleton,Penn State,RB,5/22/2023 12:00:00 AM,First Round,,Pennsylvania,Big Ten,35
10,10,Evan Stewart,Texas A&M,WR,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,35
11,5,Luther Burden,Missouri,WR,5/22/2023 12:00:00 AM,First Round,,Missouri,SEC,30
12,12,Deone Walker,Kentucky,DL,5/22/2023 12:00:00 AM,First Round,,Kentucky,SEC,30
13,13,Quinshon Judkins,Ole Miss,RB,5/22/2023 12:00:00 AM,First Round,,Mississippi,SEC,30
14,14,Dasan McCullough,Oklahoma,EDGE,5/22/2023 12:00:00 AM,First Round,,Oklahoma,SEC,30
15,15,Barion Brown,Kentucky,WR,5/22/2023 12:00:00 AM,First Round,,Kentucky,SEC,30
16,16,Davison Igbinosun,Ohio State,CB,5/22/2023 12:00:00 AM,First Round,,Ohio,Big Ten,30
17,17,Dani Dennis-Sutton,Penn State,DL,5/22/2023 12:00:00 AM,First Round,,Pennsylvania,Big Ten,30
18,18,Shemar James,Florida,LB,5/22/2023 12:00:00 AM,First Round,,Florida,SEC,30
19,10,Harold Perkins,LSU,LB,5/22/2023 12:00:00 AM,First Round,,Louisiana,SEC,30
20,20,Malaki Starks,Georgia,S,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,30
21,21,David Bailey,Stanford,EDGE,5/22/2023 12:00:00 AM,First Round,,California,ACC,30
22,20,Jeremiah Alexander,Alabama,EDGE,5/22/2023 12:00:00 AM,First Round,,Alabama,SEC,30
23,23,Nick Emmanwori,South Carolina,CB,5/22/2023 12:00:00 AM,First Round,,South Carolina,SEC,30
24,24,Tyler Booker,Alabama,OT,5/22/2023 12:00:00 AM,First Round,,Alabama,SEC,30
25,24,Conner Weigman,Texas A&M,QB,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,30
26,26,Blake Miller,Clemson,OT,5/22/2023 12:00:00 AM,First Round,,South Carolina,ACC,25
27,27,Oscar Delp,Georgia,TE,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,25
28,28,Abdul Carter,Penn State,EDGE,5/22/2023 12:00:00 AM,First Round,,Pennsylvania,Big Ten,25
29,14,Sonny Styles,Ohio State,S,5/22/2023 12:00:00 AM,First Round,,Ohio,Big Ten,25
30,30,Dane Key,Kentucky,WR,5/22/2023 12:00:00 AM,First Round,,Kentucky,SEC,25
31,31,Kaytron Allen,Penn State,RB,5/22/2023 12:00:00 AM,First Round,,Pennsylvania,Big Ten,25
32,32,Antonio Williams,Clemson,WR,5/22/2023 12:00:00 AM,First Round,,South Carolina,ACC,25
33,33,Branson Robinson,Georgia,RB,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,25
34,7,Domani Jackson,USC,CB,5/22/2023 12:00:00 AM,First Round,,California,Big Ten,25
35,35,Trevor Etienne,Florida,RB,5/22/2023 12:00:00 AM,First Round,,Florida,SEC,25
36,36,Derrick Moore,Michigan,DL,5/22/2023 12:00:00 AM,First Round,,Michigan,Big Ten,20
37,37,Jaishawn Barham,Maryland,LB,5/22/2023 12:00:00 AM,First Round,,Maryland,Big Ten,20
38,25,Marvin Jones Jr.,Georgia,EDGE,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,20
39,39,Bryce Anderson,Texas A&M,S,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,20
40,40,Cole Hutson,Texas,IOL,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,20
41,41,Tetairoa McMillan,Arizona,WR,5/22/2023 12:00:00 AM,First Round,,Arizona,Big 12,20
42,42,Damien Martinez,Oregon State,RB,5/22/2023 12:00:00 AM,First Round,,Oregon,Pac 12,20
43,43,Jaheim Oatis,Alabama,DL,5/22/2023 12:00:00 AM,First Round,,Alabama,SEC,20
44,44,Donovan Green,Texas A&M,TE,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,20
45,45,Jaren Kanak,Oklahoma,LB,5/22/2023 12:00:00 AM,First Round,,Oklahoma,SEC,20
46,46,Matthew Golden,Houston,WR,5/22/2023 12:00:00 AM,First Round,,Texas,Big 12,20
47,47,Gabe Jacas,Illinois,EDGE,5/22/2023 12:00:00 AM,First Round,,Illinois,Big Ten,20
48,28,Daylen Everette,Georgia,CB,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,20
49,2,Mason Taylor,LSU,TE,5/22/2023 12:00:00 AM,First Round,,Louisiana,SEC,20
50,46,Kamari Wilson,Florida,S,5/22/2023 12:00:00 AM,First Round,,Florida,SEC,20
51,51,Andrew Paul,Georgia,RB,5/22/2023 12:00:00 AM,First Round,,Georgia,SEC,20
52,15,Zach Rice,North Carolina,OT,5/22/2023 12:00:00 AM,First Round,,North Carolina,ACC,20
53,11,Shemar Stewart,Texas A&M,DL,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,20
54,54,Julian Armella,Florida State,OT,5/22/2023 12:00:00 AM,First Round,,Florida,ACC,20
55,55,Aaron Graves,Iowa,DL,5/22/2023 12:00:00 AM,First Round,,Iowa,Big Ten,20
56,9,C.J. Hicks,Ohio State,LB,5/22/2023 12:00:00 AM,First Round,,Ohio,Big Ten,20
57,3,Travis Hunter,Colorado,CB,5/22/2023 12:00:00 AM,First Round,,Colorado,Big 12,20
58,58,Jaleel Skinner,Miami (FL),TE,5/22/2023 12:00:00 AM,First Round,,Florida,ACC,20
59,35,Walter Nolen,Texas A&M,DL,5/22/2023 12:00:00 AM,First Round,,Texas,SEC,20
60,23,Jihaad Campbell,Alabama,EDGE,5/22/2023 12:00:00 AM,First Round,,Alabama,SEC,15
61,45,Devin Brown,Ohio State,QB,5/22/2023 12:00:00 AM,First Round,,Ohio,Big Ten,15
62,62,Kaleb Johnson,Iowa,RB,5/22/2023 12:00:00 AM,First Round,,Iowa,Big Ten,15
63,63,Justin Kirkland,Oklahoma State,DL,5/22/2023 12:00:00 AM,First Round,,Oklahoma,Big 12,15
64,1,Denver Harris,LSU,CB,5/22/2023 12:00:00 AM,First Round,,Louisiana,SEC,15
65,2,Chris Marshall,Texas A&M,WR,5/22/2023 12:00:00 AM,,,Texas,SEC,15
66,4,Walter Nolan,Texas A&M,DL,5/22/2023 12:00:00 AM,,,Texas,SEC,15
67,12,Devon Campbell,Texas,IOL,5/22/2023 12:00:00 AM,,,Texas,SEC,15
68,16,L.T. Overton,Texas A&M,DL,5/22/2023 12:00:00 AM,,,Texas,SEC,15
69,18,Josh Conerly Jr.,Oregon,OT,5/22/2023 12:00:00 AM,,,Oregon,Big Ten,15
70,19,Gabriel Brownlow-Dindy,Texas A&M,DL,5/22/2023 12:00:00 AM,,,Texas,SEC,15
71,22,Travis Shaw,North Carolina,DL,5/22/2023 12:00:00 AM,,,North Carolina,ACC,10
