Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-01,1,JACKSONVILLE JAGUARS,Colorado,Pac 12,35
2,1,Carson Beck,Georgia,QB,2024-10-01,20,NEW YORK JETS,Georgia,SEC,35
3,1,Shedeur Sanders,Colorado,QB,2024-10-01,5,CLEVELAND BROWNS,Colorado,Pac 12,35
4,2,Will Johnson,Michigan,CB,2024-10-01,4,CINCINNATI BENGALS,Michigan,Big Ten,35
5,3,Mason Graham,Michigan,DL,2024-10-01,2,MIAMI DOLPHINS,Michigan,Big Ten,35
6,1,James Pearce Jr.,Tennessee,EDGE,2024-10-01,7,CAROLINA PANTHERS,Tennessee,SEC,35
7,2,Will Campbell,LSU,OT,2024-10-01,8,LOS ANGELES RAMS,Louisiana,SEC,35
8,4,Kelvin Banks,Texas,OT,2024-10-01,9,ARIZONA CARDINALS,Texas,Big 12,35
9,6,Tetairoa McMillan,Arizona,WR,2024-10-01,3,NEW ENGLAND PATRIOTS,Arizona,Pac 12,35
10,8,Cameron Ward,Miami (FL),QB,2024-10-01,28,PITTSBURGH STEELERS,Florida,ACC,35
11,8,Quinn Ewers,Texas,QB,2024-10-01,6,TENNESSEE TITANS,Texas,Big 12,30
12,4,Mykel Williams,Georgia,EDGE,2024-10-01,15,CHICAGO BEARS,Georgia,SEC,30
13,1,Luther Burden,Missouri,WR,2024-10-01,12,LOS ANGELES CHARGERS,Missouri,SEC,30
14,13,Jalen Milroe,Alabama,QB,2024-10-01,,,Alabama,SEC,30
15,10,Benjamin Morrison,Notre Dame,CB,2024-10-01,10,NEW YORK GIANTS,Indiana,FBS - Independent,30
16,13,Malaki Starks,Georgia,S,2024-10-01,11,INDIANAPOLIS COLTS,Georgia,SEC,30
17,10,Abdul Carter,Penn State,EDGE,2024-10-01,,,Pennsylvania,Big Ten,30
18,6,Deone Walker,Kentucky,DL,2024-10-01,13,NEW ORLEANS SAINTS,Kentucky,SEC,30
19,13,Nic Scourton,Texas A&M,EDGE,2024-10-01,16,GREEN BAY PACKERS,Texas,SEC,30
20,17,Colston Loveland,Michigan,TE,2024-10-01,32,KANSAS CITY CHIEFS,Michigan,Big Ten,30
21,11,Emery Jones Jr.,LSU,OT,2024-10-01,25,WASHINGTON COMMANDERS,Louisiana,SEC,30
22,22,Ashton Jeanty,Boise State,RB,2024-10-01,14,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
23,14,Emeka Egbuka,Ohio State,WR,2024-10-01,23,ATLANTA FALCONS,Ohio,Big Ten,30
24,22,Kenneth Grant,Michigan,DL,2024-10-01,22,DENVER BRONCOS,Michigan,Big Ten,30
25,14,Denzel Burke,Ohio State,CB,2024-10-01,30,TAMPA BAY BUCCANEERS,Ohio,Big Ten,30
26,22,Tyleik Williams,Ohio State,DL,2024-10-01,18,BALTIMORE RAVENS,Ohio,Big Ten,25
27,27,Isaiah Bond,Texas,WR,2024-10-01,26,BUFFALO BILLS,Texas,Big 12,25
28,22,Jonah Savaiinaea,Arizona,IOL,2024-10-01,17,SAN FRANCISCO 49ERS,Arizona,Pac 12,25
29,23,Jack Sawyer,Ohio State,EDGE,2024-10-01,24,DETROIT LIONS,Ohio,Big Ten,25
30,28,Shavon Revel Jr.,East Carolina,CB,2024-10-01,,,North Carolina,FBS - AAC,25
31,14,Harold Perkins,LSU,LB,2024-10-01,19,PHILADELPHIA EAGLES,Louisiana,SEC,25
32,19,Tacario Davis,Arizona,CB,2024-10-01,31,MINNESOTA VIKINGS,Arizona,Pac 12,25
33,33,Nick Emmanwori,South Carolina,S,2024-10-01,,,South Carolina,SEC,25
34,26,Walter Nolen,Ole Miss,DL,2024-10-01,,,Mississippi,SEC,25
35,23,Aireontae Ersery,Minnesota,OT,2024-10-01,27,SEATTLE SEAHAWKS,Minnesota,Big Ten,25
36,34,Danny Stutsman,Oklahoma,LB,2024-10-01,,,Oklahoma,Big 12,20
37,25,Princely Umanmielen,Ole Miss,EDGE,2024-10-01,,,Mississippi,SEC,20
38,23,J.T. Tuimoloau,Ohio State,EDGE,2024-10-01,,,Ohio,Big Ten,20
39,37,Jalon Walker,Georgia,LB,2024-10-01,,,Georgia,SEC,20
40,24,Tyler Booker,Alabama,IOL,2024-10-01,29,HOUSTON TEXANS,Alabama,SEC,20
41,31,Landon Jackson,Arkansas,EDGE,2024-10-01,,,Arkansas,SEC,20
42,25,Quinshon Judkins,Ohio State,RB,2024-10-01,,,Ohio,Big Ten,20
43,21,Evan Stewart,Oregon,WR,2024-10-01,,,Oregon,Pac 12,20
44,37,Tre Harris,Ole Miss,WR,2024-10-01,,,Mississippi,SEC,20
45,33,Donovan Jackson,Ohio State,IOL,2024-10-01,,,Ohio,Big Ten,20
46,39,Maxwell Hairston,Kentucky,CB,2024-10-01,,,Kentucky,SEC,20
47,30,Patrick Payton,Florida State,EDGE,2024-10-01,,,Florida,ACC,20
48,27,Kevin Winston Jr.,Penn State,S,2024-10-01,,,Pennsylvania,Big Ten,20
49,31,Drew Allar,Penn State,QB,2024-10-01,,,Pennsylvania,Big Ten,20
50,26,Barrett Carter,Clemson,LB,2024-10-01,,,South Carolina,ACC,20
51,42,Omarion Hampton,North Carolina,RB,2024-10-01,,,North Carolina,ACC,20
52,27,Ollie Gordon II,Oklahoma State,RB,2024-10-01,,,Oklahoma,Big 12,20
53,41,Elic Ayomanor,Stanford,WR,2024-10-01,,,California,Pac 12,20
54,54,T.J. Sanders,South Carolina,DL,2024-10-01,,,South Carolina,SEC,20
55,53,Mansoor Delane,Virginia Tech,CB,2024-10-01,,,Virginia,ACC,20
56,40,DeMonte Capehart,Clemson,DL,2024-10-01,,,South Carolina,ACC,20
57,38,Parker Brailsford,Alabama,IOL,2024-10-01,,,Alabama,SEC,20
58,33,Tate Ratledge,Georgia,IOL,2024-10-01,,,Georgia,SEC,20
59,36,Ashton Gillotte,Louisville,EDGE,2024-10-01,,,Kentucky,ACC,20
60,42,Josh Conerly Jr.,Oregon,OT,2024-10-01,,,Oregon,Pac 12,15
61,55,Anthony Belton,NC State,OT,2024-10-01,,,North Carolina,ACC,15
62,45,Dani Dennis-Sutton,Penn State,EDGE,2024-10-01,,,Pennsylvania,Big Ten,15
63,53,Marcus Mbow,Purdue,OT,2024-10-01,,,Indiana,Big Ten,15
64,63,Dorian Strong,Virginia Tech,CB,2024-10-01,,,Virginia,ACC,15
65,47,Josh Simmons,Ohio State,OT,2024-10-01,,,Ohio,Big Ten,15
66,57,Lander Barton,Utah,LB,2024-10-01,,,Utah,Pac 12,15
67,18,Jaxson Dart,Ole Miss,QB,2024-10-01,,,Mississippi,SEC,15
68,55,Jonah Monheim,USC,OT,2024-10-01,,,California,Pac 12,15
69,51,Wyatt Milum,West Virginia,OT,2024-10-01,,,West Virginia,Big 12,15
70,70,Jaydn Ott,California,RB,2024-10-01,,,California,Pac 12,15
71,56,Deion Burks,Oklahoma,WR,2024-10-01,,,Oklahoma,Big 12,10
72,43,Quincy Riley,Louisville,CB,2024-10-01,,,Kentucky,ACC,10
73,24,Jabbar Muhammad,Oregon,CB,2024-10-01,,,Oregon,Pac 12,10
74,38,Nick Singleton,Penn State,RB,2024-10-01,,,Pennsylvania,Big Ten,10
75,55,Xavier Watts,Notre Dame,S,2024-10-01,,,Indiana,FBS - Independent,10
76,55,Kyren Lacy,LSU,WR,2024-10-01,,,Louisiana,SEC,10
77,76,Earnest Greene,Georgia,OT,2024-10-01,,,Georgia,SEC,10
78,37,Nic Anderson,Oklahoma,WR,2024-10-01,,,Oklahoma,Big 12,10
79,41,Jahdae Barron,Texas,CB,2024-10-01,,,Texas,Big 12,10
80,35,Garrett Nussmeier,LSU,QB,2024-10-01,,,Louisiana,SEC,10
81,62,Derrick Harmon,Oregon,DL,2024-10-01,,,Oregon,Pac 12,10
82,50,Daylen Everette,Georgia,CB,2024-10-01,,,Georgia,SEC,10
83,48,Rod Moore,Michigan,S,2024-10-01,,,Michigan,Big Ten,10
84,45,Jay Higgins,Iowa,LB,2024-10-01,,,Iowa,Big Ten,10
85,53,Oscar Delp,Georgia,TE,2024-10-01,,,Georgia,SEC,10
86,56,TreVeyon Henderson,Ohio State,RB,2024-10-01,,,Ohio,Big Ten,10
87,87,David Bailey,Stanford,EDGE,2024-10-01,,,California,Pac 12,10
88,78,Jaishawn Barham,Michigan,LB,2024-10-01,,,Michigan,Big Ten,10
89,40,Antwane Wells Jr.,Ole Miss,WR,2024-10-01,,,Mississippi,SEC,10
90,49,Blake Miller,Clemson,OT,2024-10-01,,,South Carolina,ACC,10
91,33,Tory Horton,Colorado State,WR,2024-10-01,,,Colorado,FBS - Mountain West,10
92,77,Cameron Williams,Texas,OT,2024-10-01,,,Texas,Big 12,10
93,59,Tez Johnson,Oregon,WR,2024-10-01,,,Oregon,Pac 12,10
94,40,Dontay Corleone,Cincinnati,DL,2024-10-01,,,Ohio,FBS - AAC,10
95,39,Luke Lachey,Iowa,TE,2024-10-01,,,Iowa,Big Ten,10
96,55,Sebastian Castro,Iowa,S,2024-10-01,,,Iowa,Big Ten,10
97,94,L.T. Overton,Alabama,DL,2024-10-01,,,Alabama,SEC,10
98,89,Ty Hamilton,Ohio State,DL,2024-10-01,,,Ohio,Big Ten,10
99,58,Nick Martin,Oklahoma State,LB,2024-10-01,,,Oklahoma,Big 12,10
100,27,Conner Weigman,Texas A&M,QB,2024-10-01,,,Texas,SEC,10
101,62,Mitchell Evans,Notre Dame,TE,2024-10-01,,,Indiana,FBS - Independent,8
102,56,Ajani Cornelius,Oregon,OT,2024-10-01,,,Oregon,Pac 12,8
103,61,Howard Cross III,Notre Dame,DL,2024-10-01,,,Indiana,FBS - Independent,8
104,104,Sonny Styles,Ohio State,S,2024-10-01,,,Ohio,Big Ten,8
105,44,Devin Neal,Kansas,RB,2024-10-01,,,Kansas,Big 12,8
106,99,Kobe Hudson,UCF,WR,2024-10-01,,,Florida,FBS - AAC,8
107,99,Jake Slaughter,Florida,IOL,2024-10-01,,,Florida,SEC,8
108,70,Kaden Prather,Maryland,WR,2024-10-01,,,Maryland,Big Ten,8
109,107,Shemar Stewart,Texas A&M,DL,2024-10-01,,,Texas,SEC,8
110,110,Pat Bryant,Illinois,WR,2024-10-01,,,Illinois,Big Ten,8
