Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-11-03,3,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,2,Cameron Ward,Miami (FL),QB,2024-11-03,1,CAROLINA PANTHERS,Florida,ACC,35
3,1,Shedeur Sanders,Colorado,QB,2024-11-03,2,TENNESSEE TITANS,Colorado,Big 12,35
4,2,Mason Graham,Michigan,DL,2024-11-03,N/A,,Michigan,Big Ten,35
5,2,Will Johnson,Michigan,CB,2024-11-03,4,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
6,2,Will Campbell,LSU,OT,2024-11-03,5,NEW ORLEANS SAINTS,Louisiana,SEC,35
7,6,Tetairoa McMillan,Arizona,WR,2024-11-03,12,LOS ANGELES RAMS,Arizona,Big 12,35
8,2,Kelvin Banks,Texas,OT,2024-11-03,9,MIAMI DOLPHINS,Texas,SEC,35
9,9,Abdul Carter,Penn State,EDGE,2024-11-03,17,SAN FRANCISCO 49ERS,Pennsylvania,Big Ten,35
10,1,James Pearce Jr.,Tennessee,EDGE,2024-11-03,18,CHICAGO BEARS,Tennessee,SEC,35
11,9,Jalen Milroe,Alabama,QB,2024-11-03,6,LAS VEGAS RAIDERS,Alabama,SEC,30
12,4,Mykel Williams,Georgia,EDGE,2024-11-03,21,ATLANTA FALCONS,Georgia,SEC,30
13,13,Nic Scourton,Texas A&M,EDGE,2024-11-03,16,SEATTLE SEAHAWKS,Texas,SEC,30
14,1,Luther Burden,Missouri,WR,2024-11-03,7,CLEVELAND BROWNS,Missouri,SEC,30
15,13,Malaki Starks,Georgia,S,2024-11-03,14,INDIANAPOLIS COLTS,Georgia,SEC,30
16,16,Ashton Jeanty,Boise State,RB,2024-11-03,13,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
17,8,Quinn Ewers,Texas,QB,2024-11-03,8,NEW YORK GIANTS,Texas,SEC,30
18,1,Carson Beck,Georgia,QB,2024-11-03,N/A,,Georgia,SEC,30
19,19,Kenneth Grant,Michigan,DL,2024-11-03,11,CINCINNATI BENGALS,Michigan,Big Ten,30
20,10,Benjamin Morrison,Notre Dame,CB,2024-11-03,26,MINNESOTA VIKINGS,Indiana,FBS - Independent,30
21,11,Deone Walker,Kentucky,DL,2024-11-03,19,ARIZONA CARDINALS,Kentucky,SEC,30
22,22,Isaiah Bond,Texas,WR,2024-11-03,15,TAMPA BAY BUCCANEERS,Texas,SEC,30
23,17,Emeka Egbuka,Ohio State,WR,2024-11-03,22,DENVER BRONCOS,Ohio,Big Ten,30
24,23,Aireontae Ersery,Minnesota,OT,2024-11-03,29,WASHINGTON COMMANDERS,Minnesota,Big Ten,30
25,16,Colston Loveland,Michigan,TE,2024-11-03,20,LOS ANGELES CHARGERS,Michigan,Big Ten,30
26,24,Shavon Revel Jr.,East Carolina,CB,2024-11-03,23,BALTIMORE RAVENS,North Carolina,FBS - AAC,25
27,23,Jalon Walker,Georgia,LB,2024-11-03,N/A,,Georgia,SEC,25
28,14,Emery Jones Jr.,LSU,OT,2024-11-03,N/A,,Louisiana,SEC,25
