Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Shedeur Sanders,Colorado,QB,2024-12-15,1,LAS VEGAS RAIDERS,Colorado,Big 12,35
2,1,Travis Hunter,Colorado,CB,2024-12-15,3,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
3,2,Cameron Ward,Miami (FL),QB,2024-12-15,2,NEW YORK GIANTS,Florida,ACC,35
4,4,Abdul Carter,Penn State,EDGE,2024-12-15,4,CAROLINA PANTHERS,Pennsylvania,Big Ten,35
5,2,Mason Graham,Michigan,DL,2024-12-15,7,NEW YORK JETS,Michigan,Big Ten,35
6,4,Tetairoa McMillan,Arizona,WR,2024-12-15,6,TENNESSEE TITANS,Arizona,Big 12,35
7,2,Will Johnson,Michigan,CB,2024-12-15,5,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
8,2,Will Campbell,LSU,OT,2024-12-15,9,CHICAGO BEARS,Louisiana,SEC,35
9,3,Kelvin Banks,Texas,OT,2024-12-15,N/A,,Texas,SEC,35
10,6,Mykel Williams,Georgia,EDGE,2024-12-15,11,NEW ORLEANS SAINTS,Georgia,SEC,35
11,10,Ashton Jeanty,Boise State,RB,2024-12-15,8,CLEVELAND BROWNS,Idaho,FBS - Mountain West,30
12,12,Malaki Starks,Georgia,S,2024-12-15,14,MIAMI DOLPHINS,Georgia,SEC,30
13,4,Luther Burden,Missouri,WR,2024-12-15,12,DALLAS COWBOYS,Missouri,SEC,30
14,1,James Pearce Jr.,Tennessee,EDGE,2024-12-15,16,ATLANTA FALCONS,Tennessee,SEC,30
15,12,Nic Scourton,Texas A&M,EDGE,2024-12-15,N/A,,Texas,SEC,30
16,14,Jalon Walker,Georgia,LB,2024-12-15,10,CINCINNATI BENGALS,Georgia,SEC,30
17,17,Kenneth Grant,Michigan,DL,2024-12-15,N/A,,Michigan,Big Ten,30
18,18,Colston Loveland,Michigan,TE,2024-12-15,21,LOS ANGELES CHARGERS,Michigan,Big Ten,30
19,19,Tyler Warren,Penn State,TE,2024-12-15,15,INDIANAPOLIS COLTS,Pennsylvania,Big Ten,30
20,19,Shavon Revel Jr.,East Carolina,CB,2024-12-15,18,LOS ANGELES RAMS,North Carolina,FBS - AAC,30
21,8,Jalen Milroe,Alabama,QB,2024-12-15,N/A,,Alabama,SEC,30
22,17,Aireontae Ersery,Minnesota,OT,2024-12-15,13,SAN FRANCISCO 49ERS,Minnesota,Big Ten,30
23,20,Emeka Egbuka,Ohio State,WR,2024-12-15,22,DENVER BRONCOS,Ohio,Big Ten,30
24,24,Shemar Stewart,Texas A&M,DL,2024-12-15,19,TAMPA BAY BUCCANEERS,Texas,SEC,30
25,24,Walter Nolen,Ole Miss,DL,2024-12-15,25,HOUSTON TEXANS,Mississippi,SEC,30
26,26,Derrick Harmon,Oregon,DL,2024-12-15,17,ARIZONA CARDINALS,Oregon,Big Ten,25
27,12,Benjamin Morrison,Notre Dame,CB,2024-12-15,24,BALTIMORE RAVENS,Indiana,FBS - Independent,25
28,28,Tyler Booker,Alabama,IOL,2024-12-15,23,SEATTLE SEAHAWKS,Alabama,SEC,25
29,24,Cameron Williams,Texas,OT,2024-12-15,N/A,,Texas,SEC,25
30,25,Josh Simmons,Ohio State,OT,2024-12-15,N/A,,Ohio,Big Ten,25
31,21,Isaiah Bond,Texas,WR,2024-12-15,20,WASHINGTON COMMANDERS,Texas,SEC,25
32,25,Tyleik Williams,Ohio State,DL,2024-12-15,N/A,,Ohio,Big Ten,25
33,14,Deone Walker,Kentucky,DL,2024-12-15,28,MINNESOTA VIKINGS,Kentucky,SEC,25
34,21,Jonah Savaiinaea,Arizona,IOL,2024-12-15,N/A,,Arizona,Big 12,25
35,35,Landon Jackson,Arkansas,EDGE,2024-12-15,29,BUFFALO BILLS,Arkansas,SEC,25
36,34,Wyatt Milum,West Virginia,OT,2024-12-15,N/A,,West Virginia,Big 12,20
37,37,Nick Emmanwori,South Carolina,S,2024-12-15,27,PITTSBURGH STEELERS,South Carolina,SEC,20
38,25,J.T. Tuimoloau,Ohio State,EDGE,2024-12-15,N/A,,Ohio,Big Ten,20
39,39,Jahdae Barron,Texas,CB,2024-12-15,26,GREEN BAY PACKERS,Texas,SEC,20
40,28,Jack Sawyer,Ohio State,EDGE,2024-12-15,32,DETROIT LIONS,Ohio,Big Ten,20
41,38,Drew Allar,Penn State,QB,2024-12-15,N/A,,Pennsylvania,Big Ten,20
42,41,Mike Green,Marshall,EDGE,2024-12-15,N/A,,West Virginia,FBS - CUSA,20
43,41,Jihaad Campbell,Alabama,LB,2024-12-15,N/A,,Alabama,SEC,20
44,30,Princely Umanmielen,Ole Miss,EDGE,2024-12-15,N/A,,Mississippi,SEC,20
45,39,Tre Harris,Ole Miss,WR,2024-12-15,30,PHILADELPHIA EAGLES,Mississippi,SEC,20
46,8,Quinn Ewers,Texas,QB,2024-12-15,N/A,,Texas,SEC,20
47,41,Josh Conerly Jr.,Oregon,OT,2024-12-15,31,KANSAS CITY CHIEFS,Oregon,Big Ten,20
48,46,Trey Amos,Ole Miss,CB,2024-12-15,N/A,,Mississippi,SEC,20
49,38,Donovan Jackson,Ohio State,IOL,2024-12-15,N/A,,Ohio,Big Ten,20
50,33,L.T. Overton,Alabama,EDGE,2024-12-15,N/A,,Alabama,SEC,20
51,14,Emery Jones Jr.,LSU,OT,2024-12-15,N/A,,Louisiana,SEC,20
52,47,Marcus Mbow,Purdue,OT,2024-12-15,N/A,,Indiana,Big Ten,20
53,50,T.J. Sanders,South Carolina,DL,2024-12-15,N/A,,South Carolina,SEC,20
54,41,Donovan Ezeiruaku,Boston College,EDGE,2024-12-15,N/A,,Massachusetts,ACC,20
55,22,Omarion Hampton,North Carolina,RB,2024-12-15,N/A,,North Carolina,ACC,20
56,39,Maxwell Hairston,Kentucky,CB,2024-12-15,N/A,,Kentucky,SEC,20
57,54,Xavier Watts,Notre Dame,S,2024-12-15,N/A,,Indiana,FBS - Independent,20
58,52,Harold Fannin Jr.,Bowling Green,TE,2024-12-15,N/A,,Ohio,FBS - MAC,20
59,53,Kaleb Johnson,Iowa,RB,2024-12-15,N/A,,Iowa,Big Ten,20
60,1,Carson Beck,Georgia,QB,2024-12-15,N/A,,Georgia,SEC,15
61,55,Jalen Royals,Utah State,WR,2024-12-15,N/A,,Utah,FBS - Mountain West,15
62,56,Grey Zabel,North Dakota State,OT,2024-12-15,N/A,,North Dakota,FCS,15
63,43,Elic Ayomanor,Stanford,WR,2024-12-15,N/A,,California,ACC,15
64,19,Harold Perkins,LSU,LB,2024-12-15,N/A,,Louisiana,SEC,15
65,65,Omarr Norman-Lott,Tennessee,DL,2024-12-15,,,Tennessee,SEC,15
66,64,Shemar Turner,Texas A&M,DL,2024-12-15,,,Texas,SEC,15
67,57,Darien Porter,Iowa State,CB,2024-12-15,,,Iowa,Big 12,15
68,60,Kyle Kennard,South Carolina,EDGE,2024-12-15,,,South Carolina,SEC,15
69,57,Azareye'h Thomas,Florida State,CB,2024-12-15,,,Florida,ACC,15
70,29,Quinshon Judkins,Ohio State,RB,2024-12-15,,,Ohio,Big Ten,15
71,58,Xavier Restrepo,Miami (FL),WR,2024-12-15,,,Florida,ACC,10
72,72,Jordan Burch,Oregon,DL,2024-12-15,,,Oregon,Big Ten,10
