Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,James Pearce Jr.,Tennessee,EDGE,2024-07-23,2,NEW ENGLAND PATRIOTS,Tennessee,SEC,35
2,2,Carson Beck,Georgia,QB,2024-07-23,5,TENNESSEE TITANS,Georgia,SEC,35
3,1,Will Johnson,Michigan,CB,2024-07-23,6,NEW YORK GIANTS,Michigan,Big Ten,35
4,1,Luther Burden,Missouri,WR,2024-07-23,13,TAMPA BAY BUCCANEERS,Missouri,SEC,35
5,1,Travis Hunter,Colorado,CB,2024-07-23,9,MINNESOTA VIKINGS,Colorado,Big 12,35
6,5,Mason Graham,Michigan,DL,2024-07-23,7,LAS VEGAS RAIDERS,Michigan,Big Ten,35
7,2,Shedeur Sanders,Colorado,QB,2024-07-23,1,CAROLINA PANTHERS,Colorado,Big 12,35
8,6,Will Campbell,LSU,OT,2024-07-23,4,WASHINGTON COMMANDERS,Louisiana,SEC,35
9,4,Tetairoa McMillan,Arizona,WR,2024-07-23,19,NEW YORK JETS,Arizona,Big 12,35
10,8,Deone Walker,Kentucky,DL,2024-07-23,8,ARIZONA CARDINALS,Kentucky,SEC,35
11,4,Benjamin Morrison,Notre Dame,CB,2024-07-23,14,PITTSBURGH STEELERS,Indiana,FBS - Independent,30
12,11,Mykel Williams,Georgia,DL,2024-07-23,3,DENVER BRONCOS,Georgia,SEC,30
13,10,Abdul Carter,Penn State,EDGE,2024-07-23,20,CHICAGO BEARS,Pennsylvania,Big Ten,30
14,7,Kelvin Banks,Texas,OT,2024-07-23,10,NEW ORLEANS SAINTS,Texas,SEC,30
15,13,Nic Scourton,Texas A&M,EDGE,2024-07-23,21,ATLANTA FALCONS,Texas,SEC,30
16,12,Malaki Starks,Georgia,S,2024-07-23,12,INDIANAPOLIS COLTS,Georgia,SEC,30
17,16,Emery Jones Jr.,LSU,OT,2024-07-23,17,CLEVELAND BROWNS,Louisiana,SEC,30
18,13,Colston Loveland,Michigan,TE,2024-07-23,22,MIAMI DOLPHINS,Michigan,Big Ten,30
