Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-09-03,6,WASHINGTON COMMANDERS,Colorado,Pac 12,35
2,1,Will Johnson,Michigan,CB,2024-09-03,,,Michigan,Big Ten,35
3,2,Mason Graham,Michigan,DL,2024-09-03,3,DENVER BRONCOS,Michigan,Big Ten,35
4,3,Luther Burden,Missouri,WR,2024-09-03,5,TENNESSEE TITANS,Missouri,SEC,35
5,1,James Pearce Jr.,Tennessee,EDGE,2024-09-03,1,CAROLINA PANTHERS,Tennessee,SEC,35
6,1,Carson Beck,Georgia,QB,2024-09-03,4,NEW YORK GIANTS,Georgia,SEC,35
7,3,Shedeur Sanders,Colorado,QB,2024-09-03,7,LAS VEGAS RAIDERS,Colorado,Pac 12,35
8,2,Will Campbell,LSU,OT,2024-09-03,2,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
9,6,Tetairoa McMillan,Arizona,WR,2024-09-03,13,TAMPA BAY BUCCANEERS,Arizona,Pac 12,35
10,1,Benjamin Morrison,Notre Dame,CB,2024-09-03,10,ARIZONA CARDINALS,Indiana,FBS - Independent,35
11,1,Mykel Williams,Georgia,DL,2024-09-03,,,Georgia,SEC,30
12,6,Deone Walker,Kentucky,DL,2024-09-03,,,Kentucky,SEC,30
13,8,Malaki Starks,Georgia,S,2024-09-03,,,Georgia,SEC,30
14,6,Kelvin Banks,Texas,OT,2024-09-03,11,SEATTLE SEAHAWKS,Texas,Big 12,30
15,8,Abdul Carter,Penn State,EDGE,2024-09-03,8,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
16,6,Harold Perkins,LSU,LB,2024-09-03,17,CLEVELAND BROWNS,Louisiana,SEC,30
17,13,Colston Loveland,Michigan,TE,2024-09-03,21,MIAMI DOLPHINS,Michigan,Big Ten,30
18,1,Emery Jones Jr.,LSU,OT,2024-09-03,18,LOS ANGELES RAMS,Louisiana,SEC,30
19,11,Emeka Egbuka,Ohio State,WR,2024-09-03,20,ATLANTA FALCONS,Ohio,Big Ten,30
20,7,Nic Scourton,Texas A&M,EDGE,2024-09-03,,,Texas,SEC,30
21,2,Tyleik Williams,Ohio State,DL,2024-09-03,,,Ohio,Big Ten,30
22,15,Denzel Burke,Ohio State,CB,2024-09-03,32,KANSAS CITY CHIEFS,Ohio,Big Ten,30
23,20,Ashton Jeanty,Boise State,RB,2024-09-03,16,LOS ANGELES CHARGERS,Idaho,FBS - Mountain West,30
24,20,Jonah Savaiinaea,Arizona,IOL,2024-09-03,15,JACKSONVILLE JAGUARS,Arizona,Pac 12,30
25,11,J.T. Tuimoloau,Ohio State,EDGE,2024-09-03,27,PHILADELPHIA EAGLES,Ohio,Big Ten,30
26,19,Kenneth Grant,Michigan,DL,2024-09-03,9,MINNESOTA VIKINGS,Michigan,Big Ten,25
27,23,Ollie Gordon II,Oklahoma State,RB,2024-09-03,25,DALLAS COWBOYS,Oklahoma,Big 12,25
28,14,Tacario Davis,Arizona,CB,2024-09-03,,,Arizona,Pac 12,25
