Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-09-15,2,LAS VEGAS RAIDERS,Colorado,Pac 12,35
2,1,Carson Beck,Georgia,QB,2024-09-15,,,Georgia,SEC,35
3,1,Will Johnson,Michigan,CB,2024-09-15,1,CINCINNATI BENGALS,Michigan,Big Ten,35
4,4,Tetairoa McMillan,Arizona,WR,2024-09-15,5,DENVER BRONCOS,Arizona,Pac 12,35
5,3,Mason Graham,Michigan,DL,2024-09-15,3,CLEVELAND BROWNS,Michigan,Big Ten,35
6,3,Luther Burden,Missouri,WR,2024-09-15,8,INDIANAPOLIS COLTS,Missouri,SEC,35
7,6,Shedeur Sanders,Colorado,QB,2024-09-15,10,NEW YORK GIANTS,Colorado,Pac 12,35
8,1,James Pearce Jr.,Tennessee,EDGE,2024-09-15,6,TENNESSEE TITANS,Tennessee,SEC,35
9,1,Mykel Williams,Georgia,DL,2024-09-15,11,BALTIMORE RAVENS,Georgia,SEC,35
10,8,Malaki Starks,Georgia,S,2024-09-15,18,NEW ORLEANS SAINTS,Georgia,SEC,35
11,1,Will Campbell,LSU,OT,2024-09-15,4,WASHINGTON COMMANDERS,Louisiana,SEC,30
12,3,Deone Walker,Kentucky,DL,2024-09-15,15,GREEN BAY PACKERS,Kentucky,SEC,30
13,3,Benjamin Morrison,Notre Dame,CB,2024-09-15,14,ATLANTA FALCONS,Indiana,FBS - Independent,30
14,11,Nic Scourton,Texas A&M,EDGE,2024-09-15,17,PHILADELPHIA EAGLES,Texas,SEC,30
15,6,Kelvin Banks,Texas,OT,2024-09-15,7,JACKSONVILLE JAGUARS,Texas,Big 12,30
16,8,Abdul Carter,Penn State,EDGE,2024-09-15,13,ARIZONA CARDINALS,Pennsylvania,Big Ten,30
17,14,Colston Loveland,Michigan,TE,2024-09-15,19,MIAMI DOLPHINS,Michigan,Big Ten,30
18,10,Harold Perkins,LSU,LB,2024-09-15,23,SEATTLE SEAHAWKS,Louisiana,SEC,30
19,10,Emeka Egbuka,Ohio State,WR,2024-09-15,,,Ohio,Big Ten,30
20,18,Ashton Jeanty,Boise State,RB,2024-09-15,27,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
21,1,Quinn Ewers,Texas,QB,2024-09-15,12,NEW YORK JETS,Texas,Big 12,30
22,20,Kenneth Grant,Michigan,DL,2024-09-15,20,LOS ANGELES CHARGERS,Michigan,Big Ten,30
23,15,Emery Jones Jr.,LSU,OT,2024-09-15,,,Louisiana,SEC,30
24,21,Tyleik Williams,Ohio State,DL,2024-09-15,,,Ohio,Big Ten,30
