Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-09,1,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,2,Will Campbell,LSU,OT,2024-10-09,4,LOS ANGELES RAMS,Louisiana,SEC,35
3,3,Mason Graham,Michigan,DL,2024-10-09,2,CINCINNATI BENGALS,Michigan,Big Ten,35
4,4,Kelvin Banks,Texas,OT,2024-10-09,8,MIAMI DOLPHINS,Texas,SEC,35
5,5,Tetairoa McMillan,Arizona,WR,2024-10-09,3,CLEVELAND BROWNS,Arizona,Big 12,35
6,2,Will Johnson,Michigan,CB,2024-10-09,5,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
7,1,Shedeur Sanders,Colorado,QB,2024-10-09,21,PITTSBURGH STEELERS,Colorado,Big 12,35
8,1,Carson Beck,Georgia,QB,2024-10-09,N/A,,Georgia,SEC,35
9,6,Cameron Ward,Miami (FL),QB,2024-10-09,11,LAS VEGAS RAIDERS,Florida,ACC,35
10,1,James Pearce Jr.,Tennessee,EDGE,2024-10-09,10,ARIZONA CARDINALS,Tennessee,SEC,35
11,11,Jalen Milroe,Alabama,QB,2024-10-09,N/A,,Alabama,SEC,30
12,8,Quinn Ewers,Texas,QB,2024-10-09,7,TENNESSEE TITANS,Texas,SEC,30
13,1,Luther Burden,Missouri,WR,2024-10-09,9,NEW YORK JETS,Missouri,SEC,30
14,13,Nic Scourton,Texas A&M,EDGE,2024-10-09,6,CAROLINA PANTHERS,Texas,SEC,30
15,13,Malaki Starks,Georgia,S,2024-10-09,13,INDIANAPOLIS COLTS,Georgia,SEC,30
16,10,Benjamin Morrison,Notre Dame,CB,2024-10-09,14,SAN FRANCISCO 49ERS,Indiana,FBS - Independent,30
17,4,Mykel Williams,Georgia,EDGE,2024-10-09,16,PHILADELPHIA EAGLES,Georgia,SEC,30
18,10,Abdul Carter,Penn State,EDGE,2024-10-09,12,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
19,9,Deone Walker,Kentucky,DL,2024-10-09,N/A,,Kentucky,SEC,30
20,11,Emery Jones Jr.,LSU,OT,2024-10-09,N/A,,Louisiana,SEC,30
21,21,Ashton Jeanty,Boise State,RB,2024-10-09,15,NEW YORK GIANTS,Idaho,FBS - Mountain West,30
22,16,Colston Loveland,Michigan,TE,2024-10-09,19,LOS ANGELES CHARGERS,Michigan,Big Ten,30
23,20,Kenneth Grant,Michigan,DL,2024-10-09,N/A,,Michigan,Big Ten,30
24,17,Emeka Egbuka,Ohio State,WR,2024-10-09,25,BUFFALO BILLS,Ohio,Big Ten,30
25,22,Isaiah Bond,Texas,WR,2024-10-09,22,DENVER BRONCOS,Texas,SEC,30
26,23,Aireontae Ersery,Minnesota,OT,2024-10-09,29,WASHINGTON COMMANDERS,Minnesota,Big Ten,25
27,21,Jonah Savaiinaea,Arizona,IOL,2024-10-09,17,CHICAGO BEARS,Arizona,Big 12,25
28,28,Shavon Revel Jr.,East Carolina,CB,2024-10-09,27,ATLANTA FALCONS,North Carolina,FBS - AAC,25
29,21,Denzel Burke,Ohio State,CB,2024-10-09,N/A,,Ohio,Big Ten,25
30,14,Harold Perkins,LSU,LB,2024-10-09,N/A,,Louisiana,SEC,25
31,30,Tyler Booker,Alabama,IOL,2024-10-09,20,SEATTLE SEAHAWKS,Alabama,SEC,25
32,31,Jalon Walker,Georgia,LB,2024-10-09,24,TAMPA BAY BUCCANEERS,Georgia,SEC,25
33,20,Tacario Davis,Arizona,CB,2024-10-09,32,MINNESOTA VIKINGS,Arizona,Big 12,25
34,22,Jack Sawyer,Ohio State,EDGE,2024-10-09,28,DETROIT LIONS,Ohio,Big Ten,25
35,22,Tyleik Williams,Ohio State,DL,2024-10-09,31,KANSAS CITY CHIEFS,Ohio,Big Ten,25
36,24,Quinshon Judkins,Ohio State,RB,2024-10-09,30,HOUSTON TEXANS,Ohio,Big Ten,20
37,28,Walter Nolen,Ole Miss,DL,2024-10-09,N/A,,Mississippi,SEC,20
38,23,J.T. Tuimoloau,Ohio State,EDGE,2024-10-09,N/A,,Ohio,Big Ten,20
39,39,T.J. Sanders,South Carolina,DL,2024-10-09,23,DALLAS COWBOYS,South Carolina,SEC,20
40,26,Princely Umanmielen,Ole Miss,EDGE,2024-10-09,N/A,,Mississippi,SEC,20
41,34,Garrett Nussmeier,LSU,QB,2024-10-09,N/A,,Louisiana,SEC,20
42,33,Donovan Jackson,Ohio State,IOL,2024-10-09,26,BALTIMORE RAVENS,Ohio,Big Ten,20
43,40,Danny Stutsman,Oklahoma,LB,2024-10-09,N/A,,Oklahoma,SEC,20
