Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Johnson,Michigan,CB,2024-06-17,,,Michigan,Big Ten,35
2,2,James Pearce Jr.,Tennessee,EDGE,2024-06-17,5,TENNESSEE TITANS,Tennessee,SEC,35
3,3,Carson Beck,Georgia,QB,2024-06-17,1,CAROLINA PANTHERS,Georgia,SEC,35
4,4,Benjamin Morrison,Notre Dame,CB,2024-06-17,9,MINNESOTA VIKINGS,Indiana,FBS - Independent,35
5,1,Travis Hunter,Colorado,CB,2024-06-17,13,TAMPA BAY BUCCANEERS,Colorado,Big 12,35
6,6,Mason Graham,Michigan,DL,2024-06-17,14,PITTSBURGH STEELERS,Michigan,Big Ten,35
7,7,Will Campbell,LSU,OT,2024-06-17,2,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
8,7,Harold Perkins,LSU,LB,2024-06-17,,,Louisiana,SEC,35
9,2,Shedeur Sanders,Colorado,QB,2024-06-17,,,Colorado,Big 12,35
10,7,Tetairoa McMillan,Arizona,WR,2024-06-17,,,Arizona,Big 12,35
11,4,Luther Burden,Missouri,WR,2024-06-17,3,DENVER BRONCOS,Missouri,SEC,30
12,12,Nic Scourton,Texas A&M,EDGE,2024-06-17,8,ARIZONA CARDINALS,Texas,SEC,30
13,7,Kelvin Banks,Texas,OT,2024-06-17,16,JACKSONVILLE JAGUARS,Texas,SEC,30
14,14,Malaki Starks,Georgia,S,2024-06-17,12,INDIANAPOLIS COLTS,Georgia,SEC,30
15,8,Abdul Carter,Penn State,EDGE,2024-06-17,23,GREEN BAY PACKERS,Pennsylvania,Big Ten,30
16,7,Quinn Ewers,Texas,QB,2024-06-17,11,SEATTLE SEAHAWKS,Texas,SEC,30
17,12,Denzel Burke,Ohio State,CB,2024-06-17,,,Ohio,Big Ten,30
18,11,Deone Walker,Kentucky,DL,2024-06-17,,,Kentucky,SEC,30
19,19,Princely Umanmielen,Ole Miss,DL,2024-06-17,,,Mississippi,SEC,30
20,12,Emeka Egbuka,Ohio State,WR,2024-06-17,18,LOS ANGELES RAMS,Ohio,Big Ten,30
21,17,Walter Nolen,Ole Miss,DL,2024-06-17,,,Mississippi,SEC,30
22,6,Mykel Williams,Georgia,DL,2024-06-17,,,Georgia,SEC,30
23,13,Colston Loveland,Michigan,TE,2024-06-17,22,MIAMI DOLPHINS,Michigan,Big Ten,30
24,24,Kenneth Grant,Michigan,DL,2024-06-17,31,SAN FRANCISCO 49ERS,Michigan,Big Ten,30
25,16,Patrick Payton,Florida State,EDGE,2024-06-17,15,LOS ANGELES CHARGERS,Florida,ACC,30
26,20,Tacario Davis,Arizona,CB,2024-06-17,,,Arizona,Big 12,25
27,20,Tyleik Williams,Ohio State,DL,2024-06-17,,,Ohio,Big Ten,25
28,20,Jack Sawyer,Ohio State,EDGE,2024-06-17,21,ATLANTA FALCONS,Ohio,Big Ten,25
29,11,Quinshon Judkins,Ohio State,RB,2024-06-17,26,DALLAS COWBOYS,Ohio,Big Ten,25
30,13,J.T. Tuimoloau,Ohio State,EDGE,2024-06-17,25,PHILADELPHIA EAGLES,Ohio,Big Ten,25
31,21,Jalen Milroe,Alabama,QB,2024-06-17,6,NEW YORK GIANTS,Alabama,SEC,25
32,26,Landon Jackson,Arkansas,DL,2024-06-17,20,CHICAGO BEARS,Arkansas,SEC,25
33,29,Ollie Gordon II,Oklahoma State,RB,2024-06-17,17,CLEVELAND BROWNS,Oklahoma,Big 12,25
34,17,Tyler Booker,Alabama,OT,2024-06-17,,,Alabama,SEC,25
35,33,Earnest Greene,Georgia,IOL,2024-06-17,,,Georgia,SEC,25
36,21,Emery Jones Jr.,LSU,OT,2024-06-17,,,Louisiana,SEC,20
37,35,Dani Dennis-Sutton,Penn State,DL,2024-06-17,,,Pennsylvania,Big Ten,20
38,12,Barrett Carter,Clemson,LB,2024-06-17,,,South Carolina,ACC,20
39,27,Isaiah Bond,Texas,WR,2024-06-17,,,Texas,SEC,20
40,14,Evan Stewart,Oregon,WR,2024-06-17,27,BUFFALO BILLS,Oregon,Big Ten,20
41,35,TreVeyon Henderson,Ohio State,RB,2024-06-17,,,Ohio,Big Ten,20
42,34,Cameron Ward,Miami (FL),QB,2024-06-17,10,NEW ORLEANS SAINTS,Florida,ACC,20
43,34,Jonah Savaiinaea,Arizona,IOL,2024-06-17,,,Arizona,Big 12,20
44,28,Drew Allar,Penn State,QB,2024-06-17,,,Pennsylvania,Big Ten,20
45,36,Jabbar Muhammad,Oregon,CB,2024-06-17,32,KANSAS CITY CHIEFS,Oregon,Big Ten,20
46,37,Omarion Hampton,North Carolina,RB,2024-06-17,30,BALTIMORE RAVENS,North Carolina,ACC,20
47,43,Danny Stutsman,Oklahoma,LB,2024-06-17,,,Oklahoma,SEC,20
48,45,Xavier Nwankpa,Iowa,S,2024-06-17,,,Iowa,Big Ten,20
49,46,Ashton Jeanty,Boise State,RB,2024-06-17,,,Idaho,FBS - Mountain West,20
50,40,Dontay Corleone,Cincinnati,DL,2024-06-17,,,Ohio,Big 12,20
51,27,Josh Conerly Jr.,Oregon,OT,2024-06-17,,,Oregon,Big Ten,20
52,47,Kevin Winston Jr.,Penn State,S,2024-06-17,,,Pennsylvania,Big Ten,20
53,40,Rod Moore,Michigan,S,2024-06-17,,,Michigan,Big Ten,20
54,34,Bear Alexander,USC,DL,2024-06-17,,,California,Big Ten,20
55,47,Blake Miller,Clemson,OT,2024-06-17,,,South Carolina,ACC,20
56,1,Tory Horton,Colorado State,WR,2024-06-17,,,Colorado,FBS - Mountain West,20
57,12,Tate Ratledge,Georgia,IOL,2024-06-17,,,Georgia,SEC,20
