Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-11-24,1,JACKSONVILLE JAGUARS,Colorado,Big 12,35
2,2,Cameron Ward,Miami (FL),QB,2024-11-24,3,NEW YORK GIANTS,Florida,ACC,35
3,2,Shedeur Sanders,Colorado,QB,2024-11-24,4,LAS VEGAS RAIDERS,Colorado,Big 12,35
4,4,Tetairoa McMillan,Arizona,WR,2024-11-24,2,TENNESSEE TITANS,Arizona,Big 12,35
5,2,Mason Graham,Michigan,DL,2024-11-24,6,NEW YORK JETS,Michigan,Big Ten,35
6,2,Will Campbell,LSU,OT,2024-11-24,5,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
7,2,Will Johnson,Michigan,CB,2024-11-24,12,MIAMI DOLPHINS,Michigan,Big Ten,35
8,7,Abdul Carter,Penn State,EDGE,2024-11-24,8,CAROLINA PANTHERS,Pennsylvania,Big Ten,35
9,7,Jalen Milroe,Alabama,QB,2024-11-24,N/A,,Alabama,SEC,35
10,2,Kelvin Banks,Texas,OT,2024-11-24,14,CHICAGO BEARS,Texas,SEC,35
11,11,Ashton Jeanty,Boise State,RB,2024-11-24,9,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
12,2,Luther Burden,Missouri,WR,2024-11-24,10,NEW ORLEANS SAINTS,Missouri,SEC,30
13,1,James Pearce Jr.,Tennessee,EDGE,2024-11-24,20,ATLANTA FALCONS,Tennessee,SEC,30
14,5,Mykel Williams,Georgia,EDGE,2024-11-24,11,CINCINNATI BENGALS,Georgia,SEC,30
15,12,Malaki Starks,Georgia,S,2024-11-24,15,INDIANAPOLIS COLTS,Georgia,SEC,30
16,12,Nic Scourton,Texas A&M,EDGE,2024-11-24,18,SAN FRANCISCO 49ERS,Texas,SEC,30
17,17,Kenneth Grant,Michigan,DL,2024-11-24,N/A,,Michigan,Big Ten,30
18,18,Jalon Walker,Georgia,LB,2024-11-24,13,TAMPA BAY BUCCANEERS,Georgia,SEC,30
19,16,Colston Loveland,Michigan,TE,2024-11-24,19,DENVER BRONCOS,Michigan,Big Ten,30
20,11,Benjamin Morrison,Notre Dame,CB,2024-11-24,17,LOS ANGELES RAMS,Indiana,FBS - Independent,30
21,17,Aireontae Ersery,Minnesota,OT,2024-11-24,N/A,,Minnesota,Big Ten,30
22,22,Shavon Revel Jr.,East Carolina,CB,2024-11-24,22,WASHINGTON COMMANDERS,North Carolina,FBS - AAC,30
23,19,Emeka Egbuka,Ohio State,WR,2024-11-24,27,PITTSBURGH STEELERS,Ohio,Big Ten,30
24,24,Cameron Williams,Texas,OT,2024-11-24,16,SEATTLE SEAHAWKS,Texas,SEC,30
25,21,Isaiah Bond,Texas,WR,2024-11-24,N/A,,Texas,SEC,30
26,11,Deone Walker,Kentucky,DL,2024-11-24,21,ARIZONA CARDINALS,Kentucky,SEC,25
27,21,Jonah Savaiinaea,Arizona,IOL,2024-11-24,N/A,,Arizona,Big 12,25
28,26,Walter Nolen,Ole Miss,DL,2024-11-24,N/A,,Mississippi,SEC,25
29,28,Tyler Booker,Alabama,IOL,2024-11-24,23,HOUSTON TEXANS,Alabama,SEC,25
30,24,Tyleik Williams,Ohio State,DL,2024-11-24,26,GREEN BAY PACKERS,Ohio,Big Ten,25
31,31,Shemar Stewart,Texas A&M,DL,2024-11-24,25,LOS ANGELES CHARGERS,Texas,SEC,25
32,32,Tyler Warren,Penn State,TE,2024-11-24,N/A,,Pennsylvania,Big Ten,25
33,31,Josh Simmons,Ohio State,OT,2024-11-24,24,BALTIMORE RAVENS,Ohio,Big Ten,25
34,1,Carson Beck,Georgia,QB,2024-11-24,N/A,,Georgia,SEC,25
35,8,Quinn Ewers,Texas,QB,2024-11-24,N/A,,Texas,SEC,25
36,36,Wyatt Milum,West Virginia,OT,2024-11-24,N/A,,West Virginia,Big 12,20
37,30,Princely Umanmielen,Ole Miss,EDGE,2024-11-24,30,BUFFALO BILLS,Mississippi,SEC,20
38,34,Derrick Harmon,Oregon,DL,2024-11-24,N/A,,Oregon,Big Ten,20
39,29,Jack Sawyer,Ohio State,EDGE,2024-11-24,N/A,,Ohio,Big Ten,20
40,39,Landon Jackson,Arkansas,EDGE,2024-11-24,N/A,,Arkansas,SEC,20
41,14,Emery Jones Jr.,LSU,OT,2024-11-24,N/A,,Louisiana,SEC,20
42,21,Denzel Burke,Ohio State,CB,2024-11-24,28,MINNESOTA VIKINGS,Ohio,Big Ten,20
43,34,L.T. Overton,Alabama,EDGE,2024-11-24,N/A,,Alabama,SEC,20
44,24,J.T. Tuimoloau,Ohio State,EDGE,2024-11-24,29,PHILADELPHIA EAGLES,Ohio,Big Ten,20
45,26,Tacario Davis,Arizona,CB,2024-11-24,31,KANSAS CITY CHIEFS,Arizona,Big 12,20
46,46,Nick Emmanwori,South Carolina,S,2024-11-24,N/A,,South Carolina,SEC,20
47,38,Donovan Jackson,Ohio State,IOL,2024-11-24,32,DETROIT LIONS,Ohio,Big Ten,20
48,42,Tre Harris,Ole Miss,WR,2024-11-24,N/A,,Mississippi,SEC,20
49,25,Jaxson Dart,Ole Miss,QB,2024-11-24,N/A,,Mississippi,SEC,20
50,19,Harold Perkins,LSU,LB,2024-11-24,N/A,,Louisiana,SEC,20
51,47,Jahdae Barron,Texas,CB,2024-11-24,N/A,,Texas,SEC,20
52,45,Elic Ayomanor,Stanford,WR,2024-11-24,N/A,,California,ACC,20
53,51,Jihaad Campbell,Alabama,LB,2024-11-24,N/A,,Alabama,SEC,20
54,30,Quinshon Judkins,Ohio State,RB,2024-11-24,N/A,,Ohio,Big Ten,20
55,39,Danny Stutsman,Oklahoma,LB,2024-11-24,N/A,,Oklahoma,SEC,20
56,43,Donovan Ezeiruaku,Boston College,EDGE,2024-11-24,N/A,,Massachusetts,ACC,20
57,29,Garrett Nussmeier,LSU,QB,2024-11-24,N/A,,Louisiana,SEC,20
58,47,Mansoor Delane,Virginia Tech,CB,2024-11-24,N/A,,Virginia,ACC,20
59,52,T.J. Sanders,South Carolina,DL,2024-11-24,N/A,,South Carolina,SEC,20
60,32,Barrett Carter,Clemson,LB,2024-11-24,N/A,,South Carolina,ACC,15
61,36,Drew Allar,Penn State,QB,2024-11-24,N/A,,Pennsylvania,Big Ten,15
62,60,Jalen Royals,Utah State,WR,2024-11-24,N/A,,Utah,FBS - Mountain West,15
63,22,Omarion Hampton,North Carolina,RB,2024-11-24,N/A,,North Carolina,ACC,15
64,60,Harold Fannin Jr.,Bowling Green,TE,2024-11-24,N/A,,Ohio,FBS - MAC,15
65,36,Kevin Winston Jr.,Penn State,S,2024-11-24,,,Pennsylvania,Big Ten,15
66,42,Josh Conerly Jr.,Oregon,OT,2024-11-24,,,Oregon,Big Ten,15
67,40,Maxwell Hairston,Kentucky,CB,2024-11-24,,,Kentucky,SEC,15
68,44,Tate Ratledge,Georgia,IOL,2024-11-24,,,Georgia,SEC,15
69,65,Trey Amos,Ole Miss,CB,2024-11-24,,,Mississippi,SEC,15
70,67,Xavier Restrepo,Miami (FL),WR,2024-11-24,,,Florida,ACC,15
71,71,Kaleb Johnson,Iowa,RB,2024-11-24,,,Iowa,Big Ten,10
72,71,Mike Green,Marshall,EDGE,2024-11-24,,,West Virginia,FBS - CUSA,10
73,21,Evan Stewart,Oregon,WR,2024-11-24,,,Oregon,Big Ten,10
74,64,Davison Igbinosun,Ohio State,CB,2024-11-24,,,Ohio,Big Ten,10
75,72,Omarr Norman-Lott,Tennessee,DL,2024-11-24,,,Tennessee,SEC,10
76,71,Kyle Kennard,South Carolina,EDGE,2024-11-24,,,South Carolina,SEC,10
77,56,Xavier Watts,Notre Dame,S,2024-11-24,,,Indiana,FBS - Independent,10
78,78,Grey Zabel,North Dakota State,OT,2024-11-24,,,North Dakota,FCS,10
79,74,Daylen Everette,Georgia,CB,2024-11-24,,,Georgia,SEC,10
80,60,Azareye'h Thomas,Florida State,CB,2024-11-24,,,Florida,ACC,10
81,31,Patrick Payton,Florida State,EDGE,2024-11-24,,,Florida,ACC,10
82,50,Kyren Lacy,LSU,WR,2024-11-24,,,Louisiana,SEC,10
83,78,Jordan Burch,Oregon,DL,2024-11-24,,,Oregon,Big Ten,10
84,56,DeMonte Capehart,Clemson,DL,2024-11-24,,,South Carolina,ACC,10
85,33,Ollie Gordon II,Oklahoma State,RB,2024-11-24,,,Oklahoma,Big 12,10
86,84,Zy Alexander,LSU,CB,2024-11-24,,,Louisiana,SEC,10
87,63,Marcus Mbow,Purdue,OT,2024-11-24,,,Indiana,Big Ten,10
88,46,Earnest Greene,Georgia,OT,2024-11-24,,,Georgia,SEC,10
89,81,Josaiah Stewart,Michigan,EDGE,2024-11-24,,,Michigan,Big Ten,10
90,69,TreVeyon Henderson,Ohio State,RB,2024-11-24,,,Ohio,Big Ten,10
91,73,Bradyn Swinson,LSU,EDGE,2024-11-24,,,Louisiana,SEC,10
92,47,Dontay Corleone,Cincinnati,DL,2024-11-24,,,Ohio,Big 12,10
93,75,Gunnar Helm,Texas,TE,2024-11-24,,,Texas,SEC,10
94,87,Kaden Prather,Maryland,WR,2024-11-24,,,Maryland,Big Ten,10
95,75,Mason Taylor,LSU,TE,2024-11-24,,,Louisiana,SEC,10
96,67,Will Lee III,Texas A&M,CB,2024-11-24,,,Texas,SEC,10
