Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-09-22,1,CINCINNATI BENGALS,Colorado,Big 12,35
2,1,Will Johnson,Michigan,CB,2024-09-22,2,INDIANAPOLIS COLTS,Michigan,Big Ten,35
3,2,Tetairoa McMillan,Arizona,WR,2024-09-22,7,BALTIMORE RAVENS,Arizona,Big 12,35
4,1,Carson Beck,Georgia,QB,2024-09-22,3,TENNESSEE TITANS,Georgia,SEC,35
5,5,Shedeur Sanders,Colorado,QB,2024-09-22,5,NEW YORK GIANTS,Colorado,Big 12,35
6,3,Mason Graham,Michigan,DL,2024-09-22,8,DENVER BRONCOS,Michigan,Big Ten,35
7,2,Luther Burden,Missouri,WR,2024-09-22,11,WASHINGTON COMMANDERS,Missouri,SEC,35
8,1,James Pearce Jr.,Tennessee,EDGE,2024-09-22,6,CAROLINA PANTHERS,Tennessee,SEC,35
9,1,Will Campbell,LSU,OT,2024-09-22,4,JACKSONVILLE JAGUARS,Louisiana,SEC,35
10,2,Benjamin Morrison,Notre Dame,CB,2024-09-22,9,LOS ANGELES RAMS,Indiana,FBS - Independent,35
11,6,Kelvin Banks,Texas,OT,2024-09-22,,,Texas,SEC,30
12,1,Mykel Williams,Georgia,DL,2024-09-22,12,CHICAGO BEARS,Georgia,SEC,30
13,8,Malaki Starks,Georgia,S,2024-09-22,20,CLEVELAND BROWNS,Georgia,SEC,30
14,8,Quinn Ewers,Texas,QB,2024-09-22,14,MIAMI DOLPHINS,Texas,SEC,30
15,10,Nic Scourton,Texas A&M,EDGE,2024-09-22,17,DETROIT LIONS,Texas,SEC,30
16,15,Emery Jones Jr.,LSU,OT,2024-09-22,10,NEW ENGLAND PATRIOTS,Louisiana,SEC,30
17,3,Deone Walker,Kentucky,DL,2024-09-22,16,GREEN BAY PACKERS,Kentucky,SEC,30
18,16,Ashton Jeanty,Boise State,RB,2024-09-22,13,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
19,9,Harold Perkins,LSU,LB,2024-09-22,19,PHILADELPHIA EAGLES,Louisiana,SEC,30
20,9,Abdul Carter,Penn State,EDGE,2024-09-22,18,SAN FRANCISCO 49ERS,Pennsylvania,Big Ten,30
21,21,Tyleik Williams,Ohio State,DL,2024-09-22,23,NEW YORK JETS,Ohio,Big Ten,30
22,11,Colston Loveland,Michigan,TE,2024-09-22,,,Michigan,Big Ten,30
23,9,Kenneth Grant,Michigan,DL,2024-09-22,26,HOUSTON TEXANS,Michigan,Big Ten,30
24,13,Emeka Egbuka,Ohio State,WR,2024-09-22,,,Ohio,Big Ten,30
25,21,Jonah Savaiinaea,Arizona,IOL,2024-09-22,21,ARIZONA CARDINALS,Arizona,Big 12,30
26,26,Landon Jackson,Arkansas,EDGE,2024-09-22,,,Arkansas,SEC,25
