Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Cameron Ward,Miami (FL),QB,2025-01-17,1,TENNESSEE TITANS,Florida,ACC,35
2,1,Shedeur Sanders,Colorado,QB,2025-01-17,2,CLEVELAND BROWNS,Colorado,Big 12,35
3,1,Travis Hunter,Colorado,CB,2025-01-17,3,NEW YORK GIANTS,Colorado,Big 12,35
4,4,Abdul Carter,Penn State,EDGE,2025-01-17,N/A,,Pennsylvania,Big Ten,35
5,2,Mason Graham,Michigan,DL,2025-01-17,5,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
6,2,Will Johnson,Michigan,CB,2025-01-17,7,NEW YORK JETS,Michigan,Big Ten,35
7,4,Tetairoa McMillan,Arizona,WR,2025-01-17,6,LAS VEGAS RAIDERS,Arizona,Big 12,35
8,2,Will Campbell,LSU,OT,2025-01-17,4,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
9,3,Kelvin Banks,Texas,OT,2025-01-17,10,CHICAGO BEARS,Texas,SEC,35
10,10,Ashton Jeanty,Boise State,RB,2025-01-17,12,DALLAS COWBOYS,Idaho,FBS - Mountain West,35
11,9,Mykel Williams,Georgia,EDGE,2025-01-17,8,CAROLINA PANTHERS,Georgia,SEC,30
12,10,Malaki Starks,Georgia,S,2025-01-17,13,MIAMI DOLPHINS,Georgia,SEC,30
13,2,James Pearce Jr.,Tennessee,EDGE,2025-01-17,16,ARIZONA CARDINALS,Tennessee,SEC,30
14,10,Luther Burden,Missouri,WR,2025-01-17,9,NEW ORLEANS SAINTS,Missouri,SEC,30
15,12,Jalon Walker,Georgia,LB,2025-01-17,15,ATLANTA FALCONS,Georgia,SEC,30
16,13,Nic Scourton,Texas A&M,EDGE,2025-01-17,28,BALTIMORE RAVENS,Texas,SEC,30
17,17,Tyler Warren,Penn State,TE,2025-01-17,14,INDIANAPOLIS COLTS,Pennsylvania,Big Ten,30
18,8,Jalen Milroe,Alabama,QB,2025-01-17,N/A,,Alabama,SEC,30
19,17,Josh Simmons,Ohio State,OT,2025-01-17,N/A,,Ohio,Big Ten,30
20,17,Colston Loveland,Michigan,TE,2025-01-17,20,DENVER BRONCOS,Michigan,Big Ten,30
21,17,Kenneth Grant,Michigan,DL,2025-01-17,N/A,,Michigan,Big Ten,30
22,18,Shavon Revel Jr.,East Carolina,CB,2025-01-17,23,GREEN BAY PACKERS,North Carolina,FBS - AAC,30
23,20,Emeka Egbuka,Ohio State,WR,2025-01-17,21,PITTSBURGH STEELERS,Ohio,Big Ten,30
24,14,Benjamin Morrison,Notre Dame,CB,2025-01-17,17,CINCINNATI BENGALS,Indiana,FBS - Independent,30
25,23,Derrick Harmon,Oregon,DL,2025-01-17,25,HOUSTON TEXANS,Oregon,Big Ten,30
26,20,Shemar Stewart,Texas A&M,DL,2025-01-17,11,SAN FRANCISCO 49ERS,Texas,SEC,25
27,27,Tyler Booker,Alabama,IOL,2025-01-17,18,SEATTLE SEAHAWKS,Alabama,SEC,25
28,24,Walter Nolen,Ole Miss,DL,2025-01-17,N/A,,Mississippi,SEC,25
29,18,Aireontae Ersery,Minnesota,OT,2025-01-17,26,LOS ANGELES RAMS,Minnesota,Big Ten,25
30,30,Jahdae Barron,Texas,CB,2025-01-17,24,MINNESOTA VIKINGS,Texas,SEC,25
31,31,Josh Conerly Jr.,Oregon,OT,2025-01-17,31,KANSAS CITY CHIEFS,Oregon,Big Ten,25
32,32,Jihaad Campbell,Alabama,LB,2025-01-17,19,TAMPA BAY BUCCANEERS,Alabama,SEC,25
33,23,Cameron Williams,Texas,OT,2025-01-17,30,PHILADELPHIA EAGLES,Texas,SEC,25
34,33,Mike Green,Marshall,EDGE,2025-01-17,27,WASHINGTON COMMANDERS,West Virginia,FBS - CUSA,25
35,25,Tyleik Williams,Ohio State,DL,2025-01-17,29,BUFFALO BILLS,Ohio,Big Ten,25
36,22,Jonah Savaiinaea,Arizona,IOL,2025-01-17,N/A,,Arizona,Big 12,20
37,37,Armand Membou,Missouri,IOL,2025-01-17,N/A,,Missouri,SEC,20
38,29,Princely Umanmielen,Ole Miss,EDGE,2025-01-17,N/A,,Mississippi,SEC,20
39,29,Jack Sawyer,Ohio State,EDGE,2025-01-17,N/A,,Ohio,Big Ten,20
40,32,Landon Jackson,Arkansas,EDGE,2025-01-17,32,DETROIT LIONS,Arkansas,SEC,20
41,31,Wyatt Milum,West Virginia,OT,2025-01-17,N/A,,West Virginia,Big 12,20
42,36,Nick Emmanwori,South Carolina,S,2025-01-17,N/A,,South Carolina,SEC,20
43,39,Donovan Jackson,Ohio State,IOL,2025-01-17,22,LOS ANGELES CHARGERS,Ohio,Big Ten,20
44,41,Trey Amos,Ole Miss,CB,2025-01-17,N/A,,Mississippi,SEC,20
45,38,Tre Harris,Ole Miss,WR,2025-01-17,N/A,,Mississippi,SEC,20
46,41,Omarion Hampton,North Carolina,RB,2025-01-17,N/A,,North Carolina,ACC,20
47,20,Isaiah Bond,Texas,WR,2025-01-17,N/A,,Texas,SEC,20
48,41,Elic Ayomanor,Stanford,WR,2025-01-17,N/A,,California,ACC,20
49,16,Deone Walker,Kentucky,DL,2025-01-17,N/A,,Kentucky,SEC,20
50,31,J.T. Tuimoloau,Ohio State,EDGE,2025-01-17,N/A,,Ohio,Big Ten,20
51,11,Quinn Ewers,Texas,QB,2025-01-17,N/A,,Texas,SEC,20
52,42,Kaleb Johnson,Iowa,RB,2025-01-17,N/A,,Iowa,Big Ten,20
53,15,Emery Jones Jr.,LSU,OT,2025-01-17,N/A,,Louisiana,SEC,20
54,54,Alfred Collins,Texas,DL,2025-01-17,N/A,,Texas,SEC,20
55,45,T.J. Sanders,South Carolina,DL,2025-01-17,N/A,,South Carolina,SEC,20
56,37,Maxwell Hairston,Kentucky,CB,2025-01-17,N/A,,Kentucky,SEC,20
57,48,Harold Fannin Jr.,Bowling Green,TE,2025-01-17,N/A,,Ohio,FBS - MAC,20
58,51,Xavier Watts,Notre Dame,S,2025-01-17,N/A,,Indiana,FBS - Independent,20
59,54,Kyle Kennard,South Carolina,EDGE,2025-01-17,N/A,,South Carolina,SEC,20
60,58,Omarr Norman-Lott,Tennessee,DL,2025-01-17,N/A,,Tennessee,SEC,15
61,34,Quinshon Judkins,Ohio State,RB,2025-01-17,N/A,,Ohio,Big Ten,15
62,61,Jared Ivey,Ole Miss,EDGE,2025-01-17,N/A,,Mississippi,SEC,15
63,61,Matthew Golden,Texas,WR,2025-01-17,N/A,,Texas,SEC,15
64,64,Jordan Burch,Oregon,DL,2025-01-17,N/A,,Oregon,Big Ten,15
65,52,Grey Zabel,North Dakota State,OT,2025-01-17,,,North Dakota,FCS,15
66,53,Azareye'h Thomas,Florida State,CB,2025-01-17,,,Florida,ACC,15
67,55,Xavier Restrepo,Miami (FL),WR,2025-01-17,,,Florida,ACC,15
68,39,Donovan Ezeiruaku,Boston College,EDGE,2025-01-17,,,Massachusetts,ACC,15
69,42,Tate Ratledge,Georgia,IOL,2025-01-17,,,Georgia,SEC,15
70,69,Andrew Mukuba,Texas,S,2025-01-17,,,Texas,SEC,15
71,53,Shemar Turner,Texas A&M,DL,2025-01-17,,,Texas,SEC,10
72,53,Jalen Royals,Utah State,WR,2025-01-17,,,Utah,FBS - Mountain West,10
73,45,Marcus Mbow,Purdue,OT,2025-01-17,,,Indiana,Big Ten,10
