Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-31,3,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,2,Cameron Ward,Miami (FL),QB,2024-10-31,1,CAROLINA PANTHERS,Florida,ACC,35
3,1,Shedeur Sanders,Colorado,QB,2024-10-31,2,TENNESSEE TITANS,Colorado,Big 12,35
4,2,Mason Graham,Michigan,DL,2024-10-31,4,NEW YORK JETS,Michigan,Big Ten,35
5,2,Will Campbell,LSU,OT,2024-10-31,6,NEW ORLEANS SAINTS,Louisiana,SEC,35
6,6,Tetairoa McMillan,Arizona,WR,2024-10-31,8,CLEVELAND BROWNS,Arizona,Big 12,35
7,2,Kelvin Banks,Texas,OT,2024-10-31,5,JACKSONVILLE JAGUARS,Texas,SEC,35
8,2,Will Johnson,Michigan,CB,2024-10-31,12,LOS ANGELES RAMS,Michigan,Big Ten,35
9,1,James Pearce Jr.,Tennessee,EDGE,2024-10-31,N/A,,Tennessee,SEC,35
10,9,Jalen Milroe,Alabama,QB,2024-10-31,7,LAS VEGAS RAIDERS,Alabama,SEC,35
11,4,Mykel Williams,Georgia,EDGE,2024-10-31,21,ATLANTA FALCONS,Georgia,SEC,30
12,10,Abdul Carter,Penn State,EDGE,2024-10-31,24,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,30
13,13,Malaki Starks,Georgia,S,2024-10-31,10,MIAMI DOLPHINS,Georgia,SEC,30
14,13,Nic Scourton,Texas A&M,EDGE,2024-10-31,17,SAN FRANCISCO 49ERS,Texas,SEC,30
15,15,Ashton Jeanty,Boise State,RB,2024-10-31,13,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
16,8,Quinn Ewers,Texas,QB,2024-10-31,N/A,,Texas,SEC,30
17,1,Luther Burden,Missouri,WR,2024-10-31,19,ARIZONA CARDINALS,Missouri,SEC,30
18,18,Kenneth Grant,Michigan,DL,2024-10-31,11,CINCINNATI BENGALS,Michigan,Big Ten,30
19,1,Carson Beck,Georgia,QB,2024-10-31,9,NEW YORK GIANTS,Georgia,SEC,30
20,10,Benjamin Morrison,Notre Dame,CB,2024-10-31,25,MINNESOTA VIKINGS,Indiana,FBS - Independent,30
21,10,Deone Walker,Kentucky,DL,2024-10-31,28,GREEN BAY PACKERS,Kentucky,SEC,30
22,22,Isaiah Bond,Texas,WR,2024-10-31,15,TAMPA BAY BUCCANEERS,Texas,SEC,30
23,17,Emeka Egbuka,Ohio State,WR,2024-10-31,22,DENVER BRONCOS,Ohio,Big Ten,30
24,23,Aireontae Ersery,Minnesota,OT,2024-10-31,N/A,,Minnesota,Big Ten,30
25,25,Shavon Revel Jr.,East Carolina,CB,2024-10-31,23,BALTIMORE RAVENS,North Carolina,FBS - AAC,30
26,16,Colston Loveland,Michigan,TE,2024-10-31,14,INDIANAPOLIS COLTS,Michigan,Big Ten,25
27,24,Jalon Walker,Georgia,LB,2024-10-31,N/A,,Georgia,SEC,25
28,14,Emery Jones Jr.,LSU,OT,2024-10-31,29,WASHINGTON COMMANDERS,Louisiana,SEC,25
29,28,Walter Nolen,Ole Miss,DL,2024-10-31,N/A,,Mississippi,SEC,25
30,30,Garrett Nussmeier,LSU,QB,2024-10-31,N/A,,Louisiana,SEC,25
31,29,Cameron Williams,Texas,OT,2024-10-31,N/A,,Texas,SEC,25
32,26,Jack Sawyer,Ohio State,EDGE,2024-10-31,20,LOS ANGELES CHARGERS,Ohio,Big Ten,25
33,29,Tyler Booker,Alabama,IOL,2024-10-31,30,HOUSTON TEXANS,Alabama,SEC,25
34,21,Denzel Burke,Ohio State,CB,2024-10-31,N/A,,Ohio,Big Ten,25
35,21,Jonah Savaiinaea,Arizona,IOL,2024-10-31,N/A,,Arizona,Big 12,25
36,22,Tyleik Williams,Ohio State,DL,2024-10-31,32,KANSAS CITY CHIEFS,Ohio,Big Ten,20
37,37,L.T. Overton,Alabama,DL,2024-10-31,26,BUFFALO BILLS,Alabama,SEC,20
38,24,J.T. Tuimoloau,Ohio State,EDGE,2024-10-31,31,DETROIT LIONS,Ohio,Big Ten,20
39,39,Wyatt Milum,West Virginia,OT,2024-10-31,N/A,,West Virginia,Big 12,20
40,16,Harold Perkins,LSU,LB,2024-10-31,16,SEATTLE SEAHAWKS,Louisiana,SEC,20
41,21,Tacario Davis,Arizona,CB,2024-10-31,N/A,,Arizona,Big 12,20
42,27,Princely Umanmielen,Ole Miss,EDGE,2024-10-31,18,CHICAGO BEARS,Mississippi,SEC,20
43,43,Omarr Norman-Lott,Tennessee,DL,2024-10-31,N/A,,Tennessee,SEC,20
44,42,Donovan Ezeiruaku,Boston College,EDGE,2024-10-31,N/A,,Massachusetts,ACC,20
45,31,Josh Simmons,Ohio State,OT,2024-10-31,N/A,,Ohio,Big Ten,20
46,37,Landon Jackson,Arkansas,EDGE,2024-10-31,N/A,,Arkansas,SEC,20
47,43,Derrick Harmon,Oregon,DL,2024-10-31,N/A,,Oregon,Big Ten,20
48,33,Kevin Winston Jr.,Penn State,S,2024-10-31,N/A,,Pennsylvania,Big Ten,20
49,33,Donovan Jackson,Ohio State,IOL,2024-10-31,N/A,,Ohio,Big Ten,20
50,27,Quinshon Judkins,Ohio State,RB,2024-10-31,N/A,,Ohio,Big Ten,20
51,44,Tate Ratledge,Georgia,IOL,2024-10-31,N/A,,Georgia,SEC,20
52,42,Tre Harris,Ole Miss,WR,2024-10-31,N/A,,Mississippi,SEC,20
53,31,Drew Allar,Penn State,QB,2024-10-31,N/A,,Pennsylvania,Big Ten,20
54,40,Danny Stutsman,Oklahoma,LB,2024-10-31,N/A,,Oklahoma,SEC,20
55,46,Tyler Warren,Penn State,TE,2024-10-31,N/A,,Pennsylvania,Big Ten,20
56,48,Omarion Hampton,North Carolina,RB,2024-10-31,N/A,,North Carolina,ACC,20
57,28,Barrett Carter,Clemson,LB,2024-10-31,N/A,,South Carolina,ACC,20
58,48,Blake Miller,Clemson,OT,2024-10-31,N/A,,South Carolina,ACC,20
59,50,Shemar Stewart,Texas A&M,DL,2024-10-31,N/A,,Texas,SEC,20
60,49,Nick Emmanwori,South Carolina,S,2024-10-31,N/A,,South Carolina,SEC,15
61,51,Jahdae Barron,Texas,CB,2024-10-31,N/A,,Texas,SEC,15
62,21,Evan Stewart,Oregon,WR,2024-10-31,N/A,,Oregon,Big Ten,15
63,60,Jihaad Campbell,Alabama,LB,2024-10-31,N/A,,Alabama,SEC,15
64,49,T.J. Sanders,South Carolina,DL,2024-10-31,N/A,,South Carolina,SEC,15
65,65,Harold Fannin Jr.,Bowling Green,TE,2024-10-31,,,Ohio,FBS - MAC,15
66,43,Elic Ayomanor,Stanford,WR,2024-10-31,,,California,ACC,15
67,40,Dontay Corleone,Cincinnati,DL,2024-10-31,,,Ohio,Big 12,15
68,45,Mansoor Delane,Virginia Tech,CB,2024-10-31,,,Virginia,ACC,15
69,39,Maxwell Hairston,Kentucky,CB,2024-10-31,,,Kentucky,SEC,15
70,30,Patrick Payton,Florida State,EDGE,2024-10-31,,,Florida,ACC,15
71,47,Ashton Gillotte,Louisville,EDGE,2024-10-31,,,Kentucky,ACC,10
72,29,Ollie Gordon II,Oklahoma State,RB,2024-10-31,,,Oklahoma,Big 12,10
73,41,Dani Dennis-Sutton,Penn State,EDGE,2024-10-31,,,Pennsylvania,Big Ten,10
74,43,Josh Conerly Jr.,Oregon,OT,2024-10-31,,,Oregon,Big Ten,10
75,18,Jaxson Dart,Ole Miss,QB,2024-10-31,,,Mississippi,SEC,10
76,30,Jabbar Muhammad,Oregon,CB,2024-10-31,,,Oregon,Big Ten,10
77,69,Jalen Royals,Utah State,WR,2024-10-31,27,PITTSBURGH STEELERS,Utah,FBS - Mountain West,10
78,46,Rod Moore,Michigan,S,2024-10-31,,,Michigan,Big Ten,10
79,59,Davison Igbinosun,Ohio State,CB,2024-10-31,,,Ohio,Big Ten,10
80,39,Parker Brailsford,Alabama,IOL,2024-10-31,,,Alabama,SEC,10
81,70,Howard Cross III,Notre Dame,DL,2024-10-31,,,Indiana,FBS - Independent,10
82,56,Kyle Kennard,South Carolina,EDGE,2024-10-31,,,South Carolina,SEC,10
83,70,Azareye'h Thomas,Florida State,CB,2024-10-31,,,Florida,ACC,10
84,37,Earnest Greene,Georgia,OT,2024-10-31,,,Georgia,SEC,10
85,62,Joshua Gray,Oregon State,IOL,2024-10-31,,,Oregon,Pac 12,10
86,64,Xavier Watts,Notre Dame,S,2024-10-31,,,Indiana,FBS - Independent,10
87,45,Tory Horton,Colorado State,WR,2024-10-31,,,Colorado,FBS - Mountain West,10
88,71,Kamari Ramsey,USC,S,2024-10-31,,,California,Big Ten,10
89,77,Bradyn Swinson,LSU,EDGE,2024-10-31,,,Louisiana,SEC,10
90,90,Jayden Higgins,Iowa State,WR,2024-10-31,,,Iowa,Big 12,10
91,59,Nazir Stackhouse,Georgia,DL,2024-10-31,,,Georgia,SEC,10
92,77,Kaden Prather,Maryland,WR,2024-10-31,,,Maryland,Big Ten,10
93,73,Daylen Everette,Georgia,CB,2024-10-31,,,Georgia,SEC,10
94,83,Jared Wilson,Georgia,IOL,2024-10-31,,,Georgia,SEC,10
95,93,Domani Jackson,Alabama,CB,2024-10-31,,,Alabama,SEC,10
96,87,Jason Marshall Jr.,Florida,CB,2024-10-31,,,Florida,SEC,10
97,71,TreVeyon Henderson,Ohio State,RB,2024-10-31,,,Ohio,Big Ten,10
98,34,Nic Anderson,Oklahoma,WR,2024-10-31,,,Oklahoma,SEC,10
99,55,Armand Membou,Missouri,IOL,2024-10-31,,,Missouri,SEC,10
100,61,Jonah Monheim,USC,IOL,2024-10-31,,,California,Big Ten,10
101,50,Lander Barton,Utah,LB,2024-10-31,,,Utah,Big 12,8
102,57,Marcus Mbow,Purdue,OT,2024-10-31,,,Indiana,Big Ten,8
103,53,Luke Lachey,Iowa,TE,2024-10-31,,,Iowa,Big Ten,8
104,86,Billy Bowman,Oklahoma,S,2024-10-31,,,Oklahoma,SEC,8
105,55,Nick Singleton,Penn State,RB,2024-10-31,,,Pennsylvania,Big Ten,8
106,84,Jared Ivey,Ole Miss,EDGE,2024-10-31,,,Mississippi,SEC,8
107,54,DeMonte Capehart,Clemson,DL,2024-10-31,,,South Carolina,ACC,8
108,50,Sebastian Castro,Iowa,S,2024-10-31,,,Iowa,Big Ten,8
109,76,Marvin Jones Jr.,Florida State,EDGE,2024-10-31,,,Florida,ACC,8
110,64,Deion Burks,Oklahoma,WR,2024-10-31,,,Oklahoma,SEC,8
111,78,Bru McCoy,Tennessee,WR,2024-10-31,,,Tennessee,SEC,8
