Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-11,1,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,2,Will Campbell,LSU,OT,2024-10-11,3,LOS ANGELES RAMS,Louisiana,SEC,35
3,2,Mason Graham,Michigan,DL,2024-10-11,2,CINCINNATI BENGALS,Michigan,Big Ten,35
4,3,Kelvin Banks,Texas,OT,2024-10-11,N/A,,Texas,SEC,35
5,2,Will Johnson,Michigan,CB,2024-10-11,5,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
6,1,Shedeur Sanders,Colorado,QB,2024-10-11,4,CLEVELAND BROWNS,Colorado,Big 12,35
7,5,Tetairoa McMillan,Arizona,WR,2024-10-11,7,TENNESSEE TITANS,Arizona,Big 12,35
8,6,Cameron Ward,Miami (FL),QB,2024-10-11,6,CAROLINA PANTHERS,Florida,ACC,35
9,9,Jalen Milroe,Alabama,QB,2024-10-11,N/A,,Alabama,SEC,35
10,1,James Pearce Jr.,Tennessee,EDGE,2024-10-11,N/A,,Tennessee,SEC,35
11,1,Carson Beck,Georgia,QB,2024-10-11,21,PITTSBURGH STEELERS,Georgia,SEC,30
12,1,Luther Burden,Missouri,WR,2024-10-11,9,NEW YORK JETS,Missouri,SEC,30
13,13,Malaki Starks,Georgia,S,2024-10-11,13,INDIANAPOLIS COLTS,Georgia,SEC,30
14,13,Nic Scourton,Texas A&M,EDGE,2024-10-11,16,PHILADELPHIA EAGLES,Texas,SEC,30
15,8,Quinn Ewers,Texas,QB,2024-10-11,14,NEW YORK GIANTS,Texas,SEC,30
16,4,Mykel Williams,Georgia,EDGE,2024-10-11,8,MIAMI DOLPHINS,Georgia,SEC,30
17,10,Abdul Carter,Penn State,EDGE,2024-10-11,12,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
18,10,Benjamin Morrison,Notre Dame,CB,2024-10-11,10,LAS VEGAS RAIDERS,Indiana,FBS - Independent,30
19,10,Deone Walker,Kentucky,DL,2024-10-11,25,BUFFALO BILLS,Kentucky,SEC,30
20,20,Ashton Jeanty,Boise State,RB,2024-10-11,N/A,,Idaho,FBS - Mountain West,30
21,11,Emery Jones Jr.,LSU,OT,2024-10-11,26,BALTIMORE RAVENS,Louisiana,SEC,30
22,20,Kenneth Grant,Michigan,DL,2024-10-11,11,ARIZONA CARDINALS,Michigan,Big Ten,30
23,16,Colston Loveland,Michigan,TE,2024-10-11,20,LOS ANGELES CHARGERS,Michigan,Big Ten,30
24,17,Emeka Egbuka,Ohio State,WR,2024-10-11,23,DALLAS COWBOYS,Ohio,Big Ten,30
25,22,Isaiah Bond,Texas,WR,2024-10-11,22,DENVER BRONCOS,Texas,SEC,30
26,23,Aireontae Ersery,Minnesota,OT,2024-10-11,18,GREEN BAY PACKERS,Minnesota,Big Ten,25
27,26,Shavon Revel Jr.,East Carolina,CB,2024-10-11,32,MINNESOTA VIKINGS,North Carolina,FBS - AAC,25
28,21,Jonah Savaiinaea,Arizona,IOL,2024-10-11,17,CHICAGO BEARS,Arizona,Big 12,25
29,21,Denzel Burke,Ohio State,CB,2024-10-11,24,TAMPA BAY BUCCANEERS,Ohio,Big Ten,25
30,16,Harold Perkins,LSU,LB,2024-10-11,N/A,,Louisiana,SEC,25
31,22,Jack Sawyer,Ohio State,EDGE,2024-10-11,28,DETROIT LIONS,Ohio,Big Ten,25
32,27,Princely Umanmielen,Ole Miss,EDGE,2024-10-11,N/A,,Mississippi,SEC,25
33,31,Jalon Walker,Georgia,LB,2024-10-11,N/A,,Georgia,SEC,25
34,22,Tyleik Williams,Ohio State,DL,2024-10-11,N/A,,Ohio,Big Ten,25
35,30,Tyler Booker,Alabama,IOL,2024-10-11,N/A,,Alabama,SEC,25
36,20,Tacario Davis,Arizona,CB,2024-10-11,N/A,,Arizona,Big 12,20
