Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-27,1,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,1,Shedeur Sanders,Colorado,QB,2024-10-27,3,CLEVELAND BROWNS,Colorado,Big 12,35
3,3,Cameron Ward,Miami (FL),QB,2024-10-27,2,CAROLINA PANTHERS,Florida,ACC,35
4,2,Mason Graham,Michigan,DL,2024-10-27,5,NEW YORK JETS,Michigan,Big Ten,35
5,2,Will Johnson,Michigan,CB,2024-10-27,7,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
6,6,Tetairoa McMillan,Arizona,WR,2024-10-27,12,LOS ANGELES RAMS,Arizona,Big 12,35
7,2,Will Campbell,LSU,OT,2024-10-27,N/A,,Louisiana,SEC,35
8,2,Kelvin Banks,Texas,OT,2024-10-27,N/A,,Texas,SEC,35
9,9,Jalen Milroe,Alabama,QB,2024-10-27,4,TENNESSEE TITANS,Alabama,SEC,35
10,4,Mykel Williams,Georgia,EDGE,2024-10-27,6,NEW ORLEANS SAINTS,Georgia,SEC,35
11,1,James Pearce Jr.,Tennessee,EDGE,2024-10-27,N/A,,Tennessee,SEC,30
12,10,Abdul Carter,Penn State,EDGE,2024-10-27,13,ARIZONA CARDINALS,Pennsylvania,Big Ten,30
13,8,Quinn Ewers,Texas,QB,2024-10-27,8,LAS VEGAS RAIDERS,Texas,SEC,30
14,13,Malaki Starks,Georgia,S,2024-10-27,10,MIAMI DOLPHINS,Georgia,SEC,30
15,1,Carson Beck,Georgia,QB,2024-10-27,9,NEW YORK GIANTS,Georgia,SEC,30
16,1,Luther Burden,Missouri,WR,2024-10-27,21,DENVER BRONCOS,Missouri,SEC,30
17,16,Ashton Jeanty,Boise State,RB,2024-10-27,16,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
18,13,Nic Scourton,Texas A&M,EDGE,2024-10-27,18,PHILADELPHIA EAGLES,Texas,SEC,30
19,10,Benjamin Morrison,Notre Dame,CB,2024-10-27,19,INDIANAPOLIS COLTS,Indiana,FBS - Independent,30
20,20,Kenneth Grant,Michigan,DL,2024-10-27,11,CINCINNATI BENGALS,Michigan,Big Ten,30
21,10,Deone Walker,Kentucky,DL,2024-10-27,15,LOS ANGELES CHARGERS,Kentucky,SEC,30
22,14,Emery Jones Jr.,LSU,OT,2024-10-27,14,SAN FRANCISCO 49ERS,Louisiana,SEC,30
23,22,Isaiah Bond,Texas,WR,2024-10-27,25,BUFFALO BILLS,Texas,SEC,30
24,16,Colston Loveland,Michigan,TE,2024-10-27,32,KANSAS CITY CHIEFS,Michigan,Big Ten,30
25,17,Emeka Egbuka,Ohio State,WR,2024-10-27,26,PITTSBURGH STEELERS,Ohio,Big Ten,30
26,24,Jalon Walker,Georgia,LB,2024-10-27,22,ATLANTA FALCONS,Georgia,SEC,25
27,23,Aireontae Ersery,Minnesota,OT,2024-10-27,N/A,,Minnesota,Big Ten,25
28,26,Shavon Revel Jr.,East Carolina,CB,2024-10-27,N/A,,North Carolina,FBS - AAC,25
29,29,Tyler Booker,Alabama,IOL,2024-10-27,23,CHICAGO BEARS,Alabama,SEC,25
30,28,Walter Nolen,Ole Miss,DL,2024-10-27,28,GREEN BAY PACKERS,Mississippi,SEC,25
31,25,Jack Sawyer,Ohio State,EDGE,2024-10-27,31,DETROIT LIONS,Ohio,Big Ten,25
32,22,Tyleik Williams,Ohio State,DL,2024-10-27,27,MINNESOTA VIKINGS,Ohio,Big Ten,25
33,21,Denzel Burke,Ohio State,CB,2024-10-27,N/A,,Ohio,Big Ten,25
34,29,Cameron Williams,Texas,OT,2024-10-27,N/A,,Texas,SEC,25
35,21,Jonah Savaiinaea,Arizona,IOL,2024-10-27,N/A,,Arizona,Big 12,25
36,16,Harold Perkins,LSU,LB,2024-10-27,30,HOUSTON TEXANS,Louisiana,SEC,20
37,21,Tacario Davis,Arizona,CB,2024-10-27,N/A,,Arizona,Big 12,20
38,24,J.T. Tuimoloau,Ohio State,EDGE,2024-10-27,N/A,,Ohio,Big Ten,20
39,39,Wyatt Milum,West Virginia,OT,2024-10-27,24,BALTIMORE RAVENS,West Virginia,Big 12,20
40,40,Donovan Ezeiruaku,Boston College,EDGE,2024-10-27,17,TAMPA BAY BUCCANEERS,Massachusetts,ACC,20
41,38,L.T. Overton,Alabama,DL,2024-10-27,N/A,,Alabama,SEC,20
42,27,Princely Umanmielen,Ole Miss,EDGE,2024-10-27,N/A,,Mississippi,SEC,20
43,31,Josh Simmons,Ohio State,OT,2024-10-27,N/A,,Ohio,Big Ten,20
44,37,Landon Jackson,Arkansas,EDGE,2024-10-27,N/A,,Arkansas,SEC,20
45,43,Derrick Harmon,Oregon,DL,2024-10-27,N/A,,Oregon,Big Ten,20
46,29,Kevin Winston Jr.,Penn State,S,2024-10-27,N/A,,Pennsylvania,Big Ten,20
47,34,Garrett Nussmeier,LSU,QB,2024-10-27,N/A,,Louisiana,SEC,20
48,33,Donovan Jackson,Ohio State,IOL,2024-10-27,N/A,,Ohio,Big Ten,20
49,46,Tyler Warren,Penn State,TE,2024-10-27,N/A,,Pennsylvania,Big Ten,20
50,50,Jihaad Campbell,Alabama,LB,2024-10-27,20,SEATTLE SEAHAWKS,Alabama,SEC,20
51,27,Quinshon Judkins,Ohio State,RB,2024-10-27,N/A,,Ohio,Big Ten,20
52,49,T.J. Sanders,South Carolina,DL,2024-10-27,N/A,,South Carolina,SEC,20
53,31,Drew Allar,Penn State,QB,2024-10-27,N/A,,Pennsylvania,Big Ten,20
54,50,Shemar Stewart,Texas A&M,DL,2024-10-27,N/A,,Texas,SEC,20
55,49,Nick Emmanwori,South Carolina,S,2024-10-27,N/A,,South Carolina,SEC,20
56,48,Omarion Hampton,North Carolina,RB,2024-10-27,N/A,,North Carolina,ACC,20
57,41,Danny Stutsman,Oklahoma,LB,2024-10-27,N/A,,Oklahoma,SEC,20
58,44,Tate Ratledge,Georgia,IOL,2024-10-27,N/A,,Georgia,SEC,20
59,42,Tre Harris,Ole Miss,WR,2024-10-27,N/A,,Mississippi,SEC,20
60,28,Barrett Carter,Clemson,LB,2024-10-27,N/A,,South Carolina,ACC,15
61,45,Mansoor Delane,Virginia Tech,CB,2024-10-27,N/A,,Virginia,ACC,15
62,39,Maxwell Hairston,Kentucky,CB,2024-10-27,N/A,,Kentucky,SEC,15
63,39,Dontay Corleone,Cincinnati,DL,2024-10-27,N/A,,Ohio,Big 12,15
64,21,Evan Stewart,Oregon,WR,2024-10-27,N/A,,Oregon,Big Ten,15
65,44,Josh Conerly Jr.,Oregon,OT,2024-10-27,,,Oregon,Big Ten,15
