Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-06,1,JACKSONVILLE JAGUARS,Colorado,Pac 12,35
2,2,Mason Graham,Michigan,DL,2024-10-06,2,MIAMI DOLPHINS,Michigan,Big Ten,35
3,2,Will Campbell,LSU,OT,2024-10-06,5,CLEVELAND BROWNS,Louisiana,SEC,35
4,1,Shedeur Sanders,Colorado,QB,2024-10-06,6,TENNESSEE TITANS,Colorado,Pac 12,35
5,5,Tetairoa McMillan,Arizona,WR,2024-10-06,3,NEW ENGLAND PATRIOTS,Arizona,Pac 12,35
6,2,Will Johnson,Michigan,CB,2024-10-06,8,LOS ANGELES RAMS,Michigan,Big Ten,35
7,4,Kelvin Banks,Texas,OT,2024-10-06,N/A,,Texas,Big 12,35
8,1,Carson Beck,Georgia,QB,2024-10-06,22,LAS VEGAS RAIDERS,Georgia,SEC,35
9,1,James Pearce Jr.,Tennessee,EDGE,2024-10-06,4,CINCINNATI BENGALS,Tennessee,SEC,35
10,6,Cameron Ward,Miami (FL),QB,2024-10-06,N/A,,Florida,ACC,35
11,8,Quinn Ewers,Texas,QB,2024-10-06,N/A,,Texas,Big 12,30
12,11,Jalen Milroe,Alabama,QB,2024-10-06,10,NEW YORK GIANTS,Alabama,SEC,30
13,4,Mykel Williams,Georgia,EDGE,2024-10-06,7,CAROLINA PANTHERS,Georgia,SEC,30
14,1,Luther Burden,Missouri,WR,2024-10-06,11,LOS ANGELES CHARGERS,Missouri,SEC,30
15,10,Benjamin Morrison,Notre Dame,CB,2024-10-06,N/A,,Indiana,FBS - Independent,30
16,10,Abdul Carter,Penn State,EDGE,2024-10-06,12,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
17,9,Deone Walker,Kentucky,DL,2024-10-06,9,ARIZONA CARDINALS,Kentucky,SEC,30
18,11,Emery Jones Jr.,LSU,OT,2024-10-06,14,CHICAGO BEARS,Louisiana,SEC,30
19,13,Malaki Starks,Georgia,S,2024-10-06,N/A,,Georgia,SEC,30
20,13,Nic Scourton,Texas A&M,EDGE,2024-10-06,19,PHILADELPHIA EAGLES,Texas,SEC,30
21,21,Ashton Jeanty,Boise State,RB,2024-10-06,13,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
22,16,Colston Loveland,Michigan,TE,2024-10-06,21,NEW YORK JETS,Michigan,Big Ten,30
23,20,Kenneth Grant,Michigan,DL,2024-10-06,N/A,,Michigan,Big Ten,30
24,21,Jonah Savaiinaea,Arizona,IOL,2024-10-06,16,SAN FRANCISCO 49ERS,Arizona,Pac 12,30
25,14,Harold Perkins,LSU,LB,2024-10-06,24,ATLANTA FALCONS,Louisiana,SEC,30
26,23,Aireontae Ersery,Minnesota,OT,2024-10-06,17,BALTIMORE RAVENS,Minnesota,Big Ten,25
27,17,Emeka Egbuka,Ohio State,WR,2024-10-06,25,BUFFALO BILLS,Ohio,Big Ten,25
28,28,Shavon Revel Jr.,East Carolina,CB,2024-10-06,15,GREEN BAY PACKERS,North Carolina,FBS - AAC,25
29,22,Isaiah Bond,Texas,WR,2024-10-06,27,PITTSBURGH STEELERS,Texas,Big 12,25
30,21,Denzel Burke,Ohio State,CB,2024-10-06,N/A,,Ohio,Big Ten,25
31,30,Tyler Booker,Alabama,IOL,2024-10-06,26,SEATTLE SEAHAWKS,Alabama,SEC,25
32,22,Tyleik Williams,Ohio State,DL,2024-10-06,30,HOUSTON TEXANS,Ohio,Big Ten,25
33,20,Tacario Davis,Arizona,CB,2024-10-06,31,MINNESOTA VIKINGS,Arizona,Pac 12,25
34,31,Jalon Walker,Georgia,LB,2024-10-06,23,TAMPA BAY BUCCANEERS,Georgia,SEC,25
35,23,J.T. Tuimoloau,Ohio State,EDGE,2024-10-06,28,DETROIT LIONS,Ohio,Big Ten,25
36,28,Walter Nolen,Ole Miss,DL,2024-10-06,N/A,,Mississippi,SEC,20
