Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Denver Harris,LSU,CB,12/27/2022 12:00:00 AM,First Round,,Louisiana,SEC,35
2,2,Chris Marshall,Texas A&M,WR,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,35
3,3,Travis Hunter,Colorado,CB,12/27/2022 12:00:00 AM,First Round,,Colorado,Big 12,35
4,4,Walter Nolan,Texas A&M,DL,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,35
5,5,Luther Burden,Missouri,WR,12/27/2022 12:00:00 AM,First Round,,Missouri,SEC,35
6,6,Mykel Williams,Georgia,DL,12/27/2022 12:00:00 AM,First Round,,Georgia,SEC,35
7,7,Domani Jackson,USC,CB,12/27/2022 12:00:00 AM,First Round,,California,Big Ten,35
8,8,Cade Klubnik,Clemson,QB,12/27/2022 12:00:00 AM,First Round,,South Carolina,ACC,35
9,9,C.J. Hicks,Ohio State,LB,12/27/2022 12:00:00 AM,First Round,,Ohio,Big Ten,35
10,10,Harold Perkins,LSU,LB,12/27/2022 12:00:00 AM,First Round,,Louisiana,SEC,35
11,11,Shemar Stewart,Texas A&M,DL,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
12,12,Devon Campbell,Texas,IOL,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
13,13,Evan Stewart,Texas A&M,WR,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
14,14,Sonny Styles,Ohio State,S,12/27/2022 12:00:00 AM,First Round,,Ohio,Big Ten,30
15,15,Zach Rice,North Carolina,OT,12/27/2022 12:00:00 AM,First Round,,North Carolina,ACC,30
16,16,L.T. Overton,Texas A&M,DL,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
17,17,Will Johnson,Michigan,CB,12/27/2022 12:00:00 AM,First Round,,Michigan,Big Ten,30
18,18,Josh Conerly Jr.,Oregon,OT,12/27/2022 12:00:00 AM,First Round,,Oregon,Big Ten,30
19,19,Gabriel Brownlow-Dindy,Texas A&M,DL,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
20,20,Jeremiah Alexander,Alabama,EDGE,12/27/2022 12:00:00 AM,First Round,,Alabama,SEC,30
21,21,Malaki Starks,Georgia,S,12/27/2022 12:00:00 AM,First Round,,Georgia,SEC,30
22,22,Travis Shaw,North Carolina,DL,12/27/2022 12:00:00 AM,First Round,,North Carolina,ACC,30
23,23,Jihaad Campbell,Alabama,EDGE,12/27/2022 12:00:00 AM,First Round,,Alabama,SEC,30
24,24,Conner Weigman,Texas A&M,QB,12/27/2022 12:00:00 AM,First Round,,Texas,SEC,30
25,25,Marvin Jones Jr.,Georgia,EDGE,12/27/2022 12:00:00 AM,First Round,,Georgia,SEC,30
26,26,Ty Simpson,Alabama,QB,12/27/2022 12:00:00 AM,First Round,,Alabama,SEC,25
27,27,Jaheim Singletary,Georgia,CB,12/27/2022 12:00:00 AM,First Round,,Georgia,SEC,25
28,28,Daylen Everette,Georgia,CB,12/27/2022 12:00:00 AM,First Round,,Georgia,SEC,25
