Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-09-29,1,JACKSONVILLE JAGUARS,Colorado,Pac 12,35
2,1,Will Campbell,LSU,OT,2024-09-29,10,CHICAGO BEARS,Louisiana,SEC,35
3,1,Mason Graham,Michigan,DL,2024-09-29,3,CINCINNATI BENGALS,Michigan,Big Ten,35
4,2,Luther Burden,Missouri,WR,2024-09-29,12,DENVER BRONCOS,Missouri,SEC,35
5,2,Will Johnson,Michigan,CB,2024-09-29,5,INDIANAPOLIS COLTS,Michigan,Big Ten,35
6,6,Malaki Starks,Georgia,S,2024-09-29,8,MIAMI DOLPHINS,Georgia,SEC,35
7,2,Shedeur Sanders,Colorado,QB,2024-09-29,4,NEW YORK GIANTS,Colorado,Pac 12,35
8,1,Carson Beck,Georgia,QB,2024-09-29,2,TENNESSEE TITANS,Georgia,SEC,35
9,3,Kelvin Banks,Texas,OT,2024-09-29,7,CLEVELAND BROWNS,Texas,Big 12,35
10,1,Benjamin Morrison,Notre Dame,CB,2024-09-29,13,LOS ANGELES RAMS,Indiana,FBS - Independent,35
11,1,James Pearce Jr.,Tennessee,EDGE,2024-09-29,9,CAROLINA PANTHERS,Tennessee,SEC,30
12,9,Mykel Williams,Georgia,EDGE,2024-09-29,22,NEW ORLEANS SAINTS,Georgia,SEC,30
13,13,Quinn Ewers,Texas,QB,2024-09-29,19,LAS VEGAS RAIDERS,Texas,Big 12,30
14,5,Abdul Carter,Penn State,EDGE,2024-09-29,25,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,30
15,10,Nic Scourton,Texas A&M,EDGE,2024-09-29,18,GREEN BAY PACKERS,Texas,SEC,30
16,1,Deone Walker,Kentucky,DL,2024-09-29,17,DALLAS COWBOYS,Kentucky,SEC,30
17,12,Colston Loveland,Michigan,TE,2024-09-29,26,HOUSTON TEXANS,Michigan,Big Ten,30
