Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Cameron Ward,Miami (FL),QB,2025-04-26,1,TENNESSEE TITANS,Florida,ACC,35
2,1,Travis Hunter,Colorado,CB,2025-04-26,2,CLEVELAND BROWNS,Colorado,Big 12,35
3,1,Abdul Carter,Penn State,EDGE,2025-04-26,3,NEW YORK GIANTS,Pennsylvania,Big Ten,35
4,4,Will Campbell,LSU,OT,2025-04-26,4,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
5,5,Ashton Jeanty,Boise State,RB,2025-04-26,5,JACKSONVILLE JAGUARS,Idaho,FBS - Mountain West,35
6,4,Mason Graham,Michigan,DL,2025-04-26,N/A,,Michigan,Big Ten,35
7,7,Armand Membou,Missouri,OT,2025-04-26,6,LAS VEGAS RAIDERS,Missouri,SEC,35
8,8,Tyler Warren,Penn State,TE,2025-04-26,7,NEW YORK JETS,Pennsylvania,Big Ten,35
9,8,Jalon Walker,Georgia,EDGE,2025-04-26,8,CAROLINA PANTHERS,Georgia,SEC,35
10,6,Tetairoa McMillan,Arizona,WR,2025-04-26,12,DALLAS COWBOYS,Arizona,Big 12,35
11,9,Kelvin Banks,Texas,OT,2025-04-26,10,CHICAGO BEARS,Texas,SEC,30
12,1,Shedeur Sanders,Colorado,QB,2025-04-26,21,PITTSBURGH STEELERS,Colorado,Big 12,30
13,6,Will Johnson,Michigan,CB,2025-04-26,16,ARIZONA CARDINALS,Michigan,Big Ten,30
14,10,Mykel Williams,Georgia,EDGE,2025-04-26,9,NEW ORLEANS SAINTS,Georgia,SEC,30
15,15,Colston Loveland,Michigan,TE,2025-04-26,14,INDIANAPOLIS COLTS,Michigan,Big Ten,30
16,13,Jahdae Barron,Texas,CB,2025-04-26,13,MIAMI DOLPHINS,Texas,SEC,30
17,15,Mike Green,Marshall,EDGE,2025-04-26,15,ATLANTA FALCONS,West Virginia,FBS - CUSA,30
18,18,Matthew Golden,Texas,WR,2025-04-26,N/A,,Texas,SEC,30
19,12,Shemar Stewart,Texas A&M,EDGE,2025-04-26,29,WASHINGTON COMMANDERS,Texas,SEC,30
20,19,Walter Nolen,Ole Miss,DL,2025-04-26,11,SAN FRANCISCO 49ERS,Mississippi,SEC,30
21,17,Jihaad Campbell,Alabama,LB,2025-04-26,19,TAMPA BAY BUCCANEERS,Alabama,SEC,30
22,22,Omarion Hampton,North Carolina,RB,2025-04-26,20,DENVER BRONCOS,North Carolina,ACC,30
23,10,Malaki Starks,Georgia,S,2025-04-26,27,BALTIMORE RAVENS,Georgia,SEC,30
24,19,Kenneth Grant,Michigan,DL,2025-04-26,22,LOS ANGELES CHARGERS,Michigan,Big Ten,30
25,25,Grey Zabel,North Dakota State,IOL,2025-04-26,18,SEATTLE SEAHAWKS,North Dakota,FCS,30
26,16,Josh Simmons,Ohio State,OT,2025-04-26,25,HOUSTON TEXANS,Ohio,Big Ten,25
27,23,Derrick Harmon,Oregon,DL,2025-04-26,17,CINCINNATI BENGALS,Oregon,Big Ten,25
28,20,Tyler Booker,Alabama,IOL,2025-04-26,N/A,,Alabama,SEC,25
29,29,Donovan Ezeiruaku,Boston College,EDGE,2025-04-26,28,DETROIT LIONS,Massachusetts,ACC,25
30,23,Nick Emmanwori,South Carolina,S,2025-04-26,24,MINNESOTA VIKINGS,South Carolina,SEC,25
31,20,Emeka Egbuka,Ohio State,WR,2025-04-26,30,BUFFALO BILLS,Ohio,Big Ten,25
32,13,James Pearce Jr.,Tennessee,EDGE,2025-04-26,32,PHILADELPHIA EAGLES,Tennessee,SEC,25
33,24,Jaxson Dart,Ole Miss,QB,2025-04-26,N/A,,Mississippi,SEC,25
34,34,Maxwell Hairston,Kentucky,CB,2025-04-26,23,GREEN BAY PACKERS,Kentucky,SEC,25
35,27,Josh Conerly Jr.,Oregon,OT,2025-04-26,31,KANSAS CITY CHIEFS,Oregon,Big Ten,25
36,11,Luther Burden,Missouri,WR,2025-04-26,N/A,,Missouri,SEC,20
37,37,TreVeyon Henderson,Ohio State,RB,2025-04-26,N/A,,Ohio,Big Ten,20
38,37,Trey Amos,Ole Miss,CB,2025-04-26,26,LOS ANGELES RAMS,Mississippi,SEC,20
39,34,Donovan Jackson,Ohio State,IOL,2025-04-26,N/A,,Ohio,Big Ten,20
40,18,Jalen Milroe,Alabama,QB,2025-04-26,N/A,,Alabama,SEC,20
41,15,Nic Scourton,Texas A&M,EDGE,2025-04-26,N/A,,Texas,SEC,20
42,20,Shavon Revel Jr.,East Carolina,CB,2025-04-26,N/A,,North Carolina,FBS - AAC,20
43,43,Mason Taylor,LSU,TE,2025-04-26,N/A,,Louisiana,SEC,20
44,32,Tyleik Williams,Ohio State,DL,2025-04-26,N/A,,Ohio,Big Ten,20
45,21,Aireontae Ersery,Minnesota,OT,2025-04-26,N/A,,Minnesota,Big Ten,20
46,46,Carson Schwesinger,UCLA,LB,2025-04-26,N/A,,California,Big Ten,20
47,46,Jayden Higgins,Iowa State,WR,2025-04-26,N/A,,Iowa,Big 12,20
