Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-18,1,NEW ENGLAND PATRIOTS,Colorado,Big 12,35
2,1,Shedeur Sanders,Colorado,QB,2024-10-18,2,CLEVELAND BROWNS,Colorado,Big 12,35
3,2,Mason Graham,Michigan,DL,2024-10-18,8,NEW YORK JETS,Michigan,Big Ten,35
4,2,Will Johnson,Michigan,CB,2024-10-18,3,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
5,2,Will Campbell,LSU,OT,2024-10-18,5,LOS ANGELES RAMS,Louisiana,SEC,35
6,2,Kelvin Banks,Texas,OT,2024-10-18,13,MIAMI DOLPHINS,Texas,SEC,35
7,6,Tetairoa McMillan,Arizona,WR,2024-10-18,6,TENNESSEE TITANS,Arizona,Big 12,35
8,6,Cameron Ward,Miami (FL),QB,2024-10-18,4,CAROLINA PANTHERS,Florida,ACC,35
9,9,Jalen Milroe,Alabama,QB,2024-10-18,11,LAS VEGAS RAIDERS,Alabama,SEC,35
10,1,Carson Beck,Georgia,QB,2024-10-18,N/A,,Georgia,SEC,35
11,1,James Pearce Jr.,Tennessee,EDGE,2024-10-18,9,CINCINNATI BENGALS,Tennessee,SEC,30
12,1,Luther Burden,Missouri,WR,2024-10-18,N/A,,Missouri,SEC,30
13,13,Malaki Starks,Georgia,S,2024-10-18,7,NEW ORLEANS SAINTS,Georgia,SEC,30
14,10,Abdul Carter,Penn State,EDGE,2024-10-18,15,INDIANAPOLIS COLTS,Pennsylvania,Big Ten,30
15,13,Nic Scourton,Texas A&M,EDGE,2024-10-18,17,PHILADELPHIA EAGLES,Texas,SEC,30
16,16,Ashton Jeanty,Boise State,RB,2024-10-18,16,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
17,8,Quinn Ewers,Texas,QB,2024-10-18,12,NEW YORK GIANTS,Texas,SEC,30
18,10,Benjamin Morrison,Notre Dame,CB,2024-10-18,N/A,,Indiana,FBS - Independent,30
19,4,Mykel Williams,Georgia,EDGE,2024-10-18,10,ARIZONA CARDINALS,Georgia,SEC,30
20,10,Deone Walker,Kentucky,DL,2024-10-18,18,CHICAGO BEARS,Kentucky,SEC,30
21,11,Emery Jones Jr.,LSU,OT,2024-10-18,14,SEATTLE SEAHAWKS,Louisiana,SEC,30
22,20,Kenneth Grant,Michigan,DL,2024-10-18,20,DENVER BRONCOS,Michigan,Big Ten,30
23,16,Colston Loveland,Michigan,TE,2024-10-18,21,LOS ANGELES CHARGERS,Michigan,Big Ten,30
24,22,Isaiah Bond,Texas,WR,2024-10-18,N/A,,Texas,SEC,30
25,17,Emeka Egbuka,Ohio State,WR,2024-10-18,27,PITTSBURGH STEELERS,Ohio,Big Ten,30
