Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,2024-10-04,1,JACKSONVILLE JAGUARS,Colorado,Big 12,35
2,2,Mason Graham,Michigan,DL,2024-10-04,2,MIAMI DOLPHINS,Michigan,Big Ten,35
3,2,Will Campbell,LSU,OT,2024-10-04,,,Louisiana,SEC,35
4,1,Shedeur Sanders,Colorado,QB,2024-10-04,5,CLEVELAND BROWNS,Colorado,Big 12,35
5,2,Will Johnson,Michigan,CB,2024-10-04,8,LOS ANGELES RAMS,Michigan,Big Ten,35
6,4,Kelvin Banks,Texas,OT,2024-10-04,,,Texas,SEC,35
7,6,Tetairoa McMillan,Arizona,WR,2024-10-04,3,NEW ENGLAND PATRIOTS,Arizona,Big 12,35
8,1,Carson Beck,Georgia,QB,2024-10-04,10,NEW YORK GIANTS,Georgia,SEC,35
9,1,James Pearce Jr.,Tennessee,EDGE,2024-10-04,4,CINCINNATI BENGALS,Tennessee,SEC,35
10,7,Cameron Ward,Miami (FL),QB,2024-10-04,22,LAS VEGAS RAIDERS,Florida,ACC,35
11,4,Mykel Williams,Georgia,EDGE,2024-10-04,7,CAROLINA PANTHERS,Georgia,SEC,30
12,8,Quinn Ewers,Texas,QB,2024-10-04,6,TENNESSEE TITANS,Texas,SEC,30
13,11,Jalen Milroe,Alabama,QB,2024-10-04,,,Alabama,SEC,30
14,1,Luther Burden,Missouri,WR,2024-10-04,11,LOS ANGELES CHARGERS,Missouri,SEC,30
15,10,Benjamin Morrison,Notre Dame,CB,2024-10-04,,,Indiana,FBS - Independent,30
16,8,Deone Walker,Kentucky,DL,2024-10-04,9,ARIZONA CARDINALS,Kentucky,SEC,30
17,10,Abdul Carter,Penn State,EDGE,2024-10-04,12,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
18,11,Emery Jones Jr.,LSU,OT,2024-10-04,14,CHICAGO BEARS,Louisiana,SEC,30
19,13,Malaki Starks,Georgia,S,2024-10-04,,,Georgia,SEC,30
20,13,Nic Scourton,Texas A&M,EDGE,2024-10-04,19,PHILADELPHIA EAGLES,Texas,SEC,30
21,21,Ashton Jeanty,Boise State,RB,2024-10-04,13,DALLAS COWBOYS,Idaho,FBS - Mountain West,30
22,16,Colston Loveland,Michigan,TE,2024-10-04,21,NEW YORK JETS,Michigan,Big Ten,30
23,20,Kenneth Grant,Michigan,DL,2024-10-04,,,Michigan,Big Ten,30
24,21,Jonah Savaiinaea,Arizona,IOL,2024-10-04,17,BALTIMORE RAVENS,Arizona,Big 12,30
25,14,Harold Perkins,LSU,LB,2024-10-04,24,ATLANTA FALCONS,Louisiana,SEC,30
26,25,Shavon Revel Jr.,East Carolina,CB,2024-10-04,15,GREEN BAY PACKERS,North Carolina,FBS - AAC,25
27,23,Aireontae Ersery,Minnesota,OT,2024-10-04,16,SAN FRANCISCO 49ERS,Minnesota,Big Ten,25
28,22,Isaiah Bond,Texas,WR,2024-10-04,27,PITTSBURGH STEELERS,Texas,SEC,25
29,21,Denzel Burke,Ohio State,CB,2024-10-04,,,Ohio,Big Ten,25
30,17,Emeka Egbuka,Ohio State,WR,2024-10-04,25,BUFFALO BILLS,Ohio,Big Ten,25
31,31,Jalon Walker,Georgia,LB,2024-10-04,23,TAMPA BAY BUCCANEERS,Georgia,SEC,25
32,22,Tyleik Williams,Ohio State,DL,2024-10-04,30,HOUSTON TEXANS,Ohio,Big Ten,25
33,20,Tacario Davis,Arizona,CB,2024-10-04,31,MINNESOTA VIKINGS,Arizona,Big 12,25
34,22,Jack Sawyer,Ohio State,EDGE,2024-10-04,,,Ohio,Big Ten,25
35,30,Tyler Booker,Alabama,IOL,2024-10-04,26,SEATTLE SEAHAWKS,Alabama,SEC,25
36,28,Walter Nolen,Ole Miss,DL,2024-10-04,,,Mississippi,SEC,20
37,23,J.T. Tuimoloau,Ohio State,EDGE,2024-10-04,28,DETROIT LIONS,Ohio,Big Ten,20
38,26,Princely Umanmielen,Ole Miss,EDGE,2024-10-04,,,Mississippi,SEC,20
39,24,Quinshon Judkins,Ohio State,RB,2024-10-04,,,Ohio,Big Ten,20
40,33,Donovan Jackson,Ohio State,IOL,2024-10-04,,,Ohio,Big Ten,20
41,37,Landon Jackson,Arkansas,EDGE,2024-10-04,,,Arkansas,SEC,20
42,41,Danny Stutsman,Oklahoma,LB,2024-10-04,,,Oklahoma,SEC,20
43,43,Kyren Lacy,LSU,WR,2024-10-04,,,Louisiana,SEC,20
44,34,Garrett Nussmeier,LSU,QB,2024-10-04,,,Louisiana,SEC,20
45,29,Kevin Winston Jr.,Penn State,S,2024-10-04,,,Pennsylvania,Big Ten,20
46,46,Mansoor Delane,Virginia Tech,CB,2024-10-04,,,Virginia,ACC,20
47,47,Nick Emmanwori,South Carolina,S,2024-10-04,,,South Carolina,SEC,20
48,30,Patrick Payton,Florida State,EDGE,2024-10-04,,,Florida,ACC,20
49,21,Evan Stewart,Oregon,WR,2024-10-04,,,Oregon,Big Ten,20
50,37,Tre Harris,Ole Miss,WR,2024-10-04,,,Mississippi,SEC,20
51,51,Tai Felton,Maryland,WR,2024-10-04,,,Maryland,Big Ten,20
52,51,T.J. Sanders,South Carolina,DL,2024-10-04,,,South Carolina,SEC,20
53,52,DeMonte Capehart,Clemson,DL,2024-10-04,,,South Carolina,ACC,20
54,26,Ollie Gordon II,Oklahoma State,RB,2024-10-04,,,Oklahoma,Big 12,20
55,39,Maxwell Hairston,Kentucky,CB,2024-10-04,,,Kentucky,SEC,20
56,44,Tate Ratledge,Georgia,IOL,2024-10-04,,,Georgia,SEC,20
57,40,Omarion Hampton,North Carolina,RB,2024-10-04,,,North Carolina,ACC,20
58,49,Lander Barton,Utah,LB,2024-10-04,,,Utah,Big 12,20
59,59,Jahdae Barron,Texas,CB,2024-10-04,,,Texas,SEC,20
60,28,Barrett Carter,Clemson,LB,2024-10-04,,,South Carolina,ACC,15
61,46,Josh Simmons,Ohio State,OT,2024-10-04,,,Ohio,Big Ten,15
62,43,Elic Ayomanor,Stanford,WR,2024-10-04,,,California,ACC,15
63,48,Blake Miller,Clemson,OT,2024-10-04,,,South Carolina,ACC,15
64,40,Josh Conerly Jr.,Oregon,OT,2024-10-04,,,Oregon,Big Ten,15
65,31,Drew Allar,Penn State,QB,2024-10-04,,,Pennsylvania,Big Ten,15
66,45,Luke Lachey,Iowa,TE,2024-10-04,32,KANSAS CITY CHIEFS,Iowa,Big Ten,15
67,65,Earnest Greene,Georgia,OT,2024-10-04,,,Georgia,SEC,15
68,36,Ashton Gillotte,Louisville,EDGE,2024-10-04,,,Kentucky,ACC,15
69,52,Wyatt Milum,West Virginia,OT,2024-10-04,,,West Virginia,Big 12,15
70,34,Nic Anderson,Oklahoma,WR,2024-10-04,,,Oklahoma,SEC,15
71,69,Shemar Stewart,Texas A&M,DL,2024-10-04,,,Texas,SEC,10
72,72,Anthony Belton,NC State,OT,2024-10-04,,,North Carolina,ACC,10
73,64,Deion Burks,Oklahoma,WR,2024-10-04,,,Oklahoma,SEC,10
74,61,Xavier Watts,Notre Dame,S,2024-10-04,,,Indiana,FBS - Independent,10
75,28,Jabbar Muhammad,Oregon,CB,2024-10-04,,,Oregon,Big Ten,10
76,76,Antwaun Powell-Ryland,Virginia Tech,EDGE,2024-10-04,,,Virginia,ACC,10
77,45,Rod Moore,Michigan,S,2024-10-04,,,Michigan,Big Ten,10
78,54,TreVeyon Henderson,Ohio State,RB,2024-10-04,,,Ohio,Big Ten,10
79,47,Tyler Warren,Penn State,TE,2024-10-04,,,Pennsylvania,Big Ten,10
80,77,Dorian Strong,Virginia Tech,CB,2024-10-04,,,Virginia,ACC,10
81,38,Dani Dennis-Sutton,Penn State,EDGE,2024-10-04,,,Pennsylvania,Big Ten,10
82,59,Jonah Monheim,USC,OT,2024-10-04,,,California,Big Ten,10
83,82,Jack Velling,Michigan State,TE,2024-10-04,,,Michigan,Big Ten,10
84,55,Derrick Harmon,Oregon,DL,2024-10-04,,,Oregon,Big Ten,10
85,83,Savion Williams,TCU,WR,2024-10-04,,,Texas,Big 12,10
86,38,Dontay Corleone,Cincinnati,DL,2024-10-04,,,Ohio,Big 12,10
87,66,Jihaad Campbell,Alabama,EDGE,2024-10-04,,,Alabama,SEC,10
88,44,Tory Horton,Colorado State,WR,2024-10-04,,,Colorado,FBS - Mountain West,10
89,84,Sonny Styles,Ohio State,S,2024-10-04,,,Ohio,Big Ten,10
90,36,Parker Brailsford,Alabama,IOL,2024-10-04,,,Alabama,SEC,10
91,56,Cameron Williams,Texas,OT,2024-10-04,,,Texas,SEC,10
92,57,Howard Cross III,Notre Dame,DL,2024-10-04,,,Indiana,FBS - Independent,10
93,89,Kaden Prather,Maryland,WR,2024-10-04,,,Maryland,Big Ten,10
94,82,Daylen Everette,Georgia,CB,2024-10-04,,,Georgia,SEC,10
95,95,Donovan Ezeiruaku,Boston College,EDGE,2024-10-04,,,Massachusetts,ACC,10
96,17,Jaxson Dart,Ole Miss,QB,2024-10-04,,,Mississippi,SEC,10
97,50,Sebastian Castro,Iowa,S,2024-10-04,,,Iowa,Big Ten,10
98,27,Conner Weigman,Texas A&M,QB,2024-10-04,,,Texas,SEC,10
99,51,Oscar Delp,Georgia,TE,2024-10-04,,,Georgia,SEC,10
100,57,Antwane Wells Jr.,Ole Miss,WR,2024-10-04,,,Mississippi,SEC,10
101,79,Marvin Jones Jr.,Florida State,EDGE,2024-10-04,,,Florida,ACC,8
102,69,L.T. Overton,Alabama,DL,2024-10-04,,,Alabama,SEC,8
103,43,Quincy Riley,Louisville,CB,2024-10-04,,,Kentucky,ACC,8
104,44,Fernando Carmona,Arkansas,OT,2024-10-04,,,Arkansas,SEC,8
105,55,Nick Martin,Oklahoma State,LB,2024-10-04,,,Oklahoma,Big 12,8
106,76,Luke Kandra,Cincinnati,IOL,2024-10-04,,,Ohio,Big 12,8
107,54,Nick Singleton,Penn State,RB,2024-10-04,,,Pennsylvania,Big Ten,8
108,26,Miller Moss,USC,QB,2024-10-04,,,California,Big Ten,8
109,73,Gunnar Helm,Texas,TE,2024-10-04,,,Texas,SEC,8
110,86,Billy Bowman,Oklahoma,S,2024-10-04,,,Oklahoma,SEC,8
111,107,Ty Hamilton,Ohio State,DL,2024-10-04,,,Ohio,Big Ten,8
112,66,Shemar Turner,Texas A&M,DL,2024-10-04,,,Texas,SEC,8
113,69,Jason Marshall Jr.,Florida,CB,2024-10-04,,,Florida,SEC,8
114,100,Harold Fannin Jr.,Bowling Green,TE,2024-10-04,,,Ohio,FBS - MAC,8
115,100,Jaydn Ott,California,RB,2024-10-04,,,California,ACC,8
116,58,Smael Mondon Jr.,Georgia,LB,2024-10-04,,,Georgia,SEC,8
117,36,Xavier Nwankpa,Iowa,S,2024-10-04,,,Iowa,Big Ten,8
118,80,David Bailey,Stanford,EDGE,2024-10-04,,,California,ACC,8
119,58,Davison Igbinosun,Ohio State,CB,2024-10-04,,,Ohio,Big Ten,8
120,73,Trey Amos,Ole Miss,CB,2024-10-04,,,Mississippi,SEC,8
121,85,Keon Sabb,Alabama,S,2024-10-04,,,Alabama,SEC,7
122,63,Mitchell Evans,Notre Dame,TE,2024-10-04,,,Indiana,FBS - Independent,7
123,94,Jamon Dumas-Johnson,Kentucky,LB,2024-10-04,,,Kentucky,SEC,7
124,74,Jaeden Roberts,Alabama,IOL,2024-10-04,,,Alabama,SEC,7
125,118,Malachi Moore,Alabama,S,2024-10-04,,,Alabama,SEC,7
126,126,Kalel Mullings,Michigan,RB,2024-10-04,,,Michigan,Big Ten,7
127,55,Tez Johnson,Oregon,WR,2024-10-04,,,Oregon,Big Ten,7
128,128,Moose Muhammad III,Texas A&M,WR,2024-10-04,,,Texas,SEC,7
129,80,Josaiah Stewart,Michigan,EDGE,2024-10-04,,,Michigan,Big Ten,7
130,130,Ethan Burke,Texas,EDGE,2024-10-04,,,Texas,SEC,7
131,93,Domani Jackson,Alabama,CB,2024-10-04,,,Alabama,SEC,7
132,58,Nazir Stackhouse,Georgia,DL,2024-10-04,,,Georgia,SEC,7
133,52,Andrew Mukuba,Texas,S,2024-10-04,,,Texas,SEC,7
134,105,Justin Walley,Minnesota,CB,2024-10-04,,,Minnesota,Big Ten,7
135,48,Marcus Mbow,Purdue,OT,2024-10-04,,,Indiana,Big Ten,7
136,53,Armand Membou,Missouri,OT,2024-10-04,,,Missouri,SEC,7
137,50,Ajani Cornelius,Oregon,OT,2024-10-04,,,Oregon,Big Ten,7
138,106,Jaheim Oatis,Alabama,DL,2024-10-04,,,Alabama,SEC,7
139,114,Will Lee III,Texas A&M,CB,2024-10-04,,,Texas,SEC,7
140,107,R.J. Oben,Notre Dame,EDGE,2024-10-04,,,Indiana,FBS - Independent,7
141,141,Lathan Ransom,Ohio State,S,2024-10-04,,,Ohio,Big Ten,7
142,119,Tahveon Nicholson,Ole Miss,S,2024-10-04,,,Mississippi,SEC,7
143,54,Donovan Edwards,Michigan,RB,2024-10-04,,,Michigan,Big Ten,7
144,70,Xavier Restrepo,Miami (FL),WR,2024-10-04,,,Florida,ACC,7
145,108,Germie Bernard,Alabama,WR,2024-10-04,,,Alabama,SEC,7
146,118,Gentry Williams,Oklahoma,CB,2024-10-04,,,Oklahoma,SEC,7
147,90,Clay Webb,Jacksonville State,IOL,2024-10-04,,,Alabama,FBS - CUSA,7
148,120,Shilo Sanders,Colorado,S,2024-10-04,,,Colorado,Big 12,7
