Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Amarius Mims,Georgia,OT,2022-05-23,,,Georgia,SEC,35
2,2,Caleb Williams,USC,QB,2022-05-23,,,California,Pac 12,35
3,3,Dallas Turner,Alabama,EDGE,2022-05-23,,,Alabama,SEC,35
4,4,Damon Payne,Alabama,DL,2022-05-23,,,Alabama,SEC,35
5,5,Donovan Jackson,Ohio State,IOL,2022-05-23,,,Ohio,Big Ten,35
6,6,Emeka Egbuka,Ohio State,WR,2022-05-23,,,Ohio,Big Ten,35
7,7,J.T. Tuimoloau,Ohio State,DL,2022-05-23,,,Ohio,Big Ten,35
8,8,James Williams,Miami (FL),S,2022-05-23,,,Florida,ACC,35
9,9,Kool-Aid McKinstry,Alabama,CB,2022-05-23,,,Alabama,SEC,35
10,10,Korey Foreman,USC,DL,2022-05-23,,,California,Pac 12,35
11,11,Maason Smith,LSU,DL,2022-05-23,,,Louisiana,SEC,30
12,12,Nolan Rucci,Wisconsin,OT,2022-05-23,,,Wisconsin,Big Ten,30
13,13,Quinn Ewers,Texas,QB,2022-05-23,,,Texas,Big 12,30
14,14,Shemar Turner,Texas A&M,DL,2022-05-23,,,Texas,SEC,30
15,15,Terrence Lewis,UCF,LB,2022-05-23,,,Florida,FBS - AAC,30
16,16,Tommy Brockermeyer,Alabama,OT,2022-05-23,,,Alabama,SEC,30
17,17,TreVeyon Henderson,Ohio State,RB,2022-05-23,,,Ohio,Big Ten,30
18,18,Will Shipley,Clemson,RB,2022-05-23,,,South Carolina,ACC,30
19,19,Sage Ryan,LSU,S,2022-05-23,,,Louisiana,SEC,30
20,20,Barrett Carter,Clemson,LB,2022-05-23,,,South Carolina,ACC,30
21,21,Camar Wheaton,SMU,RB,2022-05-23,,,Texas,FBS - AAC,30
22,22,Keeshawn Silver,North Carolina,DL,2022-05-23,,,North Carolina,ACC,30
23,23,Kyle McCord,Ohio State,QB,2022-05-23,,,Ohio,Big Ten,30
24,24,Sam Huard,Washington,QB,2022-05-23,,,Washington,Pac 12,30
25,25,Tristan Leigh,Clemson,OT,2022-05-23,,,South Carolina,ACC,30
26,26,Agiye Hall,Texas,WR,2022-05-23,,,Texas,Big 12,25
27,27,Chris Hilton,LSU,WR,2022-05-23,,,Louisiana,SEC,25
28,28,Clayton Smith,Oklahoma,EDGE,2022-05-23,,,Oklahoma,Big 12,25
29,29,Jakailin Johnson,Ohio State,CB,2022-05-23,,,Ohio,Big Ten,25
30,30,James Brockermeyer,Alabama,IOL,2022-05-23,,,Alabama,SEC,25
31,31,Jeremiah Trotter Jr.,Clemson,LB,2022-05-23,,,South Carolina,ACC,25
32,32,Jeremiah Williams,Florida,EDGE,2022-05-23,,,Florida,SEC,25
33,33,Mario Williams,USC,WR,2022-05-23,,,California,Pac 12,25
34,34,Brock Bowers,Georgia,TE,2022-05-23,,,Georgia,SEC,25
35,35,Deion Smith,LSU,WR,2022-05-23,,,Louisiana,SEC,25
36,36,Jaxson Dart,Ole Miss,QB,2022-05-23,,,Mississippi,SEC,20
37,37,JoJo Earle,Alabama,WR,2022-05-23,,,Alabama,SEC,20
38,38,Jordan Hancock,Ohio State,CB,2022-05-23,,,Ohio,Big Ten,20
39,39,Nate Wiggins,Clemson,CB,2022-05-23,,,South Carolina,ACC,20
40,40,Tyler Buchner,Notre Dame,QB,2022-05-23,,,Indiana,FBS - Independent,20
41,41,Xavier Worthy,Texas,WR,2022-05-23,,,Texas,Big 12,20
42,42,Andrew Mukuba,Clemson,S,2022-05-23,,,South Carolina,ACC,20
43,43,Armoni Goodwin,LSU,RB,2022-05-23,,,Louisiana,SEC,20
44,44,Avante Dickerson,Oregon,CB,2022-05-23,,,Oregon,Pac 12,20
45,45,Ben Christman,Ohio State,IOL,2022-05-23,,,Ohio,Big Ten,20
46,46,Blake Fisher,Notre Dame,OT,2022-05-23,,,Indiana,FBS - Independent,20
47,47,Ceyair Wright,USC,CB,2022-05-23,,,California,Pac 12,20
48,48,Corey Kiner,Cincinnati,RB,2022-05-23,,,Ohio,FBS - AAC,20
49,49,Damarius McGhee,LSU,CB,2022-05-23,,,Louisiana,SEC,20
50,50,Demeioun Robinson,Penn State,EDGE,2022-05-23,,,Pennsylvania,Big Ten,20
51,51,Deontae Lawson,Alabama,LB,2022-05-23,,,Alabama,SEC,20
52,52,Derrick Davis Jr.,LSU,S,2022-05-23,,,Louisiana,SEC,20
53,53,Donovan Edwards,Michigan,RB,2022-05-23,,,Michigan,Big Ten,20
54,54,Donovan McMillon,Florida,S,2022-05-23,,,Florida,SEC,20
55,55,Drake Maye,North Carolina,QB,2022-05-23,,,North Carolina,ACC,20
56,56,Dylan Brooks,Auburn,EDGE,2022-05-23,,,Alabama,SEC,20
57,57,Dylan Fairchild,Georgia,IOL,2022-05-23,,,Georgia,SEC,20
58,58,Elijah Arroyo,Miami (FL),TE,2022-05-23,,,Florida,ACC,20
59,59,Elliot Donald,Pitt,DL,2022-05-23,,,Pennsylvania,ACC,20
60,60,Ethan Calvert,Utah,LB,2022-05-23,,,Utah,Pac 12,15
61,61,Ezra Dotson-Oyetade,Arizona State,IOL,2022-05-23,,,Arizona,Pac 12,15
62,62,Giovanni El-Hadi,Michigan,OT,2022-05-23,,,Michigan,Big Ten,15
63,63,Isaiah Johnson,Arizona State,CB,2022-05-23,,,Arizona,Pac 12,15
64,64,Jackson Powers-Johnson,Oregon,IOL,2022-05-23,,,Oregon,Pac 12,15
65,65,Jaylin Davies,UCLA,CB,2022-05-23,,,California,Pac 12,15
66,66,Kalen King,Penn State,CB,2022-05-23,,,Pennsylvania,Big Ten,15
67,67,Kamari Lassiter,Georgia,CB,2022-05-23,,,Georgia,SEC,15
68,68,Kamarro Edmonds,North Carolina,RB,2022-05-23,,,North Carolina,ACC,15
69,69,Keanu Koht,Alabama,EDGE,2022-05-23,,,Alabama,SEC,15
70,70,Kelvin Gilliam,Oklahoma,EDGE,2022-05-23,,,Oklahoma,Big 12,15
71,71,Kingsley Suamataia,BYU,OT,2022-05-23,,,Utah,FBS - Independent,10
72,72,Landon Jackson,Arkansas,EDGE,2022-05-23,,,Arkansas,SEC,10
73,73,Landon Tengwall,Penn State,OT,2022-05-23,,,Pennsylvania,Big Ten,10
74,74,Marcus Tate,Clemson,IOL,2022-05-23,,,South Carolina,ACC,10
75,75,Marvin Harrison Jr.,Ohio State,WR,2022-05-23,,,Ohio,Big Ten,10
76,76,Micah Morris,Georgia,OT,2022-05-23,,,Georgia,SEC,10
77,77,Michael Trigg,Ole Miss,TE,2022-05-23,,,Mississippi,SEC,10
78,78,Monkell Goodwine,Alabama,DL,2022-05-23,,,Alabama,SEC,10
79,79,Nyland Green,Georgia,CB,2022-05-23,,,Georgia,SEC,10
80,80,Payton Page,Clemson,DL,2022-05-23,,,South Carolina,ACC,10
81,81,Power Echols,North Carolina,LB,2022-05-23,,,North Carolina,ACC,10
82,82,Prophet Brown,USC,CB,2022-05-23,,,California,Pac 12,10
83,83,Raesjon Davis,USC,LB,2022-05-23,,,California,Pac 12,10
84,84,Raheem Anderson,Michigan,IOL,2022-05-23,,,Michigan,Big Ten,10
85,85,Reid Carrico,Ohio State,LB,2022-05-23,,,Ohio,Big Ten,10
86,86,Rocco Spindler,Notre Dame,IOL,2022-05-23,,,Indiana,FBS - Independent,10
87,87,Ryan Linthicum,Clemson,IOL,2022-05-23,,,South Carolina,ACC,10
88,88,Saivion Jones,LSU,EDGE,2022-05-23,,,Louisiana,SEC,10
89,89,Savion Byrd,Oklahoma,IOL,2022-05-23,,,Oklahoma,Big 12,10
90,90,Terrion Arnold,Alabama,S,2022-05-23,,,Alabama,SEC,10
91,91,Troy Franklin,Oregon,WR,2022-05-23,,,Oregon,Pac 12,10
92,92,Ty Thompson,Oregon,QB,2022-05-23,,,Oregon,Pac 12,10
93,93,Bryce Foster,Texas A&M,IOL,2022-05-23,,,Texas,SEC,10
94,94,Connor Colby,Iowa,IOL,2022-05-23,,,Iowa,Big Ten,10
95,95,Tyleik Williams,Ohio State,DL,2022-05-23,,,Ohio,Big Ten,10
96,96,Max Johnson,Texas A&M,QB,2022-05-23,,,Texas,SEC,10
97,97,Branden Jennings,Kansas State,EDGE,2022-05-23,,,Kansas,Big 12,10
98,98,Tommi Hill,Nebraska,CB,2022-05-23,,,Nebraska,Big Ten,10
99,99,Jarquez Hunter,Auburn,RB,2022-05-23,,,Alabama,SEC,10
100,100,Joe Alt,Notre Dame,OT,2022-05-23,,,Indiana,FBS - Independent,10
101,101,Tyreek Chappell,Texas A&M,CB,2022-05-23,,,Texas,SEC,8
102,102," Jayden de Laura",Arizona,QB,2022-05-23,,,Arizona,Pac 12,8
103,103,Miles Frazier,LSU,OT,2022-05-23,,,Louisiana,SEC,8
104,104,Isaiah Neyor,Texas,WR,2022-05-23,,,Texas,Big 12,8
105,105,Jared Verse,Florida State,EDGE,2022-05-23,,,Florida,ACC,8
106,106,Kamryn Waites,Florida,OT,2022-05-23,,,Florida,SEC,8
107,107,J.C. Latham,Alabama,OT,2022-05-23,,,Alabama,SEC,8
108,108,Jack Sawyer,Ohio State,EDGE,2022-05-23,,,Ohio,Big Ten,8
109,109,Jacorey Brooks,Alabama,WR,2022-05-23,,,Alabama,SEC,8
110,110,Jason Marshall Jr.,Florida,CB,2022-05-23,,,Florida,SEC,8
111,111,L.J. Johnson Jr.,Texas A&M,RB,2022-05-23,,,Texas,SEC,8
112,112,Xavian Sorey Jr.,Georgia,LB,2022-05-23,,,Georgia,SEC,8
113,113,Leonard Taylor,Miami (FL),DL,2022-05-23,,,Florida,ACC,8
114,114,Billy Bowman,Oklahoma,CB,2022-05-23,,,Oklahoma,Big 12,8
115,115,Corey Collier Jr.,Florida,S,2022-05-23,,,Florida,SEC,8
116,116,Devonta Smith,Alabama,CB,2022-05-23,,,Alabama,SEC,8
117,117,Ja'Tavion Sanders,Texas,TE,2022-05-23,,,Texas,Big 12,8
118,118,Laurence Seymore,Miami (FL),IOL,2022-05-23,,,Florida,ACC,8
119,119,Lovasea Carroll,South Carolina,RB,2022-05-23,,,South Carolina,SEC,8
120,120,Michael Hall Jr.,Ohio State,DL,2022-05-23,,,Ohio,Big Ten,8
121,121,Smael Mondon Jr.,Georgia,LB,2022-05-23,,,Georgia,SEC,7
122,122,Terrence Ferguson II,Alabama,IOL,2022-05-23,,,Alabama,SEC,7
123,123,Thomas Fidone II,Nebraska,TE,2022-05-23,,,Nebraska,Big Ten,7
124,124,Braelon Allen,Wisconsin,RB,2022-05-23,,,Wisconsin,Big Ten,7
125,125,Calen Bullock,USC,S,2022-05-23,,,California,Pac 12,7
126,126,Collin Oliver,Oklahoma State,EDGE,2022-05-23,,,Oklahoma,Big 12,7
127,127,Denzel Burke,Ohio State,CB,2022-05-23,,,Ohio,Big Ten,7
128,128,Reuben Fatheree II,Texas A&M,OT,2022-05-23,,,Texas,SEC,7
129,129,Connor Bazelak,Indiana,QB,2022-05-23,,,Indiana,Big Ten,7
130,130,Trey Sanders,Alabama,RB,2022-05-23,,,Alabama,SEC,7
131,131,Montrell Johnson,Florida,RB,2022-05-23,,,Florida,SEC,7
132,132,Mekhi Wingo,LSU,DL,2022-05-23,,,Louisiana,SEC,7
133,133,Eric Gentry,USC,LB,2022-05-23,,,California,Pac 12,7
134,134,Darian Chestnut,Syracuse,CB,2022-05-23,,,New York,ACC,7
135,135,Josaiah Stewart,Coastal Carolina,EDGE,2022-05-23,,,South Carolina,FCS,7
