Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-04-18,1,CHICAGO BEARS,California,Pac 12,35
2,1,Drake Maye,North Carolina,QB,2024-04-18,3,NEW ENGLAND PATRIOTS,North Carolina,ACC,35
3,1,Marvin Harrison Jr.,Ohio State,WR,2024-04-18,4,ARIZONA CARDINALS,Ohio,Big Ten,35
4,1,Jayden Daniels,LSU,QB,2024-04-18,2,WASHINGTON COMMANDERS,Louisiana,SEC,35
5,1,Malik Nabers,LSU,WR,2024-04-18,5,LOS ANGELES CHARGERS,Louisiana,SEC,35
6,5,Rome Odunze,Washington,WR,2024-04-18,6,NEW YORK GIANTS,Washington,Pac 12,35
7,6,J.J. McCarthy,Michigan,QB,2024-04-18,11,MINNESOTA VIKINGS,Michigan,Big Ten,35
8,6,Dallas Turner,Alabama,EDGE,2024-04-18,8,ATLANTA FALCONS,Alabama,SEC,35
9,2,Joe Alt,Notre Dame,OT,2024-04-18,7,TENNESSEE TITANS,Indiana,FBS - Independent,35
10,4,Brock Bowers,Georgia,TE,2024-04-18,10,NEW YORK JETS,Georgia,SEC,35
11,11,Terrion Arnold,Alabama,CB,2024-04-18,17,JACKSONVILLE JAGUARS,Alabama,SEC,30
12,11,Quinyon Mitchell,Toledo,CB,2024-04-18,15,INDIANAPOLIS COLTS,Ohio,FBS - MAC,30
13,10,Jared Verse,Florida State,EDGE,2024-04-18,9,CHICAGO BEARS,Florida,ACC,30
14,5,Olumuyiwa Fashanu,Penn State,OT,2024-04-18,14,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
15,11,Taliese Fuaga,Oregon State,OT,2024-04-18,49,CINCINNATI BENGALS,Oregon,Pac 12,30
16,11,Laiatu Latu,UCLA,EDGE,2024-04-18,19,LOS ANGELES RAMS,California,Pac 12,30
17,15,Byron Murphy,Texas,DL,2024-04-18,N/A,,Texas,Big 12,30
18,16,Brian Thomas Jr.,LSU,WR,2024-04-18,N/A,,Louisiana,SEC,30
19,19,Troy Fautanu,Washington,OT,2024-04-18,16,SEATTLE SEAHAWKS,Washington,Pac 12,30
20,15,Cooper DeJean,Iowa,CB,2024-04-18,25,GREEN BAY PACKERS,Iowa,Big Ten,30
21,9,J.C. Latham,Alabama,OT,2024-04-18,18,CINCINNATI BENGALS,Alabama,SEC,30
22,12,Nate Wiggins,Clemson,CB,2024-04-18,22,PHILADELPHIA EAGLES,South Carolina,ACC,30
23,9,Amarius Mims,Georgia,OT,2024-04-18,20,PITTSBURGH STEELERS,Georgia,SEC,30
24,9,Kool-Aid McKinstry,Alabama,CB,2024-04-18,27,ARIZONA CARDINALS,Alabama,SEC,30
25,8,Jer'Zhan Newton,Illinois,DL,2024-04-18,23,MINNESOTA VIKINGS,Illinois,Big Ten,30
26,26,Adonai Mitchell,Texas,WR,2024-04-18,28,BUFFALO BILLS,Texas,Big 12,25
27,23,Graham Barton,Duke,IOL,2024-04-18,21,MIAMI DOLPHINS,North Carolina,ACC,25
28,16,Demeioun Robinson,Penn State,EDGE,2024-04-18,26,TAMPA BAY BUCCANEERS,Pennsylvania,Big Ten,25
29,24,Jackson Powers-Johnson,Oregon,IOL,2024-04-18,24,DALLAS COWBOYS,Oregon,Pac 12,25
30,24,Tyler Guyton,Oklahoma,OT,2024-04-18,30,BALTIMORE RAVENS,Oklahoma,Big 12,25
31,2,Michael Penix Jr.,Washington,QB,2024-04-18,13,LAS VEGAS RAIDERS,Washington,Pac 12,25
32,12,Bo Nix,Oregon,QB,2024-04-18,12,DENVER BRONCOS,Oregon,Pac 12,25
