Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Quinn Ewers,Ohio State,QB,2021-09-03,,,Ohio,Big Ten,35
2,2,Caleb Williams,Oklahoma,QB,2021-09-03,,,Oklahoma,Big 12,35
3,3,Jack Sawyer,Ohio State,EDGE,2021-09-03,,,Ohio,Big Ten,35
4,4,Korey Foreman,USC,DL,2021-09-03,,,California,Pac 12,35
5,1,Agiye Hall,Alabama,WR,2021-09-03,,,Alabama,SEC,35
6,6,Jeremiah Trotter Jr.,Clemson,LB,2021-09-03,,,South Carolina,ACC,35
7,7,J.C. Latham,Alabama,OT,2021-09-03,,,Alabama,SEC,35
8,8,J.T. Tuimoloau,Ohio State,DL,2021-09-03,,,Ohio,Big Ten,35
9,9,Tommy Brockermeyer,Alabama,OT,2021-09-03,,,Alabama,SEC,35
10,7,Damon Payne,Alabama,DL,2021-09-03,,,Alabama,SEC,35
11,11,TreVeyon Henderson,Ohio State,RB,2021-09-03,,,Ohio,Big Ten,30
12,12,Kool-Aid McKinstry,Alabama,CB,2021-09-03,,,Alabama,SEC,30
13,13,James Williams,Miami (FL),S,2021-09-03,,,Florida,ACC,30
14,9,Emeka Egbuka,Ohio State,WR,2021-09-03,,,Ohio,Big Ten,30
15,15,Jason Marshall Jr.,Florida,CB,2021-09-03,,,Florida,SEC,30
16,2,Amarius Mims,Georgia,OT,2021-09-03,,,Georgia,SEC,30
17,6,Dallas Turner,Alabama,EDGE,2021-09-03,,,Alabama,SEC,30
18,18,L.J. Johnson Jr.,Texas A&M,RB,2021-09-03,,,Texas,SEC,30
19,13,Jacorey Brooks,Alabama,WR,2021-09-03,,,Alabama,SEC,30
20,8,Donovan Jackson,Ohio State,IOL,2021-09-03,,,Ohio,Big Ten,30
21,4,Chris Hilton,LSU,WR,2021-09-03,,,Louisiana,SEC,30
22,22,Xavian Sorey Jr.,Georgia,LB,2021-09-03,,,Georgia,SEC,30
23,5,Clayton Smith,Oklahoma,EDGE,2021-09-03,,,Oklahoma,Big 12,30
24,15,James Brockermeyer,Alabama,IOL,2021-09-03,,,Alabama,SEC,30
25,14,Jakailin Johnson,Ohio State,CB,2021-09-03,,,Ohio,Big Ten,30
26,25,Nolan Rucci,Wisconsin,OT,2021-09-03,,,Wisconsin,Big Ten,25
27,24,Mario Williams,Oklahoma,WR,2021-09-03,,,Oklahoma,Big 12,25
28,23,Maason Smith,LSU,DL,2021-09-03,,,Louisiana,SEC,25
29,19,Jeremiah Williams,Florida,EDGE,2021-09-03,,,Florida,SEC,25
30,30,Will Shipley,Clemson,RB,2021-09-03,,,South Carolina,ACC,25
31,27,Shemar Turner,Texas A&M,DL,2021-09-03,,,Texas,SEC,25
32,28,Terrence Lewis,Maryland,LB,2021-09-03,,,Maryland,Big Ten,25
