Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-10-13,2,CHICAGO BEARS,California,Pac 12,35
2,2,Drake Maye,North Carolina,QB,2023-10-13,4,MINNESOTA VIKINGS,North Carolina,ACC,35
3,2,Marvin Harrison Jr.,Ohio State,WR,2023-10-13,1,CHICAGO BEARS,Ohio,Big Ten,35
4,2,Brock Bowers,Georgia,TE,2023-10-13,7,ARIZONA CARDINALS,Georgia,SEC,35
5,1,Jared Verse,Florida State,EDGE,2023-10-13,10,ARIZONA CARDINALS,Florida,ACC,35
6,6,Olumuyiwa Fashanu,Penn State,OT,2023-10-13,5,NEW ENGLAND PATRIOTS,Pennsylvania,Big Ten,35
7,1,Kool-Aid McKinstry,Alabama,CB,2023-10-13,9,LAS VEGAS RAIDERS,Alabama,SEC,35
8,2,Joe Alt,Notre Dame,OT,2023-10-13,6,NEW YORK GIANTS,Indiana,FBS - Independent,35
9,1,Emeka Egbuka,Ohio State,WR,2023-10-13,14,CINCINNATI BENGALS,Ohio,Big Ten,35
10,5,Dallas Turner,Alabama,EDGE,2023-10-13,3,DENVER BRONCOS,Alabama,SEC,35
11,8,Jer'Zhan Newton,Illinois,DL,2023-10-13,15,LOS ANGELES RAMS,Illinois,Big Ten,30
12,11,Malik Nabers,LSU,WR,2023-10-13,31,KANSAS CITY CHIEFS,Louisiana,SEC,30
13,13,Laiatu Latu,UCLA,LB,2023-10-13,20,INDIANAPOLIS COLTS,California,Pac 12,30
14,9,J.C. Latham,Alabama,OT,2023-10-13,11,NEW YORK JETS,Alabama,SEC,30
15,13,Keon Coleman,Florida State,WR,2023-10-13,First Round,,Florida,ACC,30
16,11,Cooper DeJean,Iowa,S,2023-10-13,16,LOS ANGELES CHARGERS,Iowa,Big Ten,30
17,15,Rome Odunze,Washington,WR,2023-10-13,23,BALTIMORE RAVENS,Washington,Pac 12,30
18,12,Demeioun Robinson,Penn State,EDGE,2023-10-13,First Round,,Pennsylvania,Big Ten,30
19,15,Amarius Mims,Georgia,OT,2023-10-13,8,GREEN BAY PACKERS,Georgia,SEC,30
20,8,Kalen King,Penn State,CB,2023-10-13,13,TENNESSEE TITANS,Pennsylvania,Big Ten,30
21,14,Xavier Worthy,Texas,WR,2023-10-13,21,BUFFALO BILLS,Texas,Big 12,30
22,17,Kamren Kinchens,Miami (FL),S,2023-10-13,18,NEW ORLEANS SAINTS,Florida,ACC,30
23,11,Maason Smith,LSU,DL,2023-10-13,First Round,,Louisiana,SEC,30
24,7,J.T. Tuimoloau,Ohio State,EDGE,2023-10-13,First Round,,Ohio,Big Ten,30
25,23,Graham Barton,Duke,OT,2023-10-13,17,HOUSTON TEXANS,North Carolina,ACC,30
26,15,Leonard Taylor,Miami (FL),DL,2023-10-13,26,JACKSONVILLE JAGUARS,Florida,ACC,25
27,20,Nate Wiggins,Clemson,CB,2023-10-13,28,DETROIT LIONS,South Carolina,ACC,25
28,4,Quinn Ewers,Texas,QB,2023-10-13,First Round,,Texas,Big 12,25
29,19,Michael Penix Jr.,Washington,QB,2023-10-13,19,ATLANTA FALCONS,Washington,Pac 12,25
30,28,Shedeur Sanders,Colorado,QB,2023-10-13,First Round,,Colorado,Pac 12,25
31,17,Kingsley Suamataia,BYU,OT,2023-10-13,29,MIAMI DOLPHINS,Utah,FBS - Independent,25
32,13,Bralen Trice,Washington,EDGE,2023-10-13,First Round,,Washington,Pac 12,25
33,22,J.J. McCarthy,Michigan,QB,2023-10-13,35,MINNESOTA VIKINGS,Michigan,Big Ten,25
34,25,Ja'Tavion Sanders,Texas,TE,2023-10-13,First Round,,Texas,Big 12,25
35,22,Kris Jenkins,Michigan,DL,2023-10-13,38,ARIZONA CARDINALS,Michigan,Big Ten,25
36,13,Jeremiah Trotter Jr.,Clemson,LB,2023-10-13,24,SEATTLE SEAHAWKS,South Carolina,ACC,20
37,36,Patrick Paul,Houston,OT,2023-10-13,12,WASHINGTON COMMANDERS,Texas,FBS - AAC,20
38,34,Tyler Nubin,Minnesota,S,2023-10-13,First Round,,Minnesota,Big Ten,20
39,21,Bo Nix,Oregon,QB,2023-10-13,36,NEW ENGLAND PATRIOTS,Oregon,Pac 12,20
40,13,Barrett Carter,Clemson,LB,2023-10-13,25,PITTSBURGH STEELERS,South Carolina,ACC,20
41,32,Jordan Morgan,Arizona,OT,2023-10-13,44,TENNESSEE TITANS,Arizona,Pac 12,20
42,22,Michael Hall Jr.,Ohio State,DL,2023-10-13,First Round,,Ohio,Big Ten,20
43,20,TreVeyon Henderson,Ohio State,RB,2023-10-13,52,BUFFALO BILLS,Ohio,Big Ten,20
44,20,Javon Bullard,Georgia,S,2023-10-13,30,PHILADELPHIA EAGLES,Georgia,SEC,20
45,24,Calen Bullock,USC,S,2023-10-13,First Round,,California,Pac 12,20
46,27,Kamari Lassiter,Georgia,CB,2023-10-13,32,SAN FRANCISCO 49ERS,Georgia,SEC,20
47,25,Johnny Wilson,Florida State,WR,2023-10-13,27,TAMPA BAY BUCCANEERS,Florida,ACC,20
48,16,Denzel Burke,Ohio State,CB,2023-10-13,46,LOS ANGELES RAMS,Ohio,Big Ten,20
49,40,Adonai Mitchell,Texas,WR,2023-10-13,47,GREEN BAY PACKERS,Texas,Big 12,20
50,43,Troy Franklin,Oregon,WR,2023-10-13,37,NEW YORK GIANTS,Oregon,Pac 12,20
51,43,Caelen Carson,Wake Forest,CB,2023-10-13,22,DALLAS COWBOYS,North Carolina,ACC,20
52,20,Cooper Beebe,Kansas State,OT,2023-10-13,33,CAROLINA PANTHERS,Kansas,Big 12,20
53,19,Blake Corum,Michigan,RB,2023-10-13,First Round,,Michigan,Big Ten,20
54,25,Andrew Mukuba,Clemson,S,2023-10-13,First Round,,South Carolina,ACC,20
55,30,Ruke Orhorhoro,Clemson,DL,2023-10-13,First Round,,South Carolina,ACC,20
56,35,Raheim Sanders,Arkansas,RB,2023-10-13,53,DALLAS COWBOYS,Arkansas,SEC,20
57,17,Sedrick Van Pran,Georgia,IOL,2023-10-13,49,LOS ANGELES CHARGERS,Georgia,SEC,20
58,14,James Williams,Miami (FL),S,2023-10-13,First Round,,Florida,ACC,20
59,20,Jack Sawyer,Ohio State,EDGE,2023-10-13,50,PHILADELPHIA EAGLES,Ohio,Big Ten,20
60,23,Braelon Allen,Wisconsin,RB,2023-10-13,54,BALTIMORE RAVENS,Wisconsin,Big Ten,15
61,61,T'Vondre Sweat,Texas,DL,2023-10-13,First Round,,Texas,Big 12,15
62,27,Tyler Davis,Clemson,DL,2023-10-13,First Round,,South Carolina,ACC,15
63,29,Trey Benson,Florida State,RB,2023-10-13,First Round,,Florida,ACC,15
64,34,Tommy Eichenberg,Ohio State,LB,2023-10-13,First Round,,Ohio,Big Ten,15
65,26,Josh Newton,TCU,CB,2023-10-13,,,Texas,Big 12,15
