Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-01-30,1,CHICAGO BEARS,California,Pac 12,35
2,1,Drake Maye,North Carolina,QB,2024-01-30,2,WASHINGTON COMMANDERS,North Carolina,ACC,35
3,1,Marvin Harrison Jr.,Ohio State,WR,2024-01-30,4,ARIZONA CARDINALS,Ohio,Big Ten,35
4,2,Malik Nabers,LSU,WR,2024-01-30,6,NEW YORK GIANTS,Louisiana,SEC,35
5,5,Jayden Daniels,LSU,QB,2024-01-30,3,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
6,4,Brock Bowers,Georgia,TE,2024-01-30,5,LOS ANGELES CHARGERS,Georgia,SEC,35
7,3,Joe Alt,Notre Dame,OT,2024-01-30,7,TENNESSEE TITANS,Indiana,FBS - Independent,35
8,3,Olumuyiwa Fashanu,Penn State,OT,2024-01-30,10,NEW YORK JETS,Pennsylvania,Big Ten,35
9,9,Rome Odunze,Washington,WR,2024-01-30,9,CHICAGO BEARS,Washington,Pac 12,35
10,6,Dallas Turner,Alabama,EDGE,2024-01-30,8,ATLANTA FALCONS,Alabama,SEC,35
11,7,Laiatu Latu,UCLA,EDGE,2024-01-30,11,MINNESOTA VIKINGS,California,Pac 12,30
12,3,Kool-Aid McKinstry,Alabama,CB,2024-01-30,19,LOS ANGELES RAMS,Alabama,SEC,30
13,7,Jer'Zhan Newton,Illinois,DL,2024-01-30,N/A,,Illinois,Big Ten,30
14,3,Jared Verse,Florida State,EDGE,2024-01-30,14,NEW ORLEANS SAINTS,Florida,ACC,30
15,14,Nate Wiggins,Clemson,CB,2024-01-30,15,INDIANAPOLIS COLTS,South Carolina,ACC,30
16,7,J.C. Latham,Alabama,OT,2024-01-30,18,CINCINNATI BENGALS,Alabama,SEC,30
17,9,Cooper DeJean,Iowa,CB,2024-01-30,17,JACKSONVILLE JAGUARS,Iowa,Big Ten,30
18,17,Taliese Fuaga,Oregon State,OT,2024-01-30,25,GREEN BAY PACKERS,Oregon,Pac 12,30
19,19,Terrion Arnold,Alabama,CB,2024-01-30,12,DENVER BRONCOS,Alabama,SEC,30
20,10,Amarius Mims,Georgia,OT,2024-01-30,20,PITTSBURGH STEELERS,Georgia,SEC,30
21,5,Keon Coleman,Florida State,WR,2024-01-30,30,BALTIMORE RAVENS,Florida,ACC,30
22,22,Brian Thomas Jr.,LSU,WR,2024-01-30,26,TAMPA BAY BUCCANEERS,Louisiana,SEC,30
23,13,Demeioun Robinson,Penn State,EDGE,2024-01-30,23,HOUSTON TEXANS,Pennsylvania,Big Ten,30
24,24,Troy Fautanu,Washington,OT,2024-01-30,21,MIAMI DOLPHINS,Washington,Pac 12,30
25,13,Bralen Trice,Washington,EDGE,2024-01-30,N/A,,Washington,Pac 12,30
26,17,Michael Penix Jr.,Washington,QB,2024-01-30,43,ATLANTA FALCONS,Washington,Pac 12,25
27,26,Quinyon Mitchell,Toledo,CB,2024-01-30,27,ARIZONA CARDINALS,Ohio,FBS - MAC,25
28,19,Graham Barton,Duke,IOL,2024-01-30,24,DALLAS COWBOYS,North Carolina,ACC,25
29,14,Bo Nix,Oregon,QB,2024-01-30,42,MINNESOTA VIKINGS,Oregon,Pac 12,25
30,25,Troy Franklin,Oregon,WR,2024-01-30,28,BUFFALO BILLS,Oregon,Pac 12,25
31,19,Kamari Lassiter,Georgia,CB,2024-01-30,29,DETROIT LIONS,Georgia,SEC,25
32,20,J.J. McCarthy,Michigan,QB,2024-01-30,13,LAS VEGAS RAIDERS,Michigan,Big Ten,25
33,27,Jordan Morgan,Arizona,OT,2024-01-30,22,PHILADELPHIA EAGLES,Arizona,Pac 12,25
34,7,Kamren Kinchens,Miami (FL),S,2024-01-30,41,GREEN BAY PACKERS,Florida,ACC,25
35,21,Adonai Mitchell,Texas,WR,2024-01-30,31,KANSAS CITY CHIEFS,Texas,Big 12,25
36,36,Byron Murphy,Texas,DL,2024-01-30,16,SEATTLE SEAHAWKS,Texas,Big 12,20
37,32,Tyler Guyton,Oklahoma,OT,2024-01-30,32,SAN FRANCISCO 49ERS,Oklahoma,Big 12,20
38,27,Kingsley Suamataia,BYU,OT,2024-01-30,39,NEW YORK GIANTS,Utah,FBS - Independent,20
39,14,Leonard Taylor,Miami (FL),DL,2024-01-30,44,LAS VEGAS RAIDERS,Florida,ACC,20
40,38,Chris Braswell,Alabama,EDGE,2024-01-30,36,WASHINGTON COMMANDERS,Alabama,SEC,20
41,11,Kalen King,Penn State,CB,2024-01-30,35,ARIZONA CARDINALS,Pennsylvania,Big Ten,20
42,22,Xavier Worthy,Texas,WR,2024-01-30,54,CLEVELAND BROWNS,Texas,Big 12,20
43,20,Tyler Nubin,Minnesota,S,2024-01-30,46,INDIANAPOLIS COLTS,Minnesota,Big Ten,20
44,28,Xavier Legette,South Carolina,WR,2024-01-30,38,TENNESSEE TITANS,South Carolina,SEC,20
45,45,Ennis Rakestraw Jr.,Missouri,CB,2024-01-30,37,LOS ANGELES CHARGERS,Missouri,SEC,20
46,24,Kris Jenkins,Michigan,DL,2024-01-30,47,NEW YORK GIANTS,Michigan,Big Ten,20
47,45,Jackson Powers-Johnson,Oregon,IOL,2024-01-30,40,WASHINGTON COMMANDERS,Oregon,Pac 12,20
48,39,T'Vondre Sweat,Texas,DL,2024-01-30,45,NEW ORLEANS SAINTS,Texas,Big 12,20
49,25,Patrick Paul,Houston,OT,2024-01-30,49,CINCINNATI BENGALS,Texas,FBS - AAC,20
50,39,Ladd McConkey,Georgia,WR,2024-01-30,34,NEW ENGLAND PATRIOTS,Georgia,SEC,20
51,44,Devontez Walker,North Carolina,WR,2024-01-30,33,CAROLINA PANTHERS,North Carolina,ACC,20
52,25,Jeremiah Trotter Jr.,Clemson,LB,2024-01-30,52,LOS ANGELES RAMS,South Carolina,ACC,20
53,42,Edgerrin Cooper,Texas A&M,LB,2024-01-30,59,HOUSTON TEXANS,Texas,SEC,20
54,50,T.J. Tampa,Iowa State,CB,2024-01-30,48,JACKSONVILLE JAGUARS,Iowa,Big 12,20
55,38,Blake Corum,Michigan,RB,2024-01-30,62,BALTIMORE RAVENS,Michigan,Big Ten,20
56,29,Calen Bullock,USC,S,2024-01-30,51,PITTSBURGH STEELERS,California,Pac 12,20
57,26,Ja'Tavion Sanders,Texas,TE,2024-01-30,55,MIAMI DOLPHINS,Texas,Big 12,20
58,33,Ja'Lynn Polk,Washington,WR,2024-01-30,N/A,,Washington,Pac 12,20
59,30,Cooper Beebe,Kansas State,IOL,2024-01-30,50,PHILADELPHIA EAGLES,Kansas,Big 12,20
60,45,Brandon Dorlus,Oregon,DL,2024-01-30,61,DETROIT LIONS,Oregon,Pac 12,15
61,41,Jonathon Brooks,Texas,RB,2024-01-30,56,DALLAS COWBOYS,Texas,Big 12,15
62,33,Trey Benson,Florida State,RB,2024-01-30,N/A,,Florida,ACC,15
63,56,Adisa Isaac,Penn State,EDGE,2024-01-30,53,PHILADELPHIA EAGLES,Pennsylvania,Big Ten,15
64,48,Jermaine Burton,Alabama,WR,2024-01-30,N/A,,Alabama,SEC,15
65,40,Javon Bullard,Georgia,S,2024-01-30,58,GREEN BAY PACKERS,Georgia,SEC,15
66,48,Zach Frazier,West Virginia,IOL,2024-01-30,,,West Virginia,Big 12,15
67,38,Ruke Orhorhoro,Clemson,DL,2024-01-30,,,South Carolina,ACC,15
68,67,Kiran Amegadjie,Yale,OT,2024-01-30,63,KANSAS CITY CHIEFS,Connecticut,FCS,15
69,39,Jonah Elliss,Utah,EDGE,2024-01-30,60,BUFFALO BILLS,Utah,Pac 12,15
70,51,Johnny Wilson,Florida State,WR,2024-01-30,,,Florida,ACC,15
71,34,Josh Newton,TCU,CB,2024-01-30,64,SAN FRANCISCO 49ERS,Texas,Big 12,10
72,18,Maason Smith,LSU,DL,2024-01-30,,,Louisiana,SEC,10
73,53,Caelen Carson,Wake Forest,CB,2024-01-30,,,North Carolina,ACC,10
74,47,D.J. James,Auburn,CB,2024-01-30,,,Alabama,SEC,10
75,49,Sedrick Van Pran,Georgia,IOL,2024-01-30,57,TAMPA BAY BUCCANEERS,Georgia,SEC,10
76,35,Michael Hall Jr.,Ohio State,DL,2024-01-30,,,Ohio,Big Ten,10
77,45,Kris Abrams-Draine,Missouri,CB,2024-01-30,,,Missouri,SEC,10
78,39,Malachi Corley,Western Kentucky,WR,2024-01-30,,,Kentucky,FBS - CUSA,10
79,58,Payton Wilson,NC State,LB,2024-01-30,,,North Carolina,ACC,10
80,43,Zak Zinter,Michigan,IOL,2024-01-30,,,Michigan,Big Ten,10
81,81,Ricky Pearsall,Florida,WR,2024-01-30,,,Florida,SEC,10
82,82,Mike Sainristil,Michigan,CB,2024-01-30,,,Michigan,Big Ten,10
83,60,Cade Stover,Ohio State,TE,2024-01-30,,,Ohio,Big Ten,10
84,67,Audric Estime,Notre Dame,RB,2024-01-30,,,Indiana,FBS - Independent,10
85,55,Michael Pratt,Tulane,QB,2024-01-30,,,Louisiana,FBS - AAC,10
86,85,Jaden Hicks,Washington State,S,2024-01-30,,,Washington,Pac 12,10
87,33,Braelon Allen,Wisconsin,RB,2024-01-30,,,Wisconsin,Big Ten,10
88,28,Mekhi Wingo,LSU,DL,2024-01-30,,,Louisiana,SEC,10
89,22,McKinnley Jackson,Texas A&M,DL,2024-01-30,,,Texas,SEC,10
90,82,Brenden Rice,USC,WR,2024-01-30,,,California,Pac 12,10
91,65,Mar'Keise Irving,Oregon,RB,2024-01-30,,,Oregon,Pac 12,10
92,65,Jalen McMillan,Washington,WR,2024-01-30,,,Washington,Pac 12,10
93,72,Roman Wilson,Michigan,WR,2024-01-30,,,Michigan,Big Ten,10
94,55,Blake Fisher,Notre Dame,OT,2024-01-30,,,Indiana,FBS - Independent,10
95,58,Christian Haynes,UConn,IOL,2024-01-30,,,Connecticut,FBS - AAC,10
96,43,Tyler Davis,Clemson,DL,2024-01-30,,,South Carolina,ACC,10
97,77,Gabriel Murphy,UCLA,EDGE,2024-01-30,,,California,Pac 12,10
98,53,Christian Mahogany,Boston College,IOL,2024-01-30,,,Massachusetts,ACC,10
99,67,Khyree Jackson,Oregon,CB,2024-01-30,,,Oregon,Pac 12,10
100,67,Braden Fiske,Florida State,DL,2024-01-30,,,Florida,ACC,10
101,35,Junior Colson,Michigan,LB,2024-01-30,,,Michigan,Big Ten,8
102,41,Cedric Gray,North Carolina,LB,2024-01-30,,,North Carolina,ACC,8
103,85,Darius Robinson,Missouri,DL,2024-01-30,,,Missouri,SEC,8
104,58,Cole Bishop,Utah,S,2024-01-30,,,Utah,Pac 12,8
105,61,Tykee Smith,Georgia,S,2024-01-30,,,Georgia,SEC,8
106,38,Spencer Rattler,South Carolina,QB,2024-01-30,,,South Carolina,SEC,8
107,64,Max Melton,Rutgers,CB,2024-01-30,,,New Jersey,Big Ten,8
108,41,Will Shipley,Clemson,RB,2024-01-30,,,South Carolina,ACC,8
109,77,Dominick Puni,Kansas,IOL,2024-01-30,,,Kansas,Big 12,8
110,89,Marshawn Kneeland,Western Michigan,EDGE,2024-01-30,,,Michigan,FBS - MAC,8
111,73,Jacob Cowing,Arizona,WR,2024-01-30,,,Arizona,Pac 12,8
112,39,Tommy Eichenberg,Ohio State,LB,2024-01-30,,,Ohio,Big Ten,8
113,102,Javon Solomon,Troy,EDGE,2024-01-30,,,Alabama,FBS - Sun Belt,8
114,101,Jamari Thrash,Louisville,WR,2024-01-30,,,Kentucky,ACC,8
115,91,DeWayne Carter,Duke,DL,2024-01-30,,,North Carolina,ACC,8
116,90,Ainias Smith,Texas A&M,WR,2024-01-30,,,Texas,SEC,8
117,46,James Williams,Miami (FL),S,2024-01-30,,,Florida,ACC,8
118,96,Nelson Ceaser,Houston,EDGE,2024-01-30,,,Texas,FBS - AAC,8
119,59,Beau Brade,Maryland,S,2024-01-30,,,Maryland,Big Ten,8
120,97,Ray Davis,Kentucky,RB,2024-01-30,,,Kentucky,SEC,8
121,74,MarShawn Lloyd,USC,RB,2024-01-30,,,California,Pac 12,7
122,83,Ty'Ron Hopper,Missouri,LB,2024-01-30,,,Missouri,SEC,7
123,98,Sione Vaki,Utah,S,2024-01-30,,,Utah,Pac 12,7
124,66,Cam Hart,Notre Dame,CB,2024-01-30,,,Indiana,FBS - Independent,7
125,102,Matt Goncalves,Pitt,OT,2024-01-30,,,Pennsylvania,ACC,7
126,99,Ben Sinnott,Kansas State,TE,2024-01-30,,,Kansas,Big 12,7
127,91,Mohamed Kamara,Colorado State,EDGE,2024-01-30,,,Colorado,FBS - Mountain West,7
128,114,Marist Liufau,Notre Dame,LB,2024-01-30,,,Indiana,FBS - Independent,7
129,113,Austin Booker,Kansas,EDGE,2024-01-30,,,Kansas,Big 12,7
