Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-03-25,1,CHICAGO BEARS,California,Pac 12,35
2,1,Drake Maye,North Carolina,QB,2024-03-25,3,NEW ENGLAND PATRIOTS,North Carolina,ACC,35
3,3,Jayden Daniels,LSU,QB,2024-03-25,2,WASHINGTON COMMANDERS,Louisiana,SEC,35
4,1,Marvin Harrison Jr.,Ohio State,WR,2024-03-25,4,ARIZONA CARDINALS,Ohio,Big Ten,35
5,1,Malik Nabers,LSU,WR,2024-03-25,5,LOS ANGELES CHARGERS,Louisiana,SEC,35
6,6,Rome Odunze,Washington,WR,2024-03-25,6,NEW YORK GIANTS,Washington,Pac 12,35
7,2,Dallas Turner,Alabama,EDGE,2024-03-25,8,ATLANTA FALCONS,Alabama,SEC,35
8,1,Joe Alt,Notre Dame,OT,2024-03-25,7,TENNESSEE TITANS,Indiana,FBS - Independent,35
9,1,Brock Bowers,Georgia,TE,2024-03-25,10,NEW YORK JETS,Georgia,SEC,35
10,10,J.J. McCarthy,Michigan,QB,2024-03-25,11,MINNESOTA VIKINGS,Michigan,Big Ten,35
11,11,Terrion Arnold,Alabama,CB,2024-03-25,15,INDIANAPOLIS COLTS,Alabama,SEC,30
12,11,Quinyon Mitchell,Toledo,CB,2024-03-25,N/A,,Ohio,FBS - MAC,30
13,5,Jared Verse,Florida State,EDGE,2024-03-25,9,CHICAGO BEARS,Florida,ACC,30
14,3,Olumuyiwa Fashanu,Penn State,OT,2024-03-25,14,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
15,11,Taliese Fuaga,Oregon State,OT,2024-03-25,13,LAS VEGAS RAIDERS,Oregon,Pac 12,30
16,16,Byron Murphy,Texas,DL,2024-03-25,19,LOS ANGELES RAMS,Texas,Big 12,30
17,11,Laiatu Latu,UCLA,EDGE,2024-03-25,27,ARIZONA CARDINALS,California,Pac 12,30
18,17,Brian Thomas Jr.,LSU,WR,2024-03-25,N/A,,Louisiana,SEC,30
19,9,J.C. Latham,Alabama,OT,2024-03-25,18,CINCINNATI BENGALS,Alabama,SEC,30
20,13,Nate Wiggins,Clemson,CB,2024-03-25,17,JACKSONVILLE JAGUARS,South Carolina,ACC,30
21,16,Cooper DeJean,Iowa,CB,2024-03-25,22,PHILADELPHIA EAGLES,Iowa,Big Ten,30
22,21,Troy Fautanu,Washington,OT,2024-03-25,20,PITTSBURGH STEELERS,Washington,Pac 12,30
23,9,Amarius Mims,Georgia,OT,2024-03-25,25,GREEN BAY PACKERS,Georgia,SEC,30
24,23,Jackson Powers-Johnson,Oregon,IOL,2024-03-25,16,SEATTLE SEAHAWKS,Oregon,Pac 12,30
25,8,Jer'Zhan Newton,Illinois,DL,2024-03-25,23,MINNESOTA VIKINGS,Illinois,Big Ten,30
26,4,Kool-Aid McKinstry,Alabama,CB,2024-03-25,29,DETROIT LIONS,Alabama,SEC,25
27,16,Demeioun Robinson,Penn State,EDGE,2024-03-25,26,TAMPA BAY BUCCANEERS,Pennsylvania,Big Ten,25
28,25,Tyler Guyton,Oklahoma,OT,2024-03-25,24,DALLAS COWBOYS,Oklahoma,Big 12,25
29,29,Adonai Mitchell,Texas,WR,2024-03-25,28,BUFFALO BILLS,Texas,Big 12,25
30,23,Graham Barton,Duke,IOL,2024-03-25,21,MIAMI DOLPHINS,North Carolina,ACC,25
31,31,Darius Robinson,Missouri,EDGE,2024-03-25,N/A,,Missouri,SEC,25
32,13,Bo Nix,Oregon,QB,2024-03-25,12,DENVER BRONCOS,Oregon,Pac 12,25
33,24,Xavier Worthy,Texas,WR,2024-03-25,32,KANSAS CITY CHIEFS,Texas,Big 12,25
34,12,Keon Coleman,Florida State,WR,2024-03-25,30,BALTIMORE RAVENS,Florida,ACC,25
35,34,Ladd McConkey,Georgia,WR,2024-03-25,33,CAROLINA PANTHERS,Georgia,SEC,25
36,32,Jordan Morgan,Arizona,OT,2024-03-25,31,SAN FRANCISCO 49ERS,Arizona,Pac 12,20
37,30,Ennis Rakestraw Jr.,Missouri,CB,2024-03-25,35,ARIZONA CARDINALS,Missouri,SEC,20
38,26,Troy Franklin,Oregon,WR,2024-03-25,47,NEW YORK GIANTS,Oregon,Pac 12,20
39,5,Michael Penix Jr.,Washington,QB,2024-03-25,44,LAS VEGAS RAIDERS,Washington,Pac 12,20
40,22,Kamari Lassiter,Georgia,CB,2024-03-25,37,LOS ANGELES CHARGERS,Georgia,SEC,20
41,29,Tyler Nubin,Minnesota,S,2024-03-25,38,TENNESSEE TITANS,Minnesota,Big Ten,20
42,41,Zach Frazier,West Virginia,IOL,2024-03-25,N/A,,West Virginia,Big 12,20
43,24,Kingsley Suamataia,BYU,OT,2024-03-25,36,WASHINGTON COMMANDERS,Utah,FBS - Independent,20
44,37,Edgerrin Cooper,Texas A&M,LB,2024-03-25,43,ATLANTA FALCONS,Texas,SEC,20
45,45,Braden Fiske,Florida State,DL,2024-03-25,45,NEW ORLEANS SAINTS,Florida,ACC,20
46,32,T'Vondre Sweat,Texas,DL,2024-03-25,41,GREEN BAY PACKERS,Texas,Big 12,20
47,45,Payton Wilson,NC State,LB,2024-03-25,46,INDIANAPOLIS COLTS,North Carolina,ACC,20
48,45,Roman Wilson,Michigan,WR,2024-03-25,34,NEW ENGLAND PATRIOTS,Michigan,Big Ten,20
49,36,Xavier Legette,South Carolina,WR,2024-03-25,53,PHILADELPHIA EAGLES,South Carolina,SEC,20
50,4,Bralen Trice,Washington,EDGE,2024-03-25,N/A,,Washington,Pac 12,20
51,24,Junior Colson,Michigan,LB,2024-03-25,58,GREEN BAY PACKERS,Michigan,Big Ten,20
52,36,Chris Braswell,Alabama,EDGE,2024-03-25,40,WASHINGTON COMMANDERS,Alabama,SEC,20
53,27,Ja'Tavion Sanders,Texas,TE,2024-03-25,39,CAROLINA PANTHERS,Texas,Big 12,20
54,53,Ricky Pearsall,Florida,WR,2024-03-25,51,PITTSBURGH STEELERS,Florida,SEC,20
55,38,Kris Jenkins,Michigan,DL,2024-03-25,49,CINCINNATI BENGALS,Michigan,Big Ten,20
56,56,Mike Sainristil,Michigan,CB,2024-03-25,N/A,,Michigan,Big Ten,20
57,51,Cooper Beebe,Kansas State,IOL,2024-03-25,N/A,,Kansas,Big 12,20
58,37,Patrick Paul,Houston,OT,2024-03-25,52,LOS ANGELES RAMS,Texas,FBS - AAC,20
59,50,T.J. Tampa,Iowa State,CB,2024-03-25,42,HOUSTON TEXANS,Iowa,Big 12,20
60,31,Trey Benson,Florida State,RB,2024-03-25,N/A,,Florida,ACC,15
61,54,Max Melton,Rutgers,CB,2024-03-25,61,DETROIT LIONS,New Jersey,Big Ten,15
62,49,Christian Haynes,UConn,IOL,2024-03-25,48,JACKSONVILLE JAGUARS,Connecticut,FBS - AAC,15
63,43,Ja'Lynn Polk,Washington,WR,2024-03-25,N/A,,Washington,Pac 12,15
64,47,Ruke Orhorhoro,Clemson,DL,2024-03-25,N/A,,South Carolina,ACC,15
65,55,Marshawn Kneeland,Western Michigan,EDGE,2024-03-25,59,HOUSTON TEXANS,Michigan,FBS - MAC,15
66,35,Michael Hall Jr.,Ohio State,DL,2024-03-25,54,CLEVELAND BROWNS,Ohio,Big Ten,15
67,46,Malachi Corley,Western Kentucky,WR,2024-03-25,,,Kentucky,FBS - CUSA,15
68,64,Jonathon Brooks,Texas,RB,2024-03-25,56,DALLAS COWBOYS,Texas,Big 12,15
69,27,Kamren Kinchens,Miami (FL),S,2024-03-25,60,BUFFALO BILLS,Florida,ACC,15
70,58,Maason Smith,LSU,DL,2024-03-25,55,MIAMI DOLPHINS,Louisiana,SEC,15
71,40,Devontez Walker,North Carolina,WR,2024-03-25,,,North Carolina,ACC,10
72,60,Kiran Amegadjie,Yale,OT,2024-03-25,62,BALTIMORE RAVENS,Connecticut,FCS,10
73,32,Javon Bullard,Georgia,S,2024-03-25,50,PHILADELPHIA EAGLES,Georgia,SEC,10
74,26,Jeremiah Trotter Jr.,Clemson,LB,2024-03-25,57,TAMPA BAY BUCCANEERS,South Carolina,ACC,10
75,38,Kris Abrams-Draine,Missouri,CB,2024-03-25,,,Missouri,SEC,10
76,70,Jonah Elliss,Utah,EDGE,2024-03-25,,,Utah,Pac 12,10
77,48,Sedrick Van Pran,Georgia,IOL,2024-03-25,,,Georgia,SEC,10
78,54,Adisa Isaac,Penn State,EDGE,2024-03-25,,,Pennsylvania,Big Ten,10
79,40,Blake Corum,Michigan,RB,2024-03-25,,,Michigan,Big Ten,10
80,30,Calen Bullock,USC,S,2024-03-25,,,California,Pac 12,10
81,45,Jalen McMillan,Washington,WR,2024-03-25,,,Washington,Pac 12,10
82,55,Brandon Dorlus,Oregon,EDGE,2024-03-25,,,Oregon,Pac 12,10
83,79,Jaylen Wright,Tennessee,RB,2024-03-25,,,Tennessee,SEC,10
84,42,Jermaine Burton,Alabama,WR,2024-03-25,,,Alabama,SEC,10
85,74,Jaden Hicks,Washington State,S,2024-03-25,,,Washington,Pac 12,10
86,58,Blake Fisher,Notre Dame,OT,2024-03-25,,,Indiana,FBS - Independent,10
87,73,Austin Booker,Kansas,EDGE,2024-03-25,,,Kansas,Big 12,10
88,52,Cade Stover,Ohio State,TE,2024-03-25,,,Ohio,Big Ten,10
89,53,Dominick Puni,Kansas,IOL,2024-03-25,,,Kansas,Big 12,10
90,39,Braelon Allen,Wisconsin,RB,2024-03-25,,,Wisconsin,Big Ten,10
91,80,Cole Bishop,Utah,S,2024-03-25,,,Utah,Pac 12,10
92,41,Spencer Rattler,South Carolina,QB,2024-03-25,,,South Carolina,SEC,10
93,84,Cam Hart,Notre Dame,CB,2024-03-25,,,Indiana,FBS - Independent,10
94,90,Theo Johnson,Penn State,TE,2024-03-25,,,Pennsylvania,Big Ten,10
95,54,D.J. James,Auburn,CB,2024-03-25,,,Alabama,SEC,10
96,53,Khyree Jackson,Oregon,CB,2024-03-25,,,Oregon,Pac 12,10
97,69,Christian Mahogany,Boston College,IOL,2024-03-25,,,Massachusetts,ACC,10
98,98,Andru Phillips,Kentucky,CB,2024-03-25,,,Kentucky,SEC,10
99,70,Brenden Rice,USC,WR,2024-03-25,,,California,Pac 12,10
100,61,Johnny Wilson,Florida State,WR,2024-03-25,,,Florida,ACC,10
101,12,Leonard Taylor,Miami (FL),DL,2024-03-25,,,Florida,ACC,8
102,102,Javon Baker,UCF,WR,2024-03-25,,,Florida,FBS - AAC,8
103,45,Mar'Keise Irving,Oregon,RB,2024-03-25,,,Oregon,Pac 12,8
104,66,Ben Sinnott,Kansas State,TE,2024-03-25,,,Kansas,Big 12,8
105,58,Cedric Gray,North Carolina,LB,2024-03-25,,,North Carolina,ACC,8
106,51,MarShawn Lloyd,USC,RB,2024-03-25,,,California,Pac 12,8
107,46,Zak Zinter,Michigan,IOL,2024-03-25,,,Michigan,Big Ten,8
108,34,Michael Pratt,Tulane,QB,2024-03-25,,,Louisiana,FBS - AAC,8
109,46,Audric Estime,Notre Dame,RB,2024-03-25,,,Indiana,FBS - Independent,8
110,48,DeWayne Carter,Duke,DL,2024-03-25,,,North Carolina,ACC,8
