Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-01-10,1,CHICAGO BEARS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2024-01-10,4,ARIZONA CARDINALS,Ohio,Big Ten,35
3,1,Drake Maye,North Carolina,QB,2024-01-10,2,WASHINGTON COMMANDERS,North Carolina,ACC,35
4,2,Malik Nabers,LSU,WR,2024-01-10,6,NEW YORK GIANTS,Louisiana,SEC,35
5,4,Brock Bowers,Georgia,TE,2024-01-10,5,LOS ANGELES CHARGERS,Georgia,SEC,35
6,5,Jayden Daniels,LSU,QB,2024-01-10,3,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
7,4,Joe Alt,Notre Dame,OT,2024-01-10,10,NEW YORK JETS,Indiana,FBS - Independent,35
8,3,Olumuyiwa Fashanu,Penn State,OT,2024-01-10,7,TENNESSEE TITANS,Pennsylvania,Big Ten,35
9,6,Dallas Turner,Alabama,EDGE,2024-01-10,N/A,,Alabama,SEC,35
10,10,Rome Odunze,Washington,WR,2024-01-10,9,CHICAGO BEARS,Washington,Pac 12,35
11,7,Jer'Zhan Newton,Illinois,DL,2024-01-10,N/A,,Illinois,Big Ten,30
12,4,Kool-Aid McKinstry,Alabama,CB,2024-01-10,13,LAS VEGAS RAIDERS,Alabama,SEC,30
13,7,Laiatu Latu,UCLA,EDGE,2024-01-10,11,MINNESOTA VIKINGS,California,Pac 12,30
14,4,Jared Verse,Florida State,EDGE,2024-01-10,14,NEW ORLEANS SAINTS,Florida,ACC,30
15,6,J.C. Latham,Alabama,OT,2024-01-10,17,JACKSONVILLE JAGUARS,Alabama,SEC,30
16,13,Nate Wiggins,Clemson,CB,2024-01-10,12,DENVER BRONCOS,South Carolina,ACC,30
17,8,Amarius Mims,Georgia,OT,2024-01-10,18,CINCINNATI BENGALS,Georgia,SEC,30
18,5,Keon Coleman,Florida State,WR,2024-01-10,20,TAMPA BAY BUCCANEERS,Florida,ACC,30
19,8,Cooper DeJean,Iowa,CB,2024-01-10,19,GREEN BAY PACKERS,Iowa,Big Ten,30
20,19,Michael Penix Jr.,Washington,QB,2024-01-10,8,ATLANTA FALCONS,Washington,Pac 12,30
21,18,Taliese Fuaga,Oregon State,OT,2024-01-10,22,LOS ANGELES RAMS,Oregon,Pac 12,30
22,11,Demeioun Robinson,Penn State,EDGE,2024-01-10,16,SEATTLE SEAHAWKS,Pennsylvania,Big Ten,30
23,21,Terrion Arnold,Alabama,CB,2024-01-10,25,PHILADELPHIA EAGLES,Alabama,SEC,30
24,16,Bralen Trice,Washington,EDGE,2024-01-10,21,ARIZONA CARDINALS,Washington,Pac 12,30
25,22,Brian Thomas Jr.,LSU,WR,2024-01-10,15,INDIANAPOLIS COLTS,Louisiana,SEC,30
26,19,Kamari Lassiter,Georgia,CB,2024-01-10,23,PITTSBURGH STEELERS,Georgia,SEC,25
27,26,Troy Fautanu,Washington,OT,2024-01-10,24,MIAMI DOLPHINS,Washington,Pac 12,25
28,22,Graham Barton,Duke,IOL,2024-01-10,31,SAN FRANCISCO 49ERS,North Carolina,ACC,25
29,17,Bo Nix,Oregon,QB,2024-01-10,43,ATLANTA FALCONS,Oregon,Pac 12,25
30,7,Kamren Kinchens,Miami (FL),S,2024-01-10,46,INDIANAPOLIS COLTS,Florida,ACC,25
31,8,Emeka Egbuka,Ohio State,WR,2024-01-10,26,KANSAS CITY CHIEFS,Ohio,Big Ten,25
32,27,Jordan Morgan,Arizona,OT,2024-01-10,30,DALLAS COWBOYS,Arizona,Pac 12,25
33,26,Quinyon Mitchell,Toledo,CB,2024-01-10,27,HOUSTON TEXANS,Ohio,FBS - MAC,25
34,6,J.J. McCarthy,Michigan,QB,2024-01-10,44,LAS VEGAS RAIDERS,Michigan,Big Ten,25
35,21,J.T. Tuimoloau,Ohio State,EDGE,2024-01-10,32,BALTIMORE RAVENS,Ohio,Big Ten,25
36,15,Leonard Taylor,Miami (FL),DL,2024-01-10,35,ARIZONA CARDINALS,Florida,ACC,20
37,27,Troy Franklin,Oregon,WR,2024-01-10,29,BUFFALO BILLS,Oregon,Pac 12,20
