Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2022-12-27,First Round,,California,Pac 12,35
2,2,Marvin Harrison Jr.,Ohio State,WR,2022-12-27,2,CHICAGO BEARS,Ohio,Big Ten,35
3,2,Drake Maye,North Carolina,QB,2022-12-27,5,INDIANAPOLIS COLTS,North Carolina,ACC,35
4,1,Kayshon Boutte,LSU,WR,2022-12-27,22,NEW YORK GIANTS,Louisiana,SEC,35
5,5,Brock Bowers,Georgia,TE,2022-12-27,First Round,,Georgia,SEC,35
6,4,Dallas Turner,Alabama,EDGE,2022-12-27,First Round,,Alabama,SEC,35
7,3,Kool-Aid McKinstry,Alabama,CB,2022-12-27,10,NEW ORLEANS SAINTS,Alabama,SEC,35
8,8,Michael Hall Jr.,Ohio State,DL,2022-12-27,7,LOS ANGELES RAMS,Ohio,Big Ten,35
9,2,Olumuyiwa Fashanu,Penn State,OT,2022-12-27,First Round,,Pennsylvania,Big Ten,35
10,10,Andrew Mukuba,Clemson,S,2022-12-27,First Round,,South Carolina,ACC,35
11,11,Joe Alt,Notre Dame,OT,2022-12-27,First Round,,Indiana,FBS - Independent,30
12,12,Jack Sawyer,Ohio State,EDGE,2022-12-27,First Round,,Ohio,Big Ten,30
13,13,Maason Smith,LSU,DL,2022-12-27,First Round,,Louisiana,SEC,30
14,12,Xavier Worthy,Texas,WR,2022-12-27,First Round,,Texas,Big 12,30
15,2,Zion Tupuola-Fetui,Washington,EDGE,2022-12-27,First Round,,Washington,Pac 12,30
16,16,Tyleik Williams,Ohio State,DL,2022-12-27,First Round,,Ohio,Big Ten,30
17,17,Denzel Burke,Ohio State,CB,2022-12-27,19,JACKSONVILLE JAGUARS,Ohio,Big Ten,30
18,18,Jeremiah Trotter Jr.,Clemson,LB,2022-12-27,18,DETROIT LIONS,South Carolina,ACC,30
19,19,Kingsley Suamataia,BYU,OT,2022-12-27,First Round,,Utah,FBS - Independent,30
20,20,Calen Bullock,USC,S,2022-12-27,15,NEW YORK JETS,California,Pac 12,30
21,21,Michael Penix Jr.,Washington,QB,2022-12-27,First Round,,Washington,Pac 12,30
22,22,Bryce Foster,Texas A&M,IOL,2022-12-27,First Round,,Texas,SEC,30
23,23,Raheim Sanders,Arkansas,RB,2022-12-27,First Round,,Arkansas,SEC,30
24,24,Ja'Tavion Sanders,Texas,TE,2022-12-27,First Round,,Texas,Big 12,30
25,8,TreVeyon Henderson,Ohio State,RB,2022-12-27,First Round,,Ohio,Big Ten,30
26,26,Cole Bishop,Utah,S,2022-12-27,First Round,,Utah,Pac 12,25
27,13,J.C. Latham,Alabama,OT,2022-12-27,26,DALLAS COWBOYS,Alabama,SEC,25
28,15,Troy Franklin,Oregon,WR,2022-12-27,First Round,,Oregon,Pac 12,25
29,11,J.T. Tuimoloau,Ohio State,DL,2022-12-27,First Round,,Ohio,Big Ten,25
30,11,Braelon Allen,Wisconsin,RB,2022-12-27,32,MIAMI DOLPHINS,Wisconsin,Big Ten,25
31,31,Connor Colby,Iowa,IOL,2022-12-27,First Round,,Iowa,Big Ten,25
32,32,Blake Fisher,Notre Dame,OT,2022-12-27,31,PHILADELPHIA EAGLES,Indiana,FBS - Independent,25
33,2,T'Vondre Sweat,Texas,DL,2022-12-27,First Round,,Texas,Big 12,25
34,2,Jalen Catalon,Arkansas,S,2022-12-27,First Round,,Arkansas,SEC,25
35,3,Bo Nix,Oregon,QB,2022-12-27,First Round,,Oregon,Pac 12,25
36,2,Bralen Trice,Washington,EDGE,2022-12-27,First Round,,Washington,Pac 12,20
37,6,Kris Abrams-Draine,Missouri,CB,2022-12-27,First Round,,Missouri,SEC,20
