Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-09-18,1,DENVER BRONCOS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-09-18,First Round,,Ohio,Big Ten,35
3,3,Drake Maye,North Carolina,QB,2023-09-18,3,CHICAGO BEARS,North Carolina,ACC,35
4,3,Jared Verse,Florida State,EDGE,2023-09-18,16,LOS ANGELES RAMS,Florida,ACC,35
5,4,Brock Bowers,Georgia,TE,2023-09-18,First Round,,Georgia,SEC,35
6,5,Olumuyiwa Fashanu,Penn State,OT,2023-09-18,2,LOS ANGELES CHARGERS,Pennsylvania,Big Ten,35
7,3,Kool-Aid McKinstry,Alabama,CB,2023-09-18,9,PITTSBURGH STEELERS,Alabama,SEC,35
8,8,Kalen King,Penn State,CB,2023-09-18,First Round,,Pennsylvania,Big Ten,35
9,3,Emeka Egbuka,Ohio State,WR,2023-09-18,First Round,,Ohio,Big Ten,35
10,6,Joe Alt,Notre Dame,OT,2023-09-18,7,NEW ENGLAND PATRIOTS,Indiana,FBS - Independent,35
11,6,Dallas Turner,Alabama,EDGE,2023-09-18,8,ARIZONA CARDINALS,Alabama,SEC,30
12,11,Jer'Zhan Newton,Illinois,DL,2023-09-18,18,NEW ORLEANS SAINTS,Illinois,Big Ten,30
13,9,J.C. Latham,Alabama,OT,2023-09-18,19,GREEN BAY PACKERS,Alabama,SEC,30
14,14,Malik Nabers,LSU,WR,2023-09-18,First Round,,Louisiana,SEC,30
15,12,Cooper DeJean,Iowa,S,2023-09-18,First Round,,Iowa,Big Ten,30
16,13,Demeioun Robinson,Penn State,EDGE,2023-09-18,First Round,,Pennsylvania,Big Ten,30
17,7,J.T. Tuimoloau,Ohio State,EDGE,2023-09-18,First Round,,Ohio,Big Ten,30
18,17,Kamren Kinchens,Miami (FL),S,2023-09-18,First Round,,Florida,ACC,30
19,10,Maason Smith,LSU,DL,2023-09-18,15,SEATTLE SEAHAWKS,Louisiana,SEC,30
20,13,Xavier Worthy,Texas,WR,2023-09-18,10,CHICAGO BEARS,Texas,Big 12,30
21,13,Bralen Trice,Washington,EDGE,2023-09-18,First Round,,Washington,Pac 12,30
22,16,Leonard Taylor,Miami (FL),DL,2023-09-18,First Round,,Florida,ACC,30
23,18,Laiatu Latu,UCLA,LB,2023-09-18,First Round,,California,Pac 12,30
24,24,Keon Coleman,Florida State,WR,2023-09-18,First Round,,Florida,ACC,30
25,21,Amarius Mims,Georgia,OT,2023-09-18,First Round,,Georgia,SEC,30
26,24,Ja'Tavion Sanders,Texas,TE,2023-09-18,First Round,,Texas,Big 12,25
27,15,Rome Odunze,Washington,WR,2023-09-18,First Round,,Washington,Pac 12,25
28,23,Kingsley Suamataia,BYU,OT,2023-09-18,First Round,,Utah,FBS - Independent,25
29,18,Barrett Carter,Clemson,LB,2023-09-18,First Round,,South Carolina,ACC,25
30,24,Kris Jenkins,Michigan,DL,2023-09-18,First Round,,Michigan,Big Ten,25
31,16,Michael Penix Jr.,Washington,QB,2023-09-18,First Round,,Washington,Pac 12,25
32,12,Jeremiah Trotter Jr.,Clemson,LB,2023-09-18,32,DALLAS COWBOYS,South Carolina,ACC,25
33,23,Nate Wiggins,Clemson,CB,2023-09-18,First Round,,South Carolina,ACC,25
34,26,Bo Nix,Oregon,QB,2023-09-18,First Round,,Oregon,Pac 12,25
35,9,Quinn Ewers,Texas,QB,2023-09-18,23,TAMPA BAY BUCCANEERS,Texas,Big 12,25
36,23,Calen Bullock,USC,S,2023-09-18,First Round,,California,Pac 12,20
37,35,Graham Barton,Duke,OT,2023-09-18,First Round,,North Carolina,ACC,20
38,22,TreVeyon Henderson,Ohio State,RB,2023-09-18,First Round,,Ohio,Big Ten,20
39,26,Johnny Wilson,Florida State,WR,2023-09-18,First Round,,Florida,ACC,20
40,34,Tyler Nubin,Minnesota,S,2023-09-18,First Round,,Minnesota,Big Ten,20
41,20,Jack Sawyer,Ohio State,EDGE,2023-09-18,First Round,,Ohio,Big Ten,20
42,25,Javon Bullard,Georgia,S,2023-09-18,28,PHILADELPHIA EAGLES,Georgia,SEC,20
43,24,Andrew Mukuba,Clemson,S,2023-09-18,First Round,,South Carolina,ACC,20
44,24,Cooper Beebe,Kansas State,OT,2023-09-18,21,JACKSONVILLE JAGUARS,Kansas,Big 12,20
45,14,Michael Hall Jr.,Ohio State,DL,2023-09-18,First Round,,Ohio,Big Ten,20
46,24,Kamari Lassiter,Georgia,CB,2023-09-18,First Round,,Georgia,SEC,20
47,31,Blake Corum,Michigan,RB,2023-09-18,First Round,,Michigan,Big Ten,20
48,30,Josh Newton,TCU,CB,2023-09-18,First Round,,Texas,Big 12,20
