Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-09-27,2,DENVER BRONCOS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-09-27,First Round,,Ohio,Big Ten,35
3,3,Drake Maye,North Carolina,QB,2023-09-27,1,CHICAGO BEARS,North Carolina,ACC,35
4,3,Jared Verse,Florida State,EDGE,2023-09-27,3,MINNESOTA VIKINGS,Florida,ACC,35
5,4,Brock Bowers,Georgia,TE,2023-09-27,7,ARIZONA CARDINALS,Georgia,SEC,35
6,6,Olumuyiwa Fashanu,Penn State,OT,2023-09-27,5,LOS ANGELES CHARGERS,Pennsylvania,Big Ten,35
7,1,Kool-Aid McKinstry,Alabama,CB,2023-09-27,First Round,,Alabama,SEC,35
8,8,Kalen King,Penn State,CB,2023-09-27,25,DETROIT LIONS,Pennsylvania,Big Ten,35
9,1,Emeka Egbuka,Ohio State,WR,2023-09-27,First Round,,Ohio,Big Ten,35
10,6,Joe Alt,Notre Dame,OT,2023-09-27,8,TENNESSEE TITANS,Indiana,FBS - Independent,35
11,6,Dallas Turner,Alabama,EDGE,2023-09-27,13,ARIZONA CARDINALS,Alabama,SEC,30
12,11,Jer'Zhan Newton,Illinois,DL,2023-09-27,First Round,,Illinois,Big Ten,30
13,13,Malik Nabers,LSU,WR,2023-09-27,12,NEW ENGLAND PATRIOTS,Louisiana,SEC,30
14,9,J.C. Latham,Alabama,OT,2023-09-27,10,JACKSONVILLE JAGUARS,Alabama,SEC,30
15,11,Cooper DeJean,Iowa,S,2023-09-27,First Round,,Iowa,Big Ten,30
16,16,Laiatu Latu,UCLA,LB,2023-09-27,4,CHICAGO BEARS,California,Pac 12,30
17,12,Demeioun Robinson,Penn State,EDGE,2023-09-27,27,ATLANTA FALCONS,Pennsylvania,Big Ten,30
18,12,Maason Smith,LSU,DL,2023-09-27,18,DALLAS COWBOYS,Louisiana,SEC,30
19,6,J.T. Tuimoloau,Ohio State,EDGE,2023-09-27,16,NEW ORLEANS SAINTS,Ohio,Big Ten,30
20,17,Kamren Kinchens,Miami (FL),S,2023-09-27,11,NEW YORK JETS,Florida,ACC,30
21,21,Keon Coleman,Florida State,WR,2023-09-27,14,NEW YORK GIANTS,Florida,ACC,30
22,14,Xavier Worthy,Texas,WR,2023-09-27,17,TAMPA BAY BUCCANEERS,Texas,Big 12,30
23,14,Leonard Taylor,Miami (FL),DL,2023-09-27,First Round,,Florida,ACC,30
24,22,Amarius Mims,Georgia,OT,2023-09-27,21,BUFFALO BILLS,Georgia,SEC,30
25,14,Bralen Trice,Washington,EDGE,2023-09-27,First Round,,Washington,Pac 12,30
26,25,Ja'Tavion Sanders,Texas,TE,2023-09-27,20,HOUSTON TEXANS,Texas,Big 12,25
27,16,Rome Odunze,Washington,WR,2023-09-27,29,PITTSBURGH STEELERS,Washington,Pac 12,25
28,22,Kingsley Suamataia,BYU,OT,2023-09-27,15,LOS ANGELES RAMS,Utah,FBS - Independent,25
29,22,Kris Jenkins,Michigan,DL,2023-09-27,35,CAROLINA PANTHERS,Michigan,Big Ten,25
30,13,Michael Penix Jr.,Washington,QB,2023-09-27,48,TAMPA BAY BUCCANEERS,Washington,Pac 12,25
31,31,Graham Barton,Duke,OT,2023-09-27,26,KANSAS CITY CHIEFS,North Carolina,ACC,25
32,9,Quinn Ewers,Texas,QB,2023-09-27,6,LAS VEGAS RAIDERS,Texas,Big 12,25
33,12,Jeremiah Trotter Jr.,Clemson,LB,2023-09-27,22,WASHINGTON COMMANDERS,South Carolina,ACC,25
34,23,Nate Wiggins,Clemson,CB,2023-09-27,24,BALTIMORE RAVENS,South Carolina,ACC,25
35,27,Bo Nix,Oregon,QB,2023-09-27,First Round,,Oregon,Pac 12,25
36,34,Tyler Nubin,Minnesota,S,2023-09-27,19,GREEN BAY PACKERS,Minnesota,Big Ten,20
37,16,Barrett Carter,Clemson,LB,2023-09-27,First Round,,South Carolina,ACC,20
38,38,Shedeur Sanders,Colorado,QB,2023-09-27,23,SEATTLE SEAHAWKS,Colorado,Pac 12,20
39,24,Calen Bullock,USC,S,2023-09-27,41,JACKSONVILLE JAGUARS,California,Pac 12,20
40,20,TreVeyon Henderson,Ohio State,RB,2023-09-27,44,ARIZONA CARDINALS,Ohio,Big Ten,20
41,25,Cooper Beebe,Kansas State,OT,2023-09-27,37,LAS VEGAS RAIDERS,Kansas,Big 12,20
42,24,Andrew Mukuba,Clemson,S,2023-09-27,42,GREEN BAY PACKERS,South Carolina,ACC,20
43,24,Javon Bullard,Georgia,S,2023-09-27,30,PHILADELPHIA EAGLES,Georgia,SEC,20
44,26,Johnny Wilson,Florida State,WR,2023-09-27,33,NEW ORLEANS SAINTS,Florida,ACC,20
45,25,Kamari Lassiter,Georgia,CB,2023-09-27,58,ATLANTA FALCONS,Georgia,SEC,20
46,20,Jack Sawyer,Ohio State,EDGE,2023-09-27,First Round,,Ohio,Big Ten,20
47,28,Josh Newton,TCU,CB,2023-09-27,46,LOS ANGELES RAMS,Texas,Big 12,20
48,15,Denzel Burke,Ohio State,CB,2023-09-27,32,SAN FRANCISCO 49ERS,Ohio,Big Ten,20
49,23,Braelon Allen,Wisconsin,RB,2023-09-27,52,BUFFALO BILLS,Wisconsin,Big Ten,20
50,12,Michael Hall Jr.,Ohio State,DL,2023-09-27,38,HOUSTON TEXANS,Ohio,Big Ten,20
51,30,Troy Franklin,Oregon,WR,2023-09-27,57,KANSAS CITY CHIEFS,Oregon,Pac 12,20
52,35,Jordan Morgan,Arizona,OT,2023-09-27,43,NEW ENGLAND PATRIOTS,Arizona,Pac 12,20
53,30,Trey Benson,Florida State,RB,2023-09-27,First Round,,Florida,ACC,20
54,27,Ruke Orhorhoro,Clemson,DL,2023-09-27,47,LOS ANGELES CHARGERS,South Carolina,ACC,20
55,32,Blake Corum,Michigan,RB,2023-09-27,55,BALTIMORE RAVENS,Michigan,Big Ten,20
56,41,Adonai Mitchell,Texas,WR,2023-09-27,59,INDIANAPOLIS COLTS,Texas,Big 12,20
57,26,Sedrick Van Pran,Georgia,IOL,2023-09-27,31,MIAMI DOLPHINS,Georgia,SEC,20
58,30,Raheim Sanders,Arkansas,RB,2023-09-27,51,CLEVELAND BROWNS,Arkansas,SEC,20
59,36,Patrick Paul,Houston,OT,2023-09-27,56,GREEN BAY PACKERS,Texas,FBS - AAC,20
60,37,Riley Leonard,Duke,QB,2023-09-27,First Round,,North Carolina,ACC,15
61,33,Nazir Stackhouse,Georgia,DL,2023-09-27,63,MIAMI DOLPHINS,Georgia,SEC,15
62,43,Caelen Carson,Wake Forest,CB,2023-09-27,39,TENNESSEE TITANS,North Carolina,ACC,15
63,40,Donovan Edwards,Michigan,RB,2023-09-27,First Round,,Michigan,Big Ten,15
64,26,J.J. McCarthy,Michigan,QB,2023-09-27,First Round,,Michigan,Big Ten,15
65,28,James Williams,Miami (FL),S,2023-09-27,,,Florida,ACC,15
66,26,Jason Marshall Jr.,Florida,CB,2023-09-27,,,Florida,SEC,15
67,57,Brandon Dorlus,Oregon,DL,2023-09-27,,,Oregon,Pac 12,15
68,24,Donovan Jackson,Ohio State,IOL,2023-09-27,36,CHICAGO BEARS,Ohio,Big Ten,15
69,48,Will Shipley,Clemson,RB,2023-09-27,,,South Carolina,ACC,15
70,59,Max Melton,Rutgers,CB,2023-09-27,60,DETROIT LIONS,New Jersey,Big Ten,15
71,69,Malachi Corley,Western Kentucky,WR,2023-09-27,,,Kentucky,FBS - CUSA,10
72,46,Zak Zinter,Michigan,OT,2023-09-27,,,Michigan,Big Ten,10
73,52,Cole Bishop,Utah,S,2023-09-27,,,Utah,Pac 12,10
74,45,Dontay Corleone,Cincinnati,DL,2023-09-27,,,Ohio,FBS - AAC,10
75,52,Tyler Davis,Clemson,DL,2023-09-27,,,South Carolina,ACC,10
76,51,Kris Abrams-Draine,Missouri,CB,2023-09-27,,,Missouri,SEC,10
77,65,D.J. James,Auburn,CB,2023-09-27,,,Alabama,SEC,10
78,45,Blake Fisher,Notre Dame,OT,2023-09-27,,,Indiana,FBS - Independent,10
79,45,Junior Colson,Michigan,LB,2023-09-27,,,Michigan,Big Ten,10
80,64,Mekhi Wingo,LSU,DL,2023-09-27,,,Louisiana,SEC,10
81,45,Smael Mondon Jr.,Georgia,LB,2023-09-27,,,Georgia,SEC,10
82,52,Tyler Guyton,Oklahoma,OT,2023-09-27,61,PITTSBURGH STEELERS,Oklahoma,Big 12,10
83,47,Tyleik Williams,Ohio State,DL,2023-09-27,,,Ohio,Big Ten,10
84,80,Jack Nelson,Wisconsin,OT,2023-09-27,,,Wisconsin,Big Ten,10
85,63,Quinyon Mitchell,Toledo,CB,2023-09-27,,,Ohio,FBS - MAC,10
86,29,Tommy Eichenberg,Ohio State,LB,2023-09-27,,,Ohio,Big Ten,10
87,83,Jalen McMillan,Washington,WR,2023-09-27,,,Washington,Pac 12,10
88,48,McKinnley Jackson,Texas A&M,DL,2023-09-27,,,Texas,SEC,10
89,64,Terrion Arnold,Alabama,CB,2023-09-27,,,Alabama,SEC,10
90,52,Jordan Travis,Florida State,QB,2023-09-27,,,Florida,ACC,10
91,49,Zion Tupuola-Fetui,Washington,EDGE,2023-09-27,,,Washington,Pac 12,10
92,70,Cedric Gray,North Carolina,LB,2023-09-27,,,North Carolina,ACC,10
93,55,Princely Umanmielen,Florida,DL,2023-09-27,,,Florida,SEC,10
94,54,Jaheim Bell,Florida State,TE,2023-09-27,,,Florida,ACC,10
95,48,T.J. Tampa,Iowa State,CB,2023-09-27,,,Iowa,Big 12,10
96,49,Rod Moore,Michigan,S,2023-09-27,,,Michigan,Big Ten,10
97,44,Javion Cohen,Miami (FL),IOL,2023-09-27,,,Florida,ACC,10
98,98,T'Vondre Sweat,Texas,DL,2023-09-27,,,Texas,Big 12,10
99,53,Zach Frazier,West Virginia,IOL,2023-09-27,,,West Virginia,Big 12,10
100,78,Cade Stover,Ohio State,TE,2023-09-27,,,Ohio,Big Ten,10
101,58,Antwane Wells Jr.,South Carolina,WR,2023-09-27,62,PHILADELPHIA EAGLES,South Carolina,SEC,8
102,101,K.J. Jefferson,Arkansas,QB,2023-09-27,,,Arkansas,SEC,8
103,44,Troy Fautanu,Washington,OT,2023-09-27,,,Washington,Pac 12,8
104,56,Christian Mahogany,Boston College,IOL,2023-09-27,,,Massachusetts,ACC,8
105,92,Tory Horton,Colorado State,WR,2023-09-27,,,Colorado,FBS - Mountain West,8
106,66,Malachi Moore,Alabama,S,2023-09-27,,,Alabama,SEC,8
107,94,Dorian Singer,USC,WR,2023-09-27,,,California,Pac 12,8
108,77,Jamon Dumas-Johnson,Georgia,LB,2023-09-27,,,Georgia,SEC,8
109,44,Connor Colby,Iowa,IOL,2023-09-27,,,Iowa,Big Ten,8
110,70,Brevyn Spann-Ford,Minnesota,TE,2023-09-27,,,Minnesota,Big Ten,8
111,108,Lathan Ransom,Ohio State,S,2023-09-27,,,Ohio,Big Ten,8
112,69,Spencer Rattler,South Carolina,QB,2023-09-27,,,South Carolina,SEC,8
113,113,Xavier Legette,South Carolina,WR,2023-09-27,,,South Carolina,SEC,8
114,114,Matt Goncalves,Pitt,OT,2023-09-27,,,Pennsylvania,ACC,8
115,106,Adisa Isaac,Penn State,EDGE,2023-09-27,,,Pennsylvania,Big Ten,8
116,100,Tate Ratledge,Georgia,IOL,2023-09-27,,,Georgia,SEC,8
117,90,Chris Braswell,Alabama,EDGE,2023-09-27,,,Alabama,SEC,8
118,55,Bryce Foster,Texas A&M,IOL,2023-09-27,,,Texas,SEC,8
119,95,Tyler Van Dyke,Miami (FL),QB,2023-09-27,,,Florida,ACC,8
120,57,Cameron Ward,Washington State,QB,2023-09-27,,,Washington,Pac 12,8
121,105,Jayden Daniels,LSU,QB,2023-09-27,,,Louisiana,SEC,7
122,97,Mar'Keise Irving,Oregon,RB,2023-09-27,,,Oregon,Pac 12,7
123,116,Ben Sinnott,Kansas State,TE,2023-09-27,,,Kansas,Big 12,7
124,118,Anthony Belton,NC State,OT,2023-09-27,,,North Carolina,ACC,7
125,86,Ladd McConkey,Georgia,WR,2023-09-27,,,Georgia,SEC,7
126,34,Joe Milton,Tennessee,QB,2023-09-27,,,Tennessee,SEC,7
127,117,Miyan Williams,Ohio State,RB,2023-09-27,,,Ohio,Big Ten,7
128,92,Jacob Cowing,Arizona,WR,2023-09-27,,,Arizona,Pac 12,7
129,96,Korey Foreman,USC,DL,2023-09-27,,,California,Pac 12,7
130,122,Beau Brade,Maryland,S,2023-09-27,,,Maryland,Big Ten,7
131,50,Luke Lachey,Iowa,TE,2023-09-27,,,Iowa,Big Ten,7
132,34,Tony Grimes,Texas A&M,CB,2023-09-27,,,Texas,SEC,7
133,114,Ty'Ron Hopper,Missouri,LB,2023-09-27,,,Missouri,SEC,7
134,72,Javon Foster,Missouri,OT,2023-09-27,,,Missouri,SEC,7
135,33,Oronde Gadsden II,Syracuse,TE,2023-09-27,,,New York,ACC,7
136,89,Beaux Limmer,Arkansas,IOL,2023-09-27,,,Arkansas,SEC,7
137,132,Audric Estime,Notre Dame,RB,2023-09-27,,,Indiana,FBS - Independent,7
138,109,Michael Trigg,Ole Miss,TE,2023-09-27,,,Mississippi,SEC,7
139,129,Roman Wilson,Michigan,WR,2023-09-27,,,Michigan,Big Ten,7
140,89,Cam Hart,Notre Dame,CB,2023-09-27,,,Indiana,FBS - Independent,7
