Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-01-17,1,CHICAGO BEARS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2024-01-17,4,ARIZONA CARDINALS,Ohio,Big Ten,35
3,1,Drake Maye,North Carolina,QB,2024-01-17,2,WASHINGTON COMMANDERS,North Carolina,ACC,35
4,2,Malik Nabers,LSU,WR,2024-01-17,6,NEW YORK GIANTS,Louisiana,SEC,35
5,5,Jayden Daniels,LSU,QB,2024-01-17,3,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
6,4,Brock Bowers,Georgia,TE,2024-01-17,5,LOS ANGELES CHARGERS,Georgia,SEC,35
7,3,Joe Alt,Notre Dame,OT,2024-01-17,N/A,,Indiana,FBS - Independent,35
8,3,Olumuyiwa Fashanu,Penn State,OT,2024-01-17,7,TENNESSEE TITANS,Pennsylvania,Big Ten,35
9,9,Rome Odunze,Washington,WR,2024-01-17,9,CHICAGO BEARS,Washington,Pac 12,35
10,6,Dallas Turner,Alabama,EDGE,2024-01-17,8,ATLANTA FALCONS,Alabama,SEC,35
11,8,Jer'Zhan Newton,Illinois,DL,2024-01-17,12,DENVER BRONCOS,Illinois,Big Ten,30
12,3,Kool-Aid McKinstry,Alabama,CB,2024-01-17,17,JACKSONVILLE JAGUARS,Alabama,SEC,30
13,8,Laiatu Latu,UCLA,EDGE,2024-01-17,11,MINNESOTA VIKINGS,California,Pac 12,30
14,4,Jared Verse,Florida State,EDGE,2024-01-17,14,NEW ORLEANS SAINTS,Florida,ACC,30
15,13,Nate Wiggins,Clemson,CB,2024-01-17,13,LAS VEGAS RAIDERS,South Carolina,ACC,30
16,7,J.C. Latham,Alabama,OT,2024-01-17,10,NEW YORK JETS,Alabama,SEC,30
17,10,Amarius Mims,Georgia,OT,2024-01-17,25,GREEN BAY PACKERS,Georgia,SEC,30
18,5,Keon Coleman,Florida State,WR,2024-01-17,18,CINCINNATI BENGALS,Florida,ACC,30
19,9,Cooper DeJean,Iowa,CB,2024-01-17,20,PITTSBURGH STEELERS,Iowa,Big Ten,30
20,18,Taliese Fuaga,Oregon State,OT,2024-01-17,21,MIAMI DOLPHINS,Oregon,Pac 12,30
21,13,Demeioun Robinson,Penn State,EDGE,2024-01-17,19,LOS ANGELES RAMS,Pennsylvania,Big Ten,30
22,21,Terrion Arnold,Alabama,CB,2024-01-17,15,INDIANAPOLIS COLTS,Alabama,SEC,30
23,18,Michael Penix Jr.,Washington,QB,2024-01-17,44,LAS VEGAS RAIDERS,Washington,Pac 12,30
24,23,Brian Thomas Jr.,LSU,WR,2024-01-17,29,BUFFALO BILLS,Louisiana,SEC,30
25,13,Bralen Trice,Washington,EDGE,2024-01-17,39,NEW YORK GIANTS,Washington,Pac 12,30
26,25,Troy Fautanu,Washington,OT,2024-01-17,16,SEATTLE SEAHAWKS,Washington,Pac 12,25
27,19,Graham Barton,Duke,IOL,2024-01-17,24,DALLAS COWBOYS,North Carolina,ACC,25
28,25,Quinyon Mitchell,Toledo,CB,2024-01-17,26,TAMPA BAY BUCCANEERS,Ohio,FBS - MAC,25
29,19,Kamari Lassiter,Georgia,CB,2024-01-17,22,PHILADELPHIA EAGLES,Georgia,SEC,25
30,14,Bo Nix,Oregon,QB,2024-01-17,34,NEW ENGLAND PATRIOTS,Oregon,Pac 12,25
31,7,Kamren Kinchens,Miami (FL),S,2024-01-17,61,BUFFALO BILLS,Florida,ACC,25
32,20,J.J. McCarthy,Michigan,QB,2024-01-17,N/A,,Michigan,Big Ten,25
33,26,Jordan Morgan,Arizona,OT,2024-01-17,31,SAN FRANCISCO 49ERS,Arizona,Pac 12,25
34,25,Troy Franklin,Oregon,WR,2024-01-17,54,CLEVELAND BROWNS,Oregon,Pac 12,25
35,14,Leonard Taylor,Miami (FL),DL,2024-01-17,23,HOUSTON TEXANS,Florida,ACC,25
36,21,Adonai Mitchell,Texas,WR,2024-01-17,28,KANSAS CITY CHIEFS,Texas,Big 12,20
37,32,Tyler Guyton,Oklahoma,OT,2024-01-17,N/A,,Oklahoma,Big 12,20
38,21,Tyler Nubin,Minnesota,S,2024-01-17,40,WASHINGTON COMMANDERS,Minnesota,Big Ten,20
39,28,Kingsley Suamataia,BYU,OT,2024-01-17,27,ARIZONA CARDINALS,Utah,FBS - Independent,20
40,22,Xavier Worthy,Texas,WR,2024-01-17,38,TENNESSEE TITANS,Texas,Big 12,20
41,11,Kalen King,Penn State,CB,2024-01-17,32,BALTIMORE RAVENS,Pennsylvania,Big Ten,20
42,24,Kris Jenkins,Michigan,DL,2024-01-17,37,LOS ANGELES CHARGERS,Michigan,Big Ten,20
43,29,Xavier Legette,South Carolina,WR,2024-01-17,N/A,,South Carolina,SEC,20
44,39,Chris Braswell,Alabama,EDGE,2024-01-17,46,INDIANAPOLIS COLTS,Alabama,SEC,20
45,45,Byron Murphy,Texas,DL,2024-01-17,N/A,,Texas,Big 12,20
46,40,T'Vondre Sweat,Texas,DL,2024-01-17,N/A,,Texas,Big 12,20
47,25,Patrick Paul,Houston,OT,2024-01-17,33,CAROLINA PANTHERS,Texas,FBS - AAC,20
48,41,Edgerrin Cooper,Texas A&M,LB,2024-01-17,55,MIAMI DOLPHINS,Texas,SEC,20
49,39,Ladd McConkey,Georgia,WR,2024-01-17,49,CINCINNATI BENGALS,Georgia,SEC,20
50,45,Jackson Powers-Johnson,Oregon,IOL,2024-01-17,N/A,,Oregon,Pac 12,20
51,26,Ja'Tavion Sanders,Texas,TE,2024-01-17,60,KANSAS CITY CHIEFS,Texas,Big 12,20
52,25,Jeremiah Trotter Jr.,Clemson,LB,2024-01-17,N/A,,South Carolina,ACC,20
53,46,Devontez Walker,North Carolina,WR,2024-01-17,N/A,,North Carolina,ACC,20
54,47,Ennis Rakestraw Jr.,Missouri,CB,2024-01-17,52,LOS ANGELES RAMS,Missouri,SEC,20
55,29,Calen Bullock,USC,S,2024-01-17,53,PHILADELPHIA EAGLES,California,Pac 12,20
56,38,Blake Corum,Michigan,RB,2024-01-17,N/A,,Michigan,Big Ten,20
57,47,T.J. Tampa,Iowa State,CB,2024-01-17,62,DETROIT LIONS,Iowa,Big 12,20
58,30,Cooper Beebe,Kansas State,IOL,2024-01-17,48,JACKSONVILLE JAGUARS,Kansas,Big 12,20
59,40,Javon Bullard,Georgia,S,2024-01-17,47,NEW YORK GIANTS,Georgia,SEC,20
60,33,Trey Benson,Florida State,RB,2024-01-17,N/A,,Florida,ACC,15
61,33,Ja'Lynn Polk,Washington,WR,2024-01-17,43,ATLANTA FALCONS,Washington,Pac 12,15
62,35,Michael Hall Jr.,Ohio State,DL,2024-01-17,N/A,,Ohio,Big Ten,15
63,18,Maason Smith,LSU,DL,2024-01-17,N/A,,Louisiana,SEC,15
64,51,Johnny Wilson,Florida State,WR,2024-01-17,N/A,,Florida,ACC,15
65,49,Jermaine Burton,Alabama,WR,2024-01-17,,,Alabama,SEC,15
66,59,Adisa Isaac,Penn State,EDGE,2024-01-17,36,WASHINGTON COMMANDERS,Pennsylvania,Big Ten,15
67,53,Caelen Carson,Wake Forest,CB,2024-01-17,,,North Carolina,ACC,15
68,45,Brandon Dorlus,Oregon,DL,2024-01-17,,,Oregon,Pac 12,15
69,38,Ruke Orhorhoro,Clemson,DL,2024-01-17,42,MINNESOTA VIKINGS,South Carolina,ACC,15
70,42,Jonathon Brooks,Texas,RB,2024-01-17,56,DALLAS COWBOYS,Texas,Big 12,15
71,47,D.J. James,Auburn,CB,2024-01-17,,,Alabama,SEC,10
72,34,Josh Newton,TCU,CB,2024-01-17,,,Texas,Big 12,10
73,39,Jonah Elliss,Utah,EDGE,2024-01-17,,,Utah,Pac 12,10
74,39,Malachi Corley,Western Kentucky,WR,2024-01-17,59,HOUSTON TEXANS,Kentucky,FBS - CUSA,10
75,50,Sedrick Van Pran,Georgia,IOL,2024-01-17,,,Georgia,SEC,10
76,51,Zach Frazier,West Virginia,IOL,2024-01-17,51,PITTSBURGH STEELERS,West Virginia,Big 12,10
77,43,Zak Zinter,Michigan,IOL,2024-01-17,,,Michigan,Big Ten,10
78,77,Kiran Amegadjie,Yale,OT,2024-01-17,63,SAN FRANCISCO 49ERS,Connecticut,FCS,10
79,44,Kris Abrams-Draine,Missouri,CB,2024-01-17,,,Missouri,SEC,10
80,43,Tyler Davis,Clemson,DL,2024-01-17,,,South Carolina,ACC,10
81,81,Ricky Pearsall,Florida,WR,2024-01-17,,,Florida,SEC,10
82,59,Payton Wilson,NC State,LB,2024-01-17,,,North Carolina,ACC,10
83,66,Max Melton,Rutgers,CB,2024-01-17,,,New Jersey,Big Ten,10
84,40,Cedric Gray,North Carolina,LB,2024-01-17,,,North Carolina,ACC,10
85,82,Brenden Rice,USC,WR,2024-01-17,,,California,Pac 12,10
86,22,McKinnley Jackson,Texas A&M,DL,2024-01-17,,,Texas,SEC,10
87,67,Mar'Keise Irving,Oregon,RB,2024-01-17,,,Oregon,Pac 12,10
88,51,Cade Stover,Ohio State,TE,2024-01-17,,,Ohio,Big Ten,10
89,58,Christian Haynes,UConn,IOL,2024-01-17,,,Connecticut,FBS - AAC,10
90,32,Braelon Allen,Wisconsin,RB,2024-01-17,,,Wisconsin,Big Ten,10
91,48,Christian Mahogany,Boston College,IOL,2024-01-17,,,Massachusetts,ACC,10
92,35,Junior Colson,Michigan,LB,2024-01-17,50,PHILADELPHIA EAGLES,Michigan,Big Ten,10
93,55,Blake Fisher,Notre Dame,OT,2024-01-17,,,Indiana,FBS - Independent,10
94,68,Audric Estime,Notre Dame,RB,2024-01-17,,,Indiana,FBS - Independent,10
95,28,Mekhi Wingo,LSU,DL,2024-01-17,,,Louisiana,SEC,10
96,70,Braden Fiske,Florida State,DL,2024-01-17,,,Florida,ACC,10
97,42,Will Shipley,Clemson,RB,2024-01-17,,,South Carolina,ACC,10
98,73,Roman Wilson,Michigan,WR,2024-01-17,,,Michigan,Big Ten,10
99,58,Cole Bishop,Utah,S,2024-01-17,58,GREEN BAY PACKERS,Utah,Pac 12,10
100,77,Gabriel Murphy,UCLA,EDGE,2024-01-17,,,California,Pac 12,10
101,39,Tommy Eichenberg,Ohio State,LB,2024-01-17,,,Ohio,Big Ten,8
102,96,Mike Sainristil,Michigan,CB,2024-01-17,,,Michigan,Big Ten,8
