Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-09-20,1,DENVER BRONCOS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-09-20,First Round,,Ohio,Big Ten,35
3,3,Drake Maye,North Carolina,QB,2023-09-20,2,CHICAGO BEARS,North Carolina,ACC,35
4,3,Jared Verse,Florida State,EDGE,2023-09-20,First Round,,Florida,ACC,35
5,4,Brock Bowers,Georgia,TE,2023-09-20,6,CINCINNATI BENGALS,Georgia,SEC,35
6,5,Olumuyiwa Fashanu,Penn State,OT,2023-09-20,3,LOS ANGELES CHARGERS,Pennsylvania,Big Ten,35
7,3,Kool-Aid McKinstry,Alabama,CB,2023-09-20,5,ARIZONA CARDINALS,Alabama,SEC,35
8,8,Kalen King,Penn State,CB,2023-09-20,12,DETROIT LIONS,Pennsylvania,Big Ten,35
9,3,Emeka Egbuka,Ohio State,WR,2023-09-20,13,INDIANAPOLIS COLTS,Ohio,Big Ten,35
10,6,Joe Alt,Notre Dame,OT,2023-09-20,7,NEW ENGLAND PATRIOTS,Indiana,FBS - Independent,35
11,6,Dallas Turner,Alabama,EDGE,2023-09-20,11,HOUSTON TEXANS,Alabama,SEC,30
12,11,Jer'Zhan Newton,Illinois,DL,2023-09-20,10,LAS VEGAS RAIDERS,Illinois,Big Ten,30
13,9,J.C. Latham,Alabama,OT,2023-09-20,9,CHICAGO BEARS,Alabama,SEC,30
14,14,Malik Nabers,LSU,WR,2023-09-20,17,NEW YORK GIANTS,Louisiana,SEC,30
15,12,Cooper DeJean,Iowa,S,2023-09-20,14,JACKSONVILLE JAGUARS,Iowa,Big Ten,30
16,12,Demeioun Robinson,Penn State,EDGE,2023-09-20,18,TAMPA BAY BUCCANEERS,Pennsylvania,Big Ten,30
17,17,Laiatu Latu,UCLA,LB,2023-09-20,28,ATLANTA FALCONS,California,Pac 12,30
18,7,J.T. Tuimoloau,Ohio State,EDGE,2023-09-20,First Round,,Ohio,Big Ten,30
19,17,Kamren Kinchens,Miami (FL),S,2023-09-20,24,PHILADELPHIA EAGLES,Florida,ACC,30
20,10,Maason Smith,LSU,DL,2023-09-20,15,SEATTLE SEAHAWKS,Louisiana,SEC,30
21,13,Xavier Worthy,Texas,WR,2023-09-20,32,DALLAS COWBOYS,Texas,Big 12,30
22,13,Bralen Trice,Washington,EDGE,2023-09-20,8,ARIZONA CARDINALS,Washington,Pac 12,30
23,22,Amarius Mims,Georgia,OT,2023-09-20,20,PITTSBURGH STEELERS,Georgia,SEC,30
24,16,Leonard Taylor,Miami (FL),DL,2023-09-20,First Round,,Florida,ACC,30
25,25,Keon Coleman,Florida State,WR,2023-09-20,22,BUFFALO BILLS,Florida,ACC,30
26,23,Kingsley Suamataia,BYU,OT,2023-09-20,21,NEW YORK JETS,Utah,FBS - Independent,25
27,15,Rome Odunze,Washington,WR,2023-09-20,36,HOUSTON TEXANS,Washington,Pac 12,25
28,27,Ja'Tavion Sanders,Texas,TE,2023-09-20,41,NEW ORLEANS SAINTS,Texas,Big 12,25
29,21,Kris Jenkins,Michigan,DL,2023-09-20,29,BALTIMORE RAVENS,Michigan,Big Ten,25
30,18,Barrett Carter,Clemson,LB,2023-09-20,35,MINNESOTA VIKINGS,South Carolina,ACC,25
31,31,Graham Barton,Duke,OT,2023-09-20,25,KANSAS CITY CHIEFS,North Carolina,ACC,25
32,12,Jeremiah Trotter Jr.,Clemson,LB,2023-09-20,42,CLEVELAND BROWNS,South Carolina,ACC,25
33,23,Nate Wiggins,Clemson,CB,2023-09-20,30,SAN FRANCISCO 49ERS,South Carolina,ACC,25
34,16,Michael Penix Jr.,Washington,QB,2023-09-20,49,LAS VEGAS RAIDERS,Washington,Pac 12,25
35,23,Calen Bullock,USC,S,2023-09-20,37,CINCINNATI BENGALS,California,Pac 12,25
36,26,Bo Nix,Oregon,QB,2023-09-20,38,NEW ENGLAND PATRIOTS,Oregon,Pac 12,20
37,9,Quinn Ewers,Texas,QB,2023-09-20,23,WASHINGTON COMMANDERS,Texas,Big 12,20
38,22,TreVeyon Henderson,Ohio State,RB,2023-09-20,39,ARIZONA CARDINALS,Ohio,Big Ten,20
39,35,Tyler Nubin,Minnesota,S,2023-09-20,19,GREEN BAY PACKERS,Minnesota,Big Ten,20
40,26,Johnny Wilson,Florida State,WR,2023-09-20,40,CAROLINA PANTHERS,Florida,ACC,20
