Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2024-04-16,1,CHICAGO BEARS,California,Pac 12,35
2,1,Drake Maye,North Carolina,QB,2024-04-16,3,NEW ENGLAND PATRIOTS,North Carolina,ACC,35
3,1,Marvin Harrison Jr.,Ohio State,WR,2024-04-16,4,ARIZONA CARDINALS,Ohio,Big Ten,35
4,1,Jayden Daniels,LSU,QB,2024-04-16,2,WASHINGTON COMMANDERS,Louisiana,SEC,35
5,1,Malik Nabers,LSU,WR,2024-04-16,5,LOS ANGELES CHARGERS,Louisiana,SEC,35
6,5,Rome Odunze,Washington,WR,2024-04-16,6,NEW YORK GIANTS,Washington,Pac 12,35
7,6,J.J. McCarthy,Michigan,QB,2024-04-16,11,MINNESOTA VIKINGS,Michigan,Big Ten,35
8,6,Dallas Turner,Alabama,EDGE,2024-04-16,8,ATLANTA FALCONS,Alabama,SEC,35
9,1,Joe Alt,Notre Dame,OT,2024-04-16,7,TENNESSEE TITANS,Indiana,FBS - Independent,35
10,3,Brock Bowers,Georgia,TE,2024-04-16,10,NEW YORK JETS,Georgia,SEC,35
11,11,Terrion Arnold,Alabama,CB,2024-04-16,17,JACKSONVILLE JAGUARS,Alabama,SEC,30
12,11,Quinyon Mitchell,Toledo,CB,2024-04-16,15,INDIANAPOLIS COLTS,Ohio,FBS - MAC,30
13,10,Jared Verse,Florida State,EDGE,2024-04-16,9,CHICAGO BEARS,Florida,ACC,30
14,11,Taliese Fuaga,Oregon State,OT,2024-04-16,49,CINCINNATI BENGALS,Oregon,Pac 12,30
15,5,Olumuyiwa Fashanu,Penn State,OT,2024-04-16,14,NEW ORLEANS SAINTS,Pennsylvania,Big Ten,30
16,11,Laiatu Latu,UCLA,EDGE,2024-04-16,19,LOS ANGELES RAMS,California,Pac 12,30
17,16,Byron Murphy,Texas,DL,2024-04-16,N/A,,Texas,Big 12,30
18,16,Brian Thomas Jr.,LSU,WR,2024-04-16,N/A,,Louisiana,SEC,30
19,19,Troy Fautanu,Washington,OT,2024-04-16,16,SEATTLE SEAHAWKS,Washington,Pac 12,30
20,15,Cooper DeJean,Iowa,CB,2024-04-16,25,GREEN BAY PACKERS,Iowa,Big Ten,30
21,9,J.C. Latham,Alabama,OT,2024-04-16,18,CINCINNATI BENGALS,Alabama,SEC,30
22,12,Nate Wiggins,Clemson,CB,2024-04-16,22,PHILADELPHIA EAGLES,South Carolina,ACC,30
23,9,Amarius Mims,Georgia,OT,2024-04-16,20,PITTSBURGH STEELERS,Georgia,SEC,30
24,9,Kool-Aid McKinstry,Alabama,CB,2024-04-16,27,ARIZONA CARDINALS,Alabama,SEC,30
25,8,Jer'Zhan Newton,Illinois,DL,2024-04-16,23,MINNESOTA VIKINGS,Illinois,Big Ten,30
26,26,Adonai Mitchell,Texas,WR,2024-04-16,28,BUFFALO BILLS,Texas,Big 12,25
27,23,Graham Barton,Duke,IOL,2024-04-16,21,MIAMI DOLPHINS,North Carolina,ACC,25
28,16,Demeioun Robinson,Penn State,EDGE,2024-04-16,26,TAMPA BAY BUCCANEERS,Pennsylvania,Big Ten,25
29,23,Jackson Powers-Johnson,Oregon,IOL,2024-04-16,24,DALLAS COWBOYS,Oregon,Pac 12,25
30,24,Tyler Guyton,Oklahoma,OT,2024-04-16,30,BALTIMORE RAVENS,Oklahoma,Big 12,25
31,2,Michael Penix Jr.,Washington,QB,2024-04-16,13,LAS VEGAS RAIDERS,Washington,Pac 12,25
32,12,Bo Nix,Oregon,QB,2024-04-16,12,DENVER BRONCOS,Oregon,Pac 12,25
33,32,Ladd McConkey,Georgia,WR,2024-04-16,33,CAROLINA PANTHERS,Georgia,SEC,25
34,24,Xavier Worthy,Texas,WR,2024-04-16,32,KANSAS CITY CHIEFS,Texas,Big 12,25
35,30,Darius Robinson,Missouri,EDGE,2024-04-16,29,DETROIT LIONS,Missouri,SEC,25
36,24,Jordan Morgan,Arizona,OT,2024-04-16,31,SAN FRANCISCO 49ERS,Arizona,Pac 12,20
37,26,Troy Franklin,Oregon,WR,2024-04-16,46,INDIANAPOLIS COLTS,Oregon,Pac 12,20
38,30,Ennis Rakestraw Jr.,Missouri,CB,2024-04-16,42,HOUSTON TEXANS,Missouri,SEC,20
39,14,Keon Coleman,Florida State,WR,2024-04-16,39,CAROLINA PANTHERS,Florida,ACC,20
40,25,Edgerrin Cooper,Texas A&M,LB,2024-04-16,41,GREEN BAY PACKERS,Texas,SEC,20
41,22,Kamari Lassiter,Georgia,CB,2024-04-16,43,ATLANTA FALCONS,Georgia,SEC,20
42,38,Braden Fiske,Florida State,DL,2024-04-16,45,NEW ORLEANS SAINTS,Florida,ACC,20
43,38,Payton Wilson,NC State,LB,2024-04-16,53,PHILADELPHIA EAGLES,North Carolina,ACC,20
44,24,Kingsley Suamataia,BYU,OT,2024-04-16,36,WASHINGTON COMMANDERS,Utah,FBS - Independent,20
45,41,Zach Frazier,West Virginia,IOL,2024-04-16,35,ARIZONA CARDINALS,West Virginia,Big 12,20
46,45,Ricky Pearsall,Florida,WR,2024-04-16,N/A,,Florida,SEC,20
47,36,Tyler Nubin,Minnesota,S,2024-04-16,40,WASHINGTON COMMANDERS,Minnesota,Big Ten,20
48,45,Roman Wilson,Michigan,WR,2024-04-16,N/A,,Michigan,Big Ten,20
49,36,Xavier Legette,South Carolina,WR,2024-04-16,34,NEW ENGLAND PATRIOTS,South Carolina,SEC,20
50,49,Mike Sainristil,Michigan,CB,2024-04-16,37,LOS ANGELES CHARGERS,Michigan,Big Ten,20
51,42,Ja'Tavion Sanders,Texas,TE,2024-04-16,N/A,,Texas,Big 12,20
52,36,Chris Braswell,Alabama,EDGE,2024-04-16,52,LOS ANGELES RAMS,Alabama,SEC,20
53,35,Javon Bullard,Georgia,S,2024-04-16,N/A,,Georgia,SEC,20
54,15,Junior Colson,Michigan,LB,2024-04-16,57,TAMPA BAY BUCCANEERS,Michigan,Big Ten,20
55,38,Kris Jenkins,Michigan,DL,2024-04-16,59,HOUSTON TEXANS,Michigan,Big Ten,20
56,52,Jonathon Brooks,Texas,RB,2024-04-16,56,DALLAS COWBOYS,Texas,Big 12,20
57,44,Max Melton,Rutgers,CB,2024-04-16,N/A,,New Jersey,Big Ten,20
58,43,T.J. Tampa,Iowa State,CB,2024-04-16,48,JACKSONVILLE JAGUARS,Iowa,Big 12,20
59,41,Malachi Corley,Western Kentucky,WR,2024-04-16,63,SAN FRANCISCO 49ERS,Kentucky,FBS - CUSA,20
60,57,Marshawn Kneeland,Western Michigan,EDGE,2024-04-16,50,PHILADELPHIA EAGLES,Michigan,FBS - MAC,15
61,31,Trey Benson,Florida State,RB,2024-04-16,N/A,,Florida,ACC,15
62,32,T'Vondre Sweat,Texas,DL,2024-04-16,64,KANSAS CITY CHIEFS,Texas,Big 12,15
63,42,Ja'Lynn Polk,Washington,WR,2024-04-16,51,PITTSBURGH STEELERS,Washington,Pac 12,15
64,45,Cooper Beebe,Kansas State,IOL,2024-04-16,38,TENNESSEE TITANS,Kansas,Big 12,15
65,37,Patrick Paul,Houston,OT,2024-04-16,,,Texas,FBS - AAC,15
66,3,Bralen Trice,Washington,EDGE,2024-04-16,,,Washington,Pac 12,15
67,46,Christian Haynes,UConn,IOL,2024-04-16,60,BUFFALO BILLS,Connecticut,FBS - AAC,15
68,54,Michael Hall Jr.,Ohio State,DL,2024-04-16,54,CLEVELAND BROWNS,Ohio,Big Ten,15
69,47,Ruke Orhorhoro,Clemson,DL,2024-04-16,,,South Carolina,ACC,15
70,60,Kiran Amegadjie,Yale,OT,2024-04-16,,,Connecticut,FCS,15
71,49,Adisa Isaac,Penn State,EDGE,2024-04-16,61,DETROIT LIONS,Pennsylvania,Big Ten,10
72,38,Blake Corum,Michigan,RB,2024-04-16,,,Michigan,Big Ten,10
73,55,Jaden Hicks,Washington State,S,2024-04-16,58,GREEN BAY PACKERS,Washington,Pac 12,10
74,68,Cole Bishop,Utah,S,2024-04-16,,,Utah,Pac 12,10
75,60,Maason Smith,LSU,DL,2024-04-16,,,Louisiana,SEC,10
76,74,Jaylen Wright,Tennessee,RB,2024-04-16,,,Tennessee,SEC,10
77,56,Brandon Dorlus,Oregon,EDGE,2024-04-16,,,Oregon,Pac 12,10
78,64,Spencer Rattler,South Carolina,QB,2024-04-16,,,South Carolina,SEC,10
79,40,Devontez Walker,North Carolina,WR,2024-04-16,62,BALTIMORE RAVENS,North Carolina,ACC,10
80,26,Kamren Kinchens,Miami (FL),S,2024-04-16,,,Florida,ACC,10
