Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Marvin Harrison Jr.,Ohio State,WR,2023-12-02,2,ARIZONA CARDINALS,Ohio,Big Ten,35
2,1,Drake Maye,North Carolina,QB,2023-12-02,3,NEW ENGLAND PATRIOTS,North Carolina,ACC,35
3,1,Caleb Williams,USC,QB,2023-12-02,1,CHICAGO BEARS,California,Pac 12,35
4,3,Olumuyiwa Fashanu,Penn State,OT,2023-12-02,4,CHICAGO BEARS,Pennsylvania,Big Ten,35
5,3,Brock Bowers,Georgia,TE,2023-12-02,8,NEW YORK JETS,Georgia,SEC,35
6,6,Joe Alt,Notre Dame,OT,2023-12-02,5,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
7,4,Kool-Aid McKinstry,Alabama,CB,2023-12-02,9,LOS ANGELES CHARGERS,Alabama,SEC,35
8,5,Dallas Turner,Alabama,EDGE,2023-12-02,14,LOS ANGELES RAMS,Alabama,SEC,35
9,4,Jared Verse,Florida State,EDGE,2023-12-02,17,ARIZONA CARDINALS,Florida,ACC,35
10,7,Malik Nabers,LSU,WR,2023-12-02,6,NEW YORK GIANTS,Louisiana,SEC,35
11,9,J.C. Latham,Alabama,OT,2023-12-02,10,TENNESSEE TITANS,Alabama,SEC,30
12,10,Rome Odunze,Washington,WR,2023-12-02,15,CINCINNATI BENGALS,Washington,Pac 12,30
13,8,Laiatu Latu,UCLA,EDGE,2023-12-02,N/A,,California,Pac 12,30
14,8,Keon Coleman,Florida State,WR,2023-12-02,12,NEW ORLEANS SAINTS,Florida,ACC,30
15,8,Jer'Zhan Newton,Illinois,DL,2023-12-02,18,DENVER BRONCOS,Illinois,Big Ten,30
16,16,Nate Wiggins,Clemson,CB,2023-12-02,N/A,,South Carolina,ACC,30
17,12,Demeioun Robinson,Penn State,EDGE,2023-12-02,19,ATLANTA FALCONS,Pennsylvania,Big Ten,30
18,9,Cooper DeJean,Iowa,CB,2023-12-02,24,HOUSTON TEXANS,Iowa,Big Ten,30
19,8,Emeka Egbuka,Ohio State,WR,2023-12-02,16,BUFFALO BILLS,Ohio,Big Ten,30
20,20,J.J. McCarthy,Michigan,QB,2023-12-02,20,MINNESOTA VIKINGS,Michigan,Big Ten,30
21,7,Kalen King,Penn State,CB,2023-12-02,23,PITTSBURGH STEELERS,Pennsylvania,Big Ten,30
22,16,Amarius Mims,Georgia,OT,2023-12-02,N/A,,Georgia,SEC,30
23,23,Jayden Daniels,LSU,QB,2023-12-02,7,TAMPA BAY BUCCANEERS,Louisiana,SEC,30
24,19,Bralen Trice,Washington,EDGE,2023-12-02,27,DETROIT LIONS,Washington,Pac 12,30
25,14,J.T. Tuimoloau,Ohio State,EDGE,2023-12-02,22,SEATTLE SEAHAWKS,Ohio,Big Ten,30
26,22,Bo Nix,Oregon,QB,2023-12-02,11,LAS VEGAS RAIDERS,Oregon,Pac 12,25
27,19,Taliese Fuaga,Oregon State,OT,2023-12-02,13,GREEN BAY PACKERS,Oregon,Pac 12,25
28,12,Michael Penix Jr.,Washington,QB,2023-12-02,N/A,,Washington,Pac 12,25
29,14,Leonard Taylor,Miami (FL),DL,2023-12-02,47,PHILADELPHIA EAGLES,Florida,ACC,25
