Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Marvin Harrison Jr.,Ohio State,WR,2024-01-01,4,ARIZONA CARDINALS,Ohio,Big Ten,35
2,1,Drake Maye,North Carolina,QB,2024-01-01,2,WASHINGTON COMMANDERS,North Carolina,ACC,35
3,1,Caleb Williams,USC,QB,2024-01-01,1,CHICAGO BEARS,California,Pac 12,35
4,3,Brock Bowers,Georgia,TE,2024-01-01,7,LOS ANGELES CHARGERS,Georgia,SEC,35
5,5,Malik Nabers,LSU,WR,2024-01-01,5,NEW YORK GIANTS,Louisiana,SEC,35
6,3,Olumuyiwa Fashanu,Penn State,OT,2024-01-01,N/A,,Pennsylvania,Big Ten,35
7,4,Joe Alt,Notre Dame,OT,2024-01-01,6,TENNESSEE TITANS,Indiana,FBS - Independent,35
8,8,Jayden Daniels,LSU,QB,2024-01-01,3,NEW ENGLAND PATRIOTS,Louisiana,SEC,35
9,6,Dallas Turner,Alabama,EDGE,2024-01-01,13,DENVER BRONCOS,Alabama,SEC,35
10,2,Kool-Aid McKinstry,Alabama,CB,2024-01-01,14,MINNESOTA VIKINGS,Alabama,SEC,35
11,8,Laiatu Latu,UCLA,EDGE,2024-01-01,9,ATLANTA FALCONS,California,Pac 12,30
12,10,Rome Odunze,Washington,WR,2024-01-01,10,CHICAGO BEARS,Washington,Pac 12,30
13,13,Nate Wiggins,Clemson,CB,2024-01-01,11,LAS VEGAS RAIDERS,South Carolina,ACC,30
14,7,J.C. Latham,Alabama,OT,2024-01-01,8,NEW YORK JETS,Alabama,SEC,30
15,8,Jer'Zhan Newton,Illinois,DL,2024-01-01,15,NEW ORLEANS SAINTS,Illinois,Big Ten,30
16,4,Jared Verse,Florida State,EDGE,2024-01-01,N/A,,Florida,ACC,30
17,6,Keon Coleman,Florida State,WR,2024-01-01,17,CINCINNATI BENGALS,Florida,ACC,30
18,7,Cooper DeJean,Iowa,CB,2024-01-01,19,TAMPA BAY BUCCANEERS,Iowa,Big Ten,30
19,10,Demeioun Robinson,Penn State,EDGE,2024-01-01,N/A,,Pennsylvania,Big Ten,30
20,8,Amarius Mims,Georgia,OT,2024-01-01,12,GREEN BAY PACKERS,Georgia,SEC,30
21,21,Terrion Arnold,Alabama,CB,2024-01-01,23,LOS ANGELES RAMS,Alabama,SEC,30
22,19,Taliese Fuaga,Oregon State,OT,2024-01-01,16,PITTSBURGH STEELERS,Oregon,Pac 12,30
23,18,Bralen Trice,Washington,EDGE,2024-01-01,28,HOUSTON TEXANS,Washington,Pac 12,30
24,8,Emeka Egbuka,Ohio State,WR,2024-01-01,24,KANSAS CITY CHIEFS,Ohio,Big Ten,30
25,20,Kamari Lassiter,Georgia,CB,2024-01-01,27,DETROIT LIONS,Georgia,SEC,30
26,21,Graham Barton,Duke,IOL,2024-01-01,22,JACKSONVILLE JAGUARS,North Carolina,ACC,25
27,17,Bo Nix,Oregon,QB,2024-01-01,N/A,,Oregon,Pac 12,25
28,17,J.T. Tuimoloau,Ohio State,EDGE,2024-01-01,20,SEATTLE SEAHAWKS,Ohio,Big Ten,25
29,22,Michael Penix Jr.,Washington,QB,2024-01-01,43,ATLANTA FALCONS,Washington,Pac 12,25
30,25,Troy Fautanu,Washington,OT,2024-01-01,N/A,,Washington,Pac 12,25
31,11,Kamren Kinchens,Miami (FL),S,2024-01-01,25,BUFFALO BILLS,Florida,ACC,25
32,22,Adonai Mitchell,Texas,WR,2024-01-01,33,CAROLINA PANTHERS,Texas,Big 12,25
33,33,Brian Thomas Jr.,LSU,WR,2024-01-01,N/A,,Louisiana,SEC,25
34,19,J.J. McCarthy,Michigan,QB,2024-01-01,42,LAS VEGAS RAIDERS,Michigan,Big Ten,25
35,4,Kalen King,Penn State,CB,2024-01-01,18,ARIZONA CARDINALS,Pennsylvania,Big Ten,25
36,31,Quinyon Mitchell,Toledo,CB,2024-01-01,31,SAN FRANCISCO 49ERS,Ohio,FBS - MAC,20
37,20,Xavier Worthy,Texas,WR,2024-01-01,30,DALLAS COWBOYS,Texas,Big 12,20
38,15,Leonard Taylor,Miami (FL),DL,2024-01-01,45,MINNESOTA VIKINGS,Florida,ACC,20
