Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Marvin Harrison Jr.,Ohio State,WR,2023-05-07,2,ARIZONA CARDINALS,Ohio,Big Ten,35
2,1,Caleb Williams,USC,QB,2023-05-07,1,ARIZONA CARDINALS,California,Pac 12,35
3,1,Drake Maye,North Carolina,QB,2023-05-07,3,TAMPA BAY BUCCANEERS,North Carolina,ACC,35
4,2,Kool-Aid McKinstry,Alabama,CB,2023-05-07,11,LAS VEGAS RAIDERS,Alabama,SEC,35
5,3,Brock Bowers,Georgia,TE,2023-05-07,9,TENNESSEE TITANS,Georgia,SEC,35
6,2,Jared Verse,Florida State,EDGE,2023-05-07,First Round,,Florida,ACC,35
7,5,Dallas Turner,Alabama,EDGE,2023-05-07,7,ATLANTA FALCONS,Alabama,SEC,35
8,7,Olumuyiwa Fashanu,Penn State,OT,2023-05-07,4,LOS ANGELES RAMS,Pennsylvania,Big Ten,35
9,7,Joe Alt,Notre Dame,OT,2023-05-07,5,INDIANAPOLIS COLTS,Indiana,FBS - Independent,35
10,8,J.T. Tuimoloau,Ohio State,DL,2023-05-07,10,CHICAGO BEARS,Ohio,Big Ten,35
11,7,Emeka Egbuka,Ohio State,WR,2023-05-07,8,GREEN BAY PACKERS,Ohio,Big Ten,30
12,10,Michael Hall Jr.,Ohio State,DL,2023-05-07,13,DENVER BRONCOS,Ohio,Big Ten,30
13,11,Maason Smith,LSU,DL,2023-05-07,14,NEW ENGLAND PATRIOTS,Louisiana,SEC,30
14,14,J.C. Latham,Alabama,OT,2023-05-07,15,PITTSBURGH STEELERS,Alabama,SEC,30
15,6,Jer'Zhan Newton,Illinois,DL,2023-05-07,24,NEW YORK JETS,Illinois,Big Ten,30
16,16,Rome Odunze,Washington,WR,2023-05-07,19,NEW ORLEANS SAINTS,Washington,Pac 12,30
17,4,Xavier Worthy,Texas,WR,2023-05-07,12,CHICAGO BEARS,Texas,Big 12,30
18,4,Bralen Trice,Washington,EDGE,2023-05-07,21,DETROIT LIONS,Washington,Pac 12,30
19,7,Michael Penix Jr.,Washington,QB,2023-05-07,16,MINNESOTA VIKINGS,Washington,Pac 12,30
20,12,Jeremiah Trotter Jr.,Clemson,LB,2023-05-07,First Round,,South Carolina,ACC,30
21,8,Denzel Burke,Ohio State,CB,2023-05-07,17,HOUSTON TEXANS,Ohio,Big Ten,30
22,9,Quinn Ewers,Texas,QB,2023-05-07,6,WASHINGTON COMMANDERS,Texas,Big 12,30
23,18,Jack Sawyer,Ohio State,EDGE,2023-05-07,23,JACKSONVILLE JAGUARS,Ohio,Big Ten,30
24,24,Kalen King,Penn State,CB,2023-05-07,33,ARIZONA CARDINALS,Pennsylvania,Big Ten,30
25,17,Kingsley Suamataia,BYU,OT,2023-05-07,18,LOS ANGELES CHARGERS,Utah,FBS - Independent,30
26,26,Calen Bullock,USC,S,2023-05-07,30,CINCINNATI BENGALS,California,Pac 12,25
27,1,TreVeyon Henderson,Ohio State,RB,2023-05-07,26,BALTIMORE RAVENS,Ohio,Big Ten,25
28,28,Cooper DeJean,Iowa,S,2023-05-07,35,TAMPA BAY BUCCANEERS,Iowa,Big Ten,25
29,11,Andrew Mukuba,Clemson,S,2023-05-07,First Round,,South Carolina,ACC,25
30,30,Cooper Beebe,Kansas State,OT,2023-05-07,28,BUFFALO BILLS,Kansas,Big 12,25
31,17,Javon Bullard,Georgia,S,2023-05-07,First Round,,Georgia,SEC,25
32,32,Troy Franklin,Oregon,WR,2023-05-07,29,SAN FRANCISCO 49ERS,Oregon,Pac 12,25
33,2,Raheim Sanders,Arkansas,RB,2023-05-07,27,DALLAS COWBOYS,Arkansas,SEC,25
34,9,Ja'Tavion Sanders,Texas,TE,2023-05-07,22,MIAMI DOLPHINS,Texas,Big 12,25
35,2,Leonard Taylor,Miami (FL),DL,2023-05-07,42,CAROLINA PANTHERS,Florida,ACC,25
36,14,Laiatu Latu,UCLA,LB,2023-05-07,58,BALTIMORE RAVENS,California,Pac 12,20
37,31,Connor Colby,Iowa,IOL,2023-05-07,43,LAS VEGAS RAIDERS,Iowa,Big Ten,20
38,11,Johnny Wilson,Florida State,WR,2023-05-07,34,HOUSTON TEXANS,Florida,ACC,20
39,2,Blake Corum,Michigan,RB,2023-05-07,50,LOS ANGELES CHARGERS,Michigan,Big Ten,20
40,32,Braelon Allen,Wisconsin,RB,2023-05-07,60,BUFFALO BILLS,Wisconsin,Big Ten,20
41,13,Kamari Lassiter,Georgia,CB,2023-05-07,36,LOS ANGELES RAMS,Georgia,SEC,20
42,42,Ruke Orhorhoro,Clemson,DL,2023-05-07,32,KANSAS CITY CHIEFS,South Carolina,ACC,20
43,24,Zion Tupuola-Fetui,Washington,EDGE,2023-05-07,41,TENNESSEE TITANS,Washington,Pac 12,20
44,5,Bo Nix,Oregon,QB,2023-05-07,25,SEATTLE SEAHAWKS,Oregon,Pac 12,20
45,43,Cole Bishop,Utah,S,2023-05-07,47,PITTSBURGH STEELERS,Utah,Pac 12,20
46,3,Sedrick Van Pran,Georgia,IOL,2023-05-07,45,NEW ORLEANS SAINTS,Georgia,SEC,20
47,47,Kamren Kinchens,Miami (FL),S,2023-05-07,51,PHILADELPHIA EAGLES,Florida,ACC,20
48,46,Barrett Carter,Clemson,LB,2023-05-07,38,WASHINGTON COMMANDERS,South Carolina,ACC,20
49,38,Donovan Jackson,Ohio State,IOL,2023-05-07,37,INDIANAPOLIS COLTS,Ohio,Big Ten,20
50,8,Zion Nelson,Miami (FL),OT,2023-05-07,31,PHILADELPHIA EAGLES,Florida,ACC,20
51,40,Demeioun Robinson,Penn State,EDGE,2023-05-07,44,CHICAGO BEARS,Pennsylvania,Big Ten,20
52,46,Malik Nabers,LSU,WR,2023-05-07,39,ATLANTA FALCONS,Louisiana,SEC,20
53,53,Blake Fisher,Notre Dame,OT,2023-05-07,First Round,,Indiana,FBS - Independent,20
54,39,Graham Barton,Duke,OT,2023-05-07,First Round,,North Carolina,ACC,20
55,40,Bryce Foster,Texas A&M,IOL,2023-05-07,55,JACKSONVILLE JAGUARS,Texas,SEC,20
56,44,Amarius Mims,Georgia,OT,2023-05-07,54,MIAMI DOLPHINS,Georgia,SEC,20
57,15,Javion Cohen,Miami (FL),IOL,2023-05-07,61,SAN FRANCISCO 49ERS,Florida,ACC,20
58,17,Malachi Moore,Alabama,S,2023-05-07,64,KANSAS CITY CHIEFS,Alabama,SEC,20
59,17,James Williams,Miami (FL),S,2023-05-07,49,CLEVELAND BROWNS,Florida,ACC,20
60,51,Max Melton,Rutgers,CB,2023-05-07,First Round,,New Jersey,Big Ten,15
61,50,Jason Marshall Jr.,Florida,CB,2023-05-07,53,DETROIT LIONS,Florida,SEC,15
62,47,Shedeur Sanders,Colorado,QB,2023-05-07,First Round,,Colorado,Pac 12,15
63,59,Chico Bennett Jr.,Virginia,LB,2023-05-07,59,DALLAS COWBOYS,Virginia,ACC,15
64,4,Brandon Dorlus,Oregon,DL,2023-05-07,56,GREEN BAY PACKERS,Oregon,Pac 12,15
65,65,Tony Grimes,Texas A&M,CB,2023-05-07,,,Texas,SEC,15
66,65,D.J. James,Auburn,CB,2023-05-07,,,Alabama,SEC,15
67,53,Ja'Corey Brooks,Alabama,WR,2023-05-07,,,Alabama,SEC,15
68,4,Tyler Davis,Clemson,DL,2023-05-07,57,SEATTLE SEAHAWKS,South Carolina,ACC,15
69,52,Tyleik Williams,Ohio State,DL,2023-05-07,20,NEW YORK GIANTS,Ohio,Big Ten,15
