Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-08-21,1,ARIZONA CARDINALS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-08-21,2,ARIZONA CARDINALS,Ohio,Big Ten,35
3,1,Drake Maye,North Carolina,QB,2023-08-21,3,TAMPA BAY BUCCANEERS,North Carolina,ACC,35
4,3,Jared Verse,Florida State,EDGE,2023-08-21,First Round,,Florida,ACC,35
5,1,Brock Bowers,Georgia,TE,2023-08-21,First Round,,Georgia,SEC,35
6,4,Olumuyiwa Fashanu,Penn State,OT,2023-08-21,First Round,,Pennsylvania,Big Ten,35
7,3,Kool-Aid McKinstry,Alabama,CB,2023-08-21,9,TENNESSEE TITANS,Alabama,SEC,35
8,6,Dallas Turner,Alabama,EDGE,2023-08-21,10,CHICAGO BEARS,Alabama,SEC,35
9,4,Emeka Egbuka,Ohio State,WR,2023-08-21,First Round,,Ohio,Big Ten,35
10,6,Joe Alt,Notre Dame,OT,2023-08-21,6,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
11,11,Maason Smith,LSU,DL,2023-08-21,First Round,,Louisiana,SEC,30
12,10,J.C. Latham,Alabama,OT,2023-08-21,First Round,,Alabama,SEC,30
13,7,Kalen King,Penn State,CB,2023-08-21,12,CHICAGO BEARS,Pennsylvania,Big Ten,30
14,8,J.T. Tuimoloau,Ohio State,EDGE,2023-08-21,First Round,,Ohio,Big Ten,30
15,15,Malik Nabers,LSU,WR,2023-08-21,32,KANSAS CITY CHIEFS,Louisiana,SEC,30
16,4,Xavier Worthy,Texas,WR,2023-08-21,First Round,,Texas,Big 12,30
17,17,Cooper DeJean,Iowa,S,2023-08-21,First Round,,Iowa,Big Ten,30
18,11,Michael Hall Jr.,Ohio State,DL,2023-08-21,18,LOS ANGELES CHARGERS,Ohio,Big Ten,30
19,14,Jer'Zhan Newton,Illinois,DL,2023-08-21,15,PITTSBURGH STEELERS,Illinois,Big Ten,30
20,12,Jeremiah Trotter Jr.,Clemson,LB,2023-08-21,First Round,,South Carolina,ACC,30
21,14,Bralen Trice,Washington,EDGE,2023-08-21,First Round,,Washington,Pac 12,30
22,16,Rome Odunze,Washington,WR,2023-08-21,First Round,,Washington,Pac 12,30
23,2,Leonard Taylor,Miami (FL),DL,2023-08-21,17,HOUSTON TEXANS,Florida,ACC,30
24,10,Denzel Burke,Ohio State,CB,2023-08-21,First Round,,Ohio,Big Ten,30
25,12,Quinn Ewers,Texas,QB,2023-08-21,First Round,,Texas,Big 12,30
26,26,Kamari Lassiter,Georgia,CB,2023-08-21,26,BALTIMORE RAVENS,Georgia,SEC,25
27,16,Javon Bullard,Georgia,S,2023-08-21,First Round,,Georgia,SEC,25
28,27,Demeioun Robinson,Penn State,EDGE,2023-08-21,First Round,,Pennsylvania,Big Ten,25
29,16,TreVeyon Henderson,Ohio State,RB,2023-08-21,First Round,,Ohio,Big Ten,25
30,2,Raheim Sanders,Arkansas,RB,2023-08-21,First Round,,Arkansas,SEC,25
31,11,Ja'Tavion Sanders,Texas,TE,2023-08-21,First Round,,Texas,Big 12,25
32,23,Donovan Jackson,Ohio State,IOL,2023-08-21,22,MIAMI DOLPHINS,Ohio,Big Ten,25
33,12,Bo Nix,Oregon,QB,2023-08-21,First Round,,Oregon,Pac 12,25
34,13,Andrew Mukuba,Clemson,S,2023-08-21,First Round,,South Carolina,ACC,25
35,18,Kingsley Suamataia,BYU,OT,2023-08-21,31,PHILADELPHIA EAGLES,Utah,FBS - Independent,25
36,16,Barrett Carter,Clemson,LB,2023-08-21,First Round,,South Carolina,ACC,20
37,28,Kamren Kinchens,Miami (FL),S,2023-08-21,First Round,,Florida,ACC,20
38,25,Cooper Beebe,Kansas State,OT,2023-08-21,First Round,,Kansas,Big 12,20
39,25,Jason Marshall Jr.,Florida,CB,2023-08-21,First Round,,Florida,SEC,20
40,31,Troy Franklin,Oregon,WR,2023-08-21,First Round,,Oregon,Pac 12,20
41,21,Jack Sawyer,Ohio State,EDGE,2023-08-21,First Round,,Ohio,Big Ten,20
42,22,Blake Corum,Michigan,RB,2023-08-21,30,CINCINNATI BENGALS,Michigan,Big Ten,20
43,39,Amarius Mims,Georgia,OT,2023-08-21,29,SAN FRANCISCO 49ERS,Georgia,SEC,20
44,23,Sedrick Van Pran,Georgia,IOL,2023-08-21,First Round,,Georgia,SEC,20
45,28,Nazir Stackhouse,Georgia,DL,2023-08-21,First Round,,Georgia,SEC,20
46,30,Laiatu Latu,UCLA,LB,2023-08-21,First Round,,California,Pac 12,20
47,30,Ruke Orhorhoro,Clemson,DL,2023-08-21,First Round,,South Carolina,ACC,20
48,32,Johnny Wilson,Florida State,WR,2023-08-21,First Round,,Florida,ACC,20
49,30,Braelon Allen,Wisconsin,RB,2023-08-21,First Round,,Wisconsin,Big Ten,20
50,7,Michael Penix Jr.,Washington,QB,2023-08-21,First Round,,Washington,Pac 12,20
51,24,Calen Bullock,USC,S,2023-08-21,First Round,,California,Pac 12,20
52,47,Will Shipley,Clemson,RB,2023-08-21,First Round,,South Carolina,ACC,20
53,49,Graham Barton,Duke,OT,2023-08-21,First Round,,North Carolina,ACC,20
54,39,Cole Bishop,Utah,S,2023-08-21,First Round,,Utah,Pac 12,20
55,50,Blake Fisher,Notre Dame,OT,2023-08-21,First Round,,Indiana,FBS - Independent,20
56,53,Max Melton,Rutgers,CB,2023-08-21,First Round,,New Jersey,Big Ten,20
