Rank,Player Name,Position,College
63,Ja'Kobi Lane,WR,USC
64,Domani Jackson,CB,Alabama
65,Zachariah Branch,WR,Georgia
66,Nyck Harbor,WR,South Carolina
67,Drew Shelton,OT,Penn State
68,Nick Singleton,RB,Penn State
69,Malik Muhammad,CB,Texas
70,DJ McKinney,CB,Colorado
71,Kevin Concepcion,WR,Texas A&M
72,Will Lee III,CB,Texas A&M
73,Jaden Craig,QB,Harvard
74,Xavier Scott,S,Illinois
75,Jayden Maiava,QB,USC
76,Jalon Kilgore,S,South Carolina
77,Tyreak Sapp,EDGE,Florida
78,Justice Haynes,RB,Michigan
79,Zxavian Harris,DL,Mississippi
80,Romello Height,EDGE,Texas Tech
81,Parker Brailsford,IOL,Alabama
82,Eric Singleton Jr.,WR,Auburn
83,Zane Durant,DL,Penn State
84,C.J. Baxter,RB,Texas
85,Dontay Corleone,DL,Cincinnati
86,Cayden Green,OT,Missouri
87,Anto Saka,EDGE,Northwestern
88,Daylen Everette,CB,Georgia
89,Jaishawn Barham,LB,Michigan
90,Max Klare,TE,Ohio State
91,Robert Henry Jr.,RB,UTSA
92,Fa'alili Fa'amoe,OT,Wake Forest
93,Davison Igbinosun,CB,Ohio State
94,Carson Beck,QB,Miami (FL)
95,Whit Weeks,LB,LSU
96,Kayden McDonald,DL,Ohio State
97,Oscar Delp,TE,Georgia
98,Suntarine Perkins,LB,Mississippi
99,Aiden Fisher,LB,Indiana
100,Gabe Jacas,EDGE,Illinois
101,Darrell Jackson Jr.,DL,Florida State
102,Trinidad Chambliss,QB,Mississippi
103,Jack Endries,TE,Texas
104,Keon Sabb,S,Alabama
105,Deontae Lawson,LB,Alabama
106,Sam Leavitt,QB,Arizona State
107,Germie Bernard,WR,Alabama
108,Aaron Anderson,WR,LSU
109,Chase Bisontis,IOL,Texas A&M
110,Malachi Fields,WR,Notre Dame
111,Kaytron Allen,RB,Penn State
112,Emmanuel Pregnon,IOL,Oregon
113,Kade Pieper,IOL,Iowa
114,Eli Stowers,TE,Vanderbilt
115,Amare Ferrell,S,Indiana
116,Zion Young,EDGE,Missouri
117,Jude Bowry,OT,Boston College
118,Vincent Anthony Jr.,EDGE,Duke
119,Jadarian Price,RB,Notre Dame
120,Deion Burks,WR,Oklahoma
121,Chandler Rivers,CB,Duke
122,Aidan Chiles,QB,Michigan State
123,Genesis Smith,S,Arizona
124,Anthony Lucas,EDGE,USC
125,Lance Heard,OT,Tennessee
126,Tacario Davis,CB,Washington
127,Iapani Laloulu,IOL,Oregon
128,Josh Hoover,QB,TCU
129,Charles Jagusah,IOL,Notre Dame
130,A.J. Haulcy,S,LSU
131,Gracen Halton,DL,Oklahoma
132,LJ Martin,RB,BYU
133,D'angelo Ponds,CB,Indiana
134,DeMonte Capehart,DL,Clemson
135,Quintrevion Wisner,RB,Texas
136,Kenyatta Jackson,EDGE,Ohio State
137,Jake Golday,LB,Cincinnati
138,Jermaine Mathews Jr.,CB,Ohio State
139,Lander Barton,LB,Utah
140,Caleb Tiernan,OT,Northwestern
141,C.J. Daniels,WR,Miami (FL)
142,Michael Taaffe,S,Texas
143,Elijah Sarratt,WR,Indiana
144,Waymond Jordan,RB,USC
145,Mateen Ibirogba,DL,Wake Forest
146,Anthony Smith,DL,Minnesota
147,Tim Keenan III,DL,Alabama
148,Nic Anderson,WR,LSU
149,Max Iheanachor,OT,Arizona State
150,Emmanuel McNeil-Warren,S,Toledo
151,Terry Moore,S,Duke
152,Omar Cooper Jr.,WR,Indiana
153,Bear Alexander,DL,Oregon
154,Fisher Camac,EDGE,Virginia
155,Jaeden Roberts,IOL,Alabama
156,Hollywood Smothers,RB,NC State
157,Aamil Wagner,OT,Notre Dame
158,Lawson Luckie,TE,Georgia
159,Tanner Arkin,TE,Illinois
160,Mikail Kamara,EDGE,Indiana
161,Blake Miller,OT,Clemson
162,Josh Cameron,WR,Baylor
163,Michael Trigg,TE,Baylor
164,Trey Moore,EDGE,Texas
165,Elijah Prather,IOL,Troy
166,Patrick Payton,EDGE,LSU
167,Caden Barnett,OT,Wyoming
168,Damon Wilson Jr.,EDGE,Missouri
169,Tristan Leigh,OT,Clemson
170,Le'Veon Moss,RB,Texas A&M
171,Keylan Rutledge,IOL,Georgia Tech
172,Max Tomzcak,WR,Youngstown State
173,Sawyer Robertson,QB,Baylor
174,Duce Robinson,WR,Florida State
175,Marlin Klein,TE,Michigan
176,Earl Little Jr.,S,Florida State
177,Caleb Douglas,WR,Texas Tech
178,Roy Williams,EDGE,Northern Illinois
179,Akheem Mesidor,EDGE,Miami (FL)
180,Christian Gray,CB,Notre Dame
181,Carter Davis,S,Boston College
182,John Michael Gyllenborg,TE,Wyoming
183,Aaron Graves,DL,Iowa
184,Kam Shanks,WR,Arkansas
185,Noah Thomas,WR,Georgia
186,Hezekiah Masses,CB,California
187,Ian Strong,WR,Rutgers
188,Earnest Greene,OT,Georgia
189,Febechi Nwaiwu,IOL,Oklahoma
190,Brett Norfleet,TE,Missouri
191,Zakee Wheatley,S,Penn State
192,Bryce Foster,IOL,Kansas
193,Tao Johnson,S,Utah
194,Kage Casey,OT,Boise State
195,Dariel Djabome,LB,Rutgers
196,Kemari Copeland,DL,Virginia Tech
197,Drew Azzopardi,OT,Washington
198,Ar'maj Reed-Adams,IOL,Texas A&M
199,Taurean York,LB,Texas A&M
200,Boubacar Traore,DL,Notre Dame
201,Ephesians Prysock,CB,Washington
202,Rayshaun Benny,DL,Michigan
203,Joe Royer,TE,Cincinnati
204,Trey Zuhn III,OT,Texas A&M
205,Nico Iamaleava,QB,UCLA
206,Bray Hubbard,S,Alabama
207,Jamarion Miller,RB,Alabama
208,Jacob Rodriguez,LB,Texas Tech
209,Roman Hemby,RB,Indiana
210,Quinten Christensen,IOL,South Dakota State
211,Kolt Dieterich,OT,Sam Houston State
212,Rod Moore,S,Michigan
213,Austin Romaine,LB,Kansas State
214,Demond Claiborne,RB,Wake Forest
215,Jaydn Ott,RB,Oklahoma
216,C.J. Fite,DL,Arizona State
217,John Henry Daley,EDGE,Utah
218,Makhi Hughes,RB,Oregon
219,Logan Jones,IOL,Iowa
220,Darius Taylor,RB,Minnesota
221,Zeke Berry,S,Michigan
222,Tanner Koziol,TE,Houston
223,Bryson Washington,RB,Baylor
224,Drayk Bowen,LB,Notre Dame
225,Bud Clark,S,TCU
226,R.J. Maryland,TE,SMU
227,Judge Collier,CB,South Carolina
228,Brett Thorson,P,Georgia
229,James Brockermeyer,IOL,Miami (FL)
230,Riley Mahlman,OT,Wisconsin
231,Amare Campbell,LB,Penn State
232,Ryan Baer,IOL,Pittsburgh
233,Raylen Wilson,LB,Georgia
234,Cameron Calhoun,CB,Alabama
235,Bryce Lance,WR,North Dakota State
236,Noah Josey,IOL,Virginia
237,Miller Moss,QB,Louisville
238,Kadin Lynch,IOL,William & Mary
239,Dalton Brooks,S,Texas A&M
240,D.J. Campbell,IOL,Texas
241,Trevyon Green,OT,North Carolina
242,Jack Velling,TE,Michigan State
243,Kanye Udoh,RB,Arizona State
244,Xavier Nwankpa,S,Iowa
245,Marvin Jones Jr.,EDGE,Oklahoma
246,Jimarion McCrimon,OT,East Carolina
247,Roderick Kearney,OT,Florida
248,Matthew Bailey,S,Illinois
249,Izavion Miller,OT,Auburn
250,Benji Gosnell,TE,Virginia Tech
251,Caden Curry,EDGE,Ohio State
252,Isaiah Nwokobia,S,SMU
253,Kyle Louis,LB,Pittsburgh
254,Tyreek Chappell,CB,Texas A&M
255,Kobe Baynes,IOL,Kansas
256,Daniel Harris,CB,Georgia
257,Shamar Easter,TE,North Carolina
258,Griffin Wilde,WR,Northwestern
259,Cruce Brookins,S,Pittsburgh
260,Kelby Collins,DL,Alabama
261,Aidan Gousby,S,Minnesota
262,Kedrick Reescano,RB,Arizona
263,Carver Willis,OT,Washington
264,Nicolas Radicic,K,Indiana
265,Declan Duley,P,Central Michigan
266,Derek Simmons,OT,Oklahoma
267,Eric Rivers,WR,Georgia Tech
268,Jontez Williams,CB,Iowa State
269,Eugene Wilson III,WR,Florida
270,Isaiah Horton,WR,Alabama
271,Lee Hunter,DL,Texas Tech
272,Elijah Pritchett,OT,Nebraska
273,Theo Melin Ohrstrom,TE,Texas A&M
274,Logan Fano,EDGE,Utah
275,Alexander Doost,IOL,Arizona
276,Trebor Pena,WR,Penn State
277,Max Llewellyn,EDGE,Iowa
278,Emmanuel Henderson,WR,Kansas
279,Ethan Onianwa,OT,Ohio State
280,George Gumbs Jr.,EDGE,Florida
281,Brandon Henderson,IOL,Illinois
282,Jameson Geers,TE,Minnesota
283,Beau Atkinson,EDGE,Ohio State
284,Kenny Johnson,WR,Pittsburgh
285,J.Michael Sturdivant,WR,Florida
286,TJ Guy,EDGE,Michigan
287,Jaheim Oatis,DL,Colorado
288,Ryan Mosesso,OT,UMass
289,Matthew Hibner,TE,SMU
290,Lance Mason,TE,Wisconsin
291,Bryan Thomas Jr.,EDGE,South Carolina
292,Justin Jefferson,LB,Alabama
293,Bryce Anderson,S,Texas A&M
294,Omar Aigbedion,IOL,Baylor
295,Nate Johnson,EDGE,Missouri
296,Christian Alliegro,LB,Wisconsin
297,Evan Stewart,WR,Oregon
298,Rene Konga,DL,Louisville
299,Toby Payne,TE,Marshall
300,DJ Harvey,CB,USC
301,Keanu Tanuvasa,DL,BYU
302,Martel Hight,CB,Vanderbilt
303,DeAndre Moore Jr.,WR,Texas
304,Logan Parr,IOL,SMU
305,Sheridan Wilson,IOL,Texas Tech
306,Datrell Jones,RB,Boston College
307,Jyaire Hill,CB,Michigan
308,Cole Wisniewski,S,Texas Tech
309,Michael Harris,LB,Maryland
310,Eli Holstein,QB,Pittsburgh
311,Barika Kpeenu,RB,North Dakota State
312,Jalen Walthall,WR,Incarnate Word
313,Dean Miller,EDGE,Kansas
314,Dasan McCullough,EDGE,Nebraska
315,Josh Thompson,IOL,LSU
316,James Smith,DL,Alabama
317,Dane Key,WR,Nebraska
318,Keenan Nelson Jr.,S,Ohio State
319,Skyler Bell,WR,UConn
320,Knijeah Harris,IOL,Florida
321,Adonijah Green,DL,Louisville
322,Chris McClellan,DL,Missouri
323,Vinny Anthony II,WR,Wisconsin
324,Braelin Moore,IOL,LSU
325,Jackie Marshall,DL,Baylor
326,Calvin Clements,OT,Kansas
327,Desmeal Leigh,OT,Youngstown State
328,Jalen Catalon,S,Missouri
329,Jayden Virgin-Morgan,EDGE,Boise State
330,Collin Wright,CB,Stanford
331,J.C. Davis,OT,Illinois
332,Diego Pounds,OT,Mississippi
333,Eric O'Neill,EDGE,Rutgers
334,Liam Becher,IOL,North Dakota
335,Cole Payton,QB,North Dakota State
336,Chase Roberts,WR,BYU
337,Monroe Freeling,OT,Georgia
338,KP Price,S,Boston College
339,Greg Johnson,IOL,Minnesota
340,P.J. Williams,OT,SMU
341,Tellek Lockette,IOL,Texas State
342,Wes King,IOL,Wyoming
343,Jacarrius Peak,OT,NC State
344,Thaddeus Dixon,CB,North Carolina
345,Avery Johnson,QB,Kansas State
346,Antonio Kite,CB,Mississippi
347,Cole Rhett,OT,Toledo
348,Jaden Greathouse,WR,Notre Dame
349,Jelani Thurman,TE,Ohio State
350,BJ Williams,IOL,Pittsburgh
351,Stanquan Clark,LB,Louisville
352,Jaden Keller,LB,Virginia Tech
353,McKale Boley,IOL,Virginia
354,Malik Spencer,S,Michigan State
355,Ben Murawski,IOL,UConn
356,Clev Lubin,EDGE,Louisville
357,Kerry Brown,S,Minnesota
358,Jeadyn Lukus,CB,Clemson
359,Ben Taylor-Whitfield,OT,TCU
360,Giovanni El-Hadi,IOL,Michigan
361,Dorion Strawn,OT,Texas State
362,Sam Roush,TE,Stanford
363,Wade Woodaz,LB,Clemson
364,Isaiah Jatta,OT,BYU
365,Davaughn Patterson,S,Wake Forest
366,Eli Raridon,TE,Notre Dame
367,Jackson Arnold,QB,Auburn
368,Albert Regis,DL,Texas A&M
369,Davin Stoffel,TE,Illinois
370,Devean Deal,EDGE,TCU
371,Samuel Omosigho,LB,Oklahoma
372,Gabe Burkle,TE,Iowa State
373,Markis Deal,DL,TCU
374,Carlos Hernandez,WR,Wake Forest
375,Jahiem White,RB,West Virginia
376,Teague Andersen,IOL,NC State
377,Caleb Woodson,LB,Virginia Tech
378,Teitum Tuioti,EDGE,Oregon
379,Emmanuel Poku,IOL,East Carolina
380,Jaren Kanak,TE,Oklahoma
381,Benjamin Brahmer,TE,Iowa State
382,Trey White,EDGE,San Diego State
383,Riley Williams,TE,Oregon State
384,Thomas Castellanos,QB,Florida State
385,Dametrious Crownover,OT,Texas A&M
386,Rocco Becht,QB,Iowa State
387,Will Shaffer,LB,Abilene Christian
388,Braylan Shelby,EDGE,USC
389,Billy Schrauth,IOL,Notre Dame
390,Jeremiah Wright,IOL,Auburn
391,Deven Eastern,DL,Minnesota
392,Luke Hasz,TE,Mississippi
393,Dylan Edwards,RB,Kansas State
394,Raion Strader,CB,Auburn
395,Brian Parker II,OT,Duke
396,Adepoju Adebawore,EDGE,Oklahoma
397,Connor Tollison,IOL,Missouri
398,Princewill Umanmielen,EDGE,Mississippi
399,Ty Morris,LB,Rice
400,D.J. Hicks,DL,Texas A&M
401,Alex Harkey,OT,Oregon
402,Da'Shawn Womack,EDGE,Mississippi
403,Bryce Boettcher,LB,Oregon
404,Austin Mack,QB,Alabama
405,Fernando Carmona,IOL,Arkansas
406,Ashton Stamps,CB,LSU
407,Wendell Moe Jr.,IOL,Tennessee
408,Isaiah Brown-Murray,CB,Virginia Tech
409,Anthony Donkoh,OT,Penn State
410,Elliot Washington II,CB,Penn State
411,Adon Shuler,S,Notre Dame
412,Isaac Smith,S,Mississippi State
413,Khalil Barnes,S,Clemson
414,Tomas Rimac,IOL,Virginia Tech
415,Josh Moten,CB,Southern Miss
416,Peyton Bowen,S,Oklahoma
417,Jaiden Ausberry,LB,Notre Dame
418,Barion Brown,WR,LSU
419,Cameron Seldon,WR,Virginia Tech
420,Mark Fletcher,RB,Miami (FL)
421,Ka'morreun Pimpton,TE,TCU
422,Cooper Flanagan,TE,Notre Dame
423,Ty Lockwood,TE,Boston College
424,Quinten Joyner,RB,Texas Tech
425,Jaden Rashada,QB,Sacramento State
426,Richard Young,RB,Alabama
427,Caleb Herring,EDGE,Tennessee
428,Jalil Farooq,WR,Maryland
429,Jelani McDonald,S,Texas
430,Troy Bowles,LB,Michigan
431,Ethan Davis,TE,Tennessee
432,Jordan Renaud,EDGE,Alabama
433,Joshua Padilla,IOL,Ohio State
434,Andrew Rappleyea,TE,Penn State
435,Jayden Wayne,EDGE,California
436,Mark Gronowski,QB,Iowa
437,Djay Braswell,RB,South Carolina
438,Keon Keeley,EDGE,Alabama
439,Lewis Carter,LB,UCF
440,Malachi Nelson,QB,UTEP
441,Joenel Aguero,S,Georgia
442,Jordan Castell,S,Florida
443,Cam Miller,CB,Rutgers
444,Rueben Owens,RB,Texas A&M
445,Alex Birchmeier,IOL,Penn State
446,Cormani McClain,CB,Florida
447,Derion Gullette,EDGE,Mississippi State
448,Grayson Howard,LB,Florida
449,Geimere Latimer,CB,Wisconsin
450,Jaylon Braxton,CB,Mississippi
451,Yhonzae Pierre,EDGE,Alabama
452,Jordan Hall,DL,Georgia
453,Malik Hartford,S,Ohio State
454,Deshaun Lee,CB,Iowa
455,Tausili Akana,LB,BYU
456,Brandon Inniss,WR,Ohio State
457,Vic Burley,DL,Clemson
458,Dillon Bell,WR,Georgia
459,Ta'Mere Robinson,LB,USC
460,Smith Snowden,CB,Utah
461,Jordan Bass,LB,Virginia Tech
462,Stephiylan Green,DL,Clemson
463,Jalen Hale,WR,Alabama
464,Ayden Williams,WR,Mississippi State
465,Caden Jenkins,CB,Baylor
466,Hunter Clegg,EDGE,BYU
467,Jahlil Hurley,CB,Kansas
468,Ryan Niblett,S,Texas
469,Micah Pettus,OT,Florida State
470,DaKaari Nelson,S,Penn State
471,Bruno Onwuazor,OT,Virginia State
472,Tree Babalade,OT,South Carolina
473,Hykeem Williams,WR,Colorado
474,Colton Vasek,EDGE,Texas
475,Ryder Langsdale,OT,Rutgers
476,Jacob Thomas,S,James Madison
477,Collin Sadler,OT,Clemson
478,Collins Acheampong,EDGE,Bowling Green
479,Daylen Austin,CB,Oregon
480,Raymond Cottrell,WR,West Alabama
481,Hunter Osborne,DL,Virginia
482,Johntay Cook II,WR,Syracuse
483,J'ven Williams,OT,Penn State
484,Qua Russaw,EDGE,Alabama
485,Malachi Coleman,WR,Minnesota
486,Kaleb Jackson,RB,LSU
487,Tyree Adams,OT,LSU
488,Joshua Mickens,EDGE,Ohio State
489,Markee Anderson,IOL,South Carolina
490,King Mack,S,Penn State
491,Braylon James,WR,TCU
492,Chimdy Onoh,OT,Penn State
493,Madden Sanker,OT,Louisville
494,Damonic Williams,DL,Oklahoma
495,Jalen Brown,WR,Arkansas
496,Jaxon Howard,EDGE,Minnesota
497,Malik Bryant,EDGE,Miami (FL)
498,Monroe Mills,OT,Virginia
499,Damari Brown,CB,Miami (FL)
500,Elijah Paige,OT,USC
501,Randon Fontenette,LB,Vanderbilt
502,Shelton Sampson Jr.,WR,Louisiana-Lafayette
503,Noah Rogers,WR,NC State
504,Jacobe Johnson,CB,Oklahoma
505,Brenan Vernon,DL,Notre Dame
506,Gabe Harris,EDGE,Georgia
507,Samuel Singleton Jr.,RB,Florida State
508,Kevin Jennings,QB,SMU
509,Samson Okunlola,OT,Miami (FL)
510,Jamaal Jarrett,DL,USC
511,Rico Flores,WR,UCLA
512,Xzavier McLeod,DL,Georgia
513,Anthony Evans III,WR,Mississippi State
514,Wilkin Formby,OT,Alabama
515,Luke Montgomery,IOL,Ohio State
516,Cole Martin,CB,UCLA
517,Harris Sewell,IOL,Clemson
518,Robert Stafford,CB,UCLA
519,Jurrion Dickey,WR,Oregon
520,Beau Pribula,QB,Missouri
521,Rodrick Pleasant,CB,UCLA
522,Olaus Alinen,OT,Alabama
523,John Walker,DL,UCF
524,Dijon Johnson,CB,Florida
525,Makari Vickers,CB,Colorado
526,Daevin Hobbs,DL,Tennessee
527,Ja'Keem Jackson,CB,LSU
528,Jager Burton,IOL,Kentucky
529,Stanton Ramil,OT,Michigan State
530,Antonio Gates Jr.,WR,Michigan State
531,Bai Jobe,EDGE,Miami (OH)
532,Mason Murphy,OT,Auburn
533,Jaleel Skinner,TE,Louisville
534,Samuel Okunlola,EDGE,Colorado
535,Reid Carrico,LB,West Virginia
536,Elliot Donald,DL,Pittsburgh
537,Quency Wiggins,EDGE,Colorado
538,Jake Garcia,QB,Michigan
539,Nate Rutchena,TE,UC Davis
540,Andrew Depaepe,DL,Indiana
541,Treydan Stukes,CB,Arizona
542,T.J. Shanahan,IOL,Penn State
543,George Pettaway,RB,James Madison
544,Latrell McCutchin,CB,Houston
545,Nathan Leacock,WR,North Carolina
546,Julian Humphrey,CB,Texas A&M
547,Javien Toviano,S,LSU
548,Jaylen Sneed,LB,Notre Dame
549,Dezz Ricks,CB,Texas A&M
550,Dante Dowdell,RB,Kentucky
551,Hunter Zambrano,IOL,Texas Tech
552,Evan Tengesdahl,IOL,Cincinnati
553,Will Heldt,EDGE,Clemson
554,D.J. Chester,IOL,LSU
555,Kam Olds,EDGE,Kentucky
556,Xavier Hill,IOL,Colorado
557,Eric McAlister,WR,TCU
558,Jameial Lyons,EDGE,Penn State
559,Tackett Curtis,LB,Wisconsin
560,Tyler White,P,Texas A&M
561,Enow Etta,DL,Michigan
562,Jason Moore,DL,Ohio State
563,Jaybron Harvey,EDGE,North Carolina
564,Kylin Jackson,S,TCU
565,Edric Hill,DL,Alabama
566,Jaydon Chatman,OT,Texas
567,Bo Hughley,OT,Georgia
568,Kam Robinson,LB,Virginia
569,Desmond Umeozulu,EDGE,South Carolina
570,Jaquaize Pettaway,WR,East Carolina
571,Derek Williams Jr.,S,Texas
572,Kamran James,EDGE,Florida
573,Bravion Rogers,CB,Texas A&M
574,Roderick Robinson II,RB,Georgia
575,Arion Carter,LB,Tennessee
576,Jayvon Thomas,CB,Texas A&M
577,Shamurad Umarov,OT,Tennessee
578,Ian Reed,IOL,Clemson
579,Cordale Russell,WR,Miami (OH)
580,Calvin Simpson-Hunt,CB,Baylor
581,Samuel M'Pemba,EDGE,Texas A&M
582,Tony Rojas,LB,Penn State
583,Austin Novosad,QB,Oregon
584,Treyaun Webb,RB,Florida
585,Lucas Simmons,OT,Florida State
586,Hudson Kaak,P,Auburn
587,Jarra Anderson,DL,Arizona
588,David Olano,K,Illinois
589,Phillip Daniels,OT,Ohio State
590,Palmer Williams,P,Baylor
591,Aidan Flintoft,P,Stanford
592,Nolan Rucci,OT,Penn State
593,Jake Eldridge,LS,Rutgers
594,Conor Talty,K,Alabama
595,Chris Johnson Jr.,RB,SMU
596,Mikey Matthews,WR,UCLA
597,Brock Taylor,K,Vanderbilt
598,Jayce Brown,WR,Kansas State
599,London Humphreys,WR,Georgia
600,Peyton Woodring,K,Georgia
601,Tyler Brown,WR,Clemson
602,Ja'Bril Rawls,S,Florida State
603,Grayson Loftis,QB,Charlotte
604,Sedrick Alexander,RB,Vanderbilt
605,Carl Williams IV,S,Baylor
606,Kaden Feagin,RB,Illinois
607,Alex Kilgore,LB,SMU
608,Joey Schlaffer,TE,Penn State
609,Amare Thomas,WR,Houston
610,Hank Brown,QB,Iowa
611,Evan Link,OT,Michigan
612,A'Marion McCoy,CB,Boise State
613,Dion Crawford,LB,Buffalo
614,James Durand,IOL,Western Illinois
615,Marcus Ratcliffe,S,Texas A&M
616,Trey Dubuc,LS,New Mexico
617,Jaylen Raynor,QB,Arkansas State
618,Ryder Burns,LS,Southern Miss
619,Chandavian Bradley,EDGE,Oklahoma State
620,Tony Mitchell,S,Mississippi State
621,Denver Harris,CB,UNLV
622,Gabriel Brownlow-Dindy,DL,South Carolina
623,Zach Rice,IOL,Syracuse
624,Jeremiah Alexander,EDGE,Clemson
625,Chris Marshall,WR,Boise State
626,Conner Weigman,QB,Houston
627,Jaheim Singletary,CB,Arkansas
628,C.J. Hicks,EDGE,Ohio State
629,Travis Shaw,DL,Texas
630,TreVonte Citizen,RB,McNeese State
631,Tegra Tshabola,IOL,Ohio State
632,Nick Evers,QB,UConn
633,Julian Armella,IOL,UCLA
634,Donovan Green,TE,LSU
635,Jacob Sexton,OT,Oklahoma
636,Andre Greene Jr.,WR,Virginia
637,Jacoby Mathews,S,Auburn
638,Kendrick Law,WR,Kentucky
639,Gentry Williams,CB,Oklahoma
640,Jyaire Brown,CB,UCF
641,Holden Staes,TE,Indiana
642,Kaden Helms,TE,Oklahoma
643,Neto Umeozulu,IOL,Texas
644,Branson Robinson,RB,Georgia State
645,Talyn Shettron,WR,Oklahoma State
646,Jaylon Glover,RB,UNLV
647,Jamari Lyons,DL,Florida
648,J.Q. Hardaway,CB,Kentucky
649,Khurtiss Perry,DL,Jacksonville State
650,Patrick Kutas,IOL,Mississippi
651,A.J. Swann,QB,Appalachian State
652,Kaden Saunders,WR,Penn State
653,Maalik Murphy,QB,Oregon State
654,Devin Brown,QB,California
655,Walker Howard,QB,Louisiana-Lafayette
656,Justice Finkley,EDGE,Kansas
657,Jack Pedersen,TE,UCLA
658,Toriano Pride,CB,Missouri
659,Tobias Merriweather,WR,Utah
660,Jordan Hudson,WR,SMU
661,Devin Moore,CB,Florida
662,Kamari Wilson,S,Memphis
663,Emar'rion Winston,EDGE,Baylor
664,Maurice Westmoreland,EDGE,Tulane
665,Dayne Shor,OT,Akron
666,Raleek Brown,RB,Arizona State
667,Malick Sylla,EDGE,Mississippi State
668,Jayden Gibson,WR,Oklahoma
669,Joe Brunner,IOL,Wisconsin
670,Kyion Grayes,WR,California
671,Shawn Murphy,LB,South Carolina
672,Earl Little II,CB,Florida State
673,Amari Niblack,TE,Texas A&M
674,Kaleb Brown,WR,UAB
675,Popeye Williams,EDGE,Western Michigan
676,Dallan Hayden,RB,Colorado
677,Nyjalik Kelly,EDGE,UCF
678,Jaylon Guilbeau,CB,Texas
679,Robert Spears-Jennings,S,Oklahoma
680,Kevin Coleman Jr.,WR,Missouri
681,Gunner Stockton,QB,Georgia
682,M.J. Morris,QB,Coastal Carolina
683,Wesley Bissainthe,LB,Miami (FL)
684,Braylin Presley,WR,Tulsa
685,Cole Hutson,IOL,Texas
686,Gavin Sawchuk,RB,Florida State
687,Jeremiah Cooper,S,Iowa State
688,Kobe Prentice,WR,Baylor
689,Keaten Wade,EDGE,Colorado
690,Adam Randall,RB,Clemson
691,Zion Branch,S,Georgia
692,Devon Jackson,LB,Oregon
693,Darris Smith,EDGE,Missouri
694,Omari Abor,EDGE,SMU
695,Enai White,EDGE,Penn State
696,Carson Hinzman,IOL,Ohio State
697,Jacolby Spells,CB,West Virginia
698,Jake Johnson,TE,North Carolina
699,Zavion Thomas,WR,LSU
700,Kam Dewberry,IOL,Alabama
701,C.J. Williams,WR,Stanford
702,Jordan Dwyer,WR,TCU
703,Ernest Hausmann,LB,Michigan
704,Savion Red,RB,Sacramento State
705,Squirrel White,WR,Florida State
706,C.J. Donaldson,RB,Ohio State
707,Jalen Huskey,CB,Maryland
708,Jayden McGowan,WR,Charlotte
709,Dean Connors,RB,Houston
710,Van Wells,IOL,Oregon State
711,Pichon Wimbley,IOL,Georgia Southern
712,Kyron Barnes,OT,Nicholls
713,Owen McCown,QB,UTSA
714,Josh Kattus,TE,Kentucky
