Rank,Player Name,Position,College
63,Austin Barber,OT,Florida
64,Max Klare,TE,Ohio State
65,Domani Jackson,CB,Alabama
66,Nick Singleton,RB,Penn State
67,Quincy Rhodes Jr.,EDGE,Arkansas
68,Jaishawn Barham,LB,Michigan
69,Malik Muhammad,CB,Texas
70,Zachariah Branch,WR,Georgia
71,Jayden Maiava,QB,USC
72,DJ McKinney,CB,Colorado
73,Eric Singleton Jr.,WR,Auburn
74,Drew Shelton,OT,Penn State
75,Will Lee III,CB,Texas A&M
76,Darian Mensah,QB,Duke
77,Emmanuel McNeil-Warren,S,Toledo
78,Jalon Kilgore,S,South Carolina
79,Anto Saka,EDGE,Northwestern
80,Xavier Scott,S,Illinois
81,Parker Brailsford,IOL,Alabama
82,Jonah Coleman,RB,Washington
83,Germie Bernard,WR,Alabama
84,Whit Weeks,LB,LSU
85,Kayden McDonald,DL,Ohio State
86,Iapani Laloulu,IOL,Oregon
87,Zane Durant,DL,Penn State
88,Zion Young,EDGE,Missouri
89,Tyreak Sapp,EDGE,Florida
90,Dontay Corleone,DL,Cincinnati
91,Robert Henry Jr.,RB,UTSA
92,Nyck Harbor,WR,South Carolina
93,Fa'alili Fa'amoe,OT,Wake Forest
94,Carson Beck,QB,Miami (FL)
95,Jake Slaughter,IOL,Florida
96,Genesis Smith,S,Arizona
97,Gabe Jacas,EDGE,Illinois
98,Deontae Lawson,LB,Alabama
99,Caleb Tiernan,OT,Northwestern
100,Daylen Everette,CB,Georgia
101,Damon Wilson Jr.,EDGE,Missouri
102,Zxavian Harris,DL,Mississippi
103,Mateen Ibirogba,DL,Wake Forest
104,Derrick Moore,EDGE,Michigan
105,Cayden Green,OT,Missouri
106,Carlos Hernandez,WR,Wake Forest
107,Deion Burks,WR,Oklahoma
108,Keon Sabb,S,Alabama
109,Oscar Delp,TE,Georgia
110,Amare Ferrell,S,Indiana
111,Malachi Fields,WR,Notre Dame
112,Emmanuel Pregnon,IOL,Oregon
113,Fisher Camac,EDGE,Virginia
114,Jude Bowry,OT,Boston College
115,Elijah Sarratt,WR,Indiana
116,Lance Heard,OT,Tennessee
117,Brian Parker II,OT,Duke
118,Chase Bisontis,IOL,Texas A&M
119,Darrell Jackson Jr.,DL,Florida State
120,Jack Endries,TE,Texas
121,Aaron Anderson,WR,LSU
122,Jacarrius Peak,OT,NC State
123,Eli Stowers,TE,Vanderbilt
124,Chandler Rivers,CB,Duke
125,Hezekiah Masses,CB,California
126,DeMonte Capehart,DL,Clemson
127,Tacario Davis,CB,Washington
128,C.J. Daniels,WR,Miami (FL)
129,Aidan Chiles,QB,Michigan State
130,Mikail Kamara,EDGE,Indiana
131,A.J. Haulcy,S,LSU
132,Trinidad Chambliss,QB,Mississippi
133,Kade Pieper,IOL,Iowa
134,Logan Parr,IOL,SMU
135,Kaytron Allen,RB,Penn State
136,Demond Claiborne,RB,Wake Forest
137,Rayshaun Benny,DL,Michigan
138,Jaeden Roberts,IOL,Alabama
139,Quintrevion Wisner,RB,Texas
140,Jermaine Mathews Jr.,CB,Ohio State
141,Suntarine Perkins,LB,Mississippi
142,Tristan Leigh,OT,Clemson
143,Lander Barton,LB,Utah
144,Vincent Anthony Jr.,EDGE,Duke
145,Dametrious Crownover,OT,Texas A&M
146,Ryan Mosesso,OT,UMass
147,Charles Jagusah,IOL,Notre Dame
148,Jontez Williams,CB,Iowa State
149,Josh Cameron,WR,Baylor
150,Anthony Lucas,EDGE,USC
151,Michael Trigg,TE,Baylor
152,Kenyatta Jackson,EDGE,Ohio State
153,Max Iheanachor,OT,Arizona State
154,Josh Hoover,QB,TCU
155,D'angelo Ponds,CB,Indiana
156,Lawson Luckie,TE,Georgia
157,Michael Taaffe,S,Texas
158,Jake Golday,LB,Cincinnati
159,Marlin Klein,TE,Michigan
160,Quinten Christensen,IOL,South Dakota State
161,Tanner Arkin,TE,Illinois
162,Gracen Halton,DL,Oklahoma
163,Ian Strong,WR,Rutgers
164,Akheem Mesidor,EDGE,Miami (FL)
165,Anthony Smith,DL,Minnesota
166,Tim Keenan III,DL,Alabama
167,Riley Mahlman,OT,Wisconsin
168,Caden Barnett,OT,Wyoming
169,Sawyer Robertson,QB,Baylor
170,Duce Robinson,WR,Florida State
171,Hollywood Smothers,RB,NC State
172,Nic Anderson,WR,LSU
173,Earl Little Jr.,S,Florida State
174,Taurean York,LB,Texas A&M
175,Bray Hubbard,S,Alabama
176,Bear Alexander,DL,Oregon
177,Sam Leavitt,QB,Arizona State
178,Max Tomzcak,WR,Youngstown State
179,Waymond Jordan,RB,USC
180,Blake Miller,OT,Clemson
181,Caleb Douglas,WR,Texas Tech
182,Jyaire Hill,CB,Michigan
183,Bryce Lance,WR,North Dakota State
184,Aamil Wagner,OT,Notre Dame
185,Christian Gray,CB,Notre Dame
186,Jadarian Price,RB,Notre Dame
187,John Michael Gyllenborg,TE,Wyoming
188,Earnest Greene,OT,Georgia
189,Trey Moore,EDGE,Texas
190,Jamarion Miller,RB,Alabama
191,Febechi Nwaiwu,IOL,Oklahoma
192,Aaron Graves,DL,Iowa
193,Omar Cooper Jr.,WR,Indiana
194,Alex Harkey,OT,Oregon
195,Keylan Rutledge,IOL,Georgia Tech
196,Jacob Rodriguez,LB,Texas Tech
197,Tao Johnson,S,Utah
198,Patrick Payton,EDGE,LSU
199,Desmeal Leigh,OT,Youngstown State
200,Boubacar Traore,DL,Notre Dame
201,C.J. Baxter,RB,Texas
202,Ar'maj Reed-Adams,IOL,Texas A&M
203,Le'Veon Moss,RB,Texas A&M
204,Dean Miller,EDGE,Kansas
205,Brett Norfleet,TE,Missouri
206,Barika Kpeenu,RB,North Dakota State
207,Rene Konga,DL,Louisville
208,Kage Casey,OT,Boise State
209,Kolt Dieterich,OT,Sam Houston State
210,Rod Moore,S,Michigan
211,Devin Moore,CB,Florida
212,LJ Martin,RB,BYU
213,Jaden Keller,LB,Virginia Tech
214,Kemari Copeland,DL,Virginia Tech
215,Joe Royer,TE,Cincinnati
216,Noah Thomas,WR,Georgia
217,Vinny Anthony II,WR,Wisconsin
218,Austin Romaine,LB,Kansas State
219,Nico Iamaleava,QB,UCLA
220,Roman Hemby,RB,Indiana
221,Zeke Berry,S,Michigan
222,Kobe Baynes,IOL,Kansas
223,Terry Moore,S,Duke
224,Zakee Wheatley,S,Penn State
225,Jaheim Oatis,DL,Colorado
226,Bryce Anderson,S,Texas A&M
227,Roy Williams,EDGE,Northern Illinois
228,Jaden Craig,QB,Harvard
229,Drayk Bowen,LB,Notre Dame
230,Ethan Onianwa,OT,Ohio State
231,Darius Taylor,RB,Minnesota
232,Jalen Walthall,WR,Incarnate Word
233,Ryan Baer,IOL,Pittsburgh
234,Bryson Washington,RB,Baylor
235,Raylen Wilson,LB,Georgia
236,Teague Andersen,IOL,NC State
237,Collin Wright,CB,Stanford
238,KP Price,S,Boston College
239,Jaydn Ott,RB,Oklahoma
240,Logan Jones,IOL,Iowa
241,Kevin Jennings,QB,SMU
242,Isaiah Brown-Murray,CB,Virginia Tech
243,Jack Velling,TE,Michigan State
244,Devean Deal,EDGE,TCU
245,R.J. Maryland,TE,SMU
246,Amare Campbell,LB,Penn State
247,Isaiah Nwokobia,S,SMU
248,Jelani Thurman,TE,Ohio State
249,Bryce Foster,IOL,Kansas
250,Cameron Calhoun,CB,Alabama
251,Chris McClellan,DL,Missouri
252,Miller Moss,QB,Louisville
253,D.J. Campbell,IOL,Texas
254,Kanye Udoh,RB,Arizona State
255,Cole Wisniewski,S,Texas Tech
256,Tanner Koziol,TE,Houston
257,Kyle Louis,LB,Pittsburgh
258,Theo Melin Ohrstrom,TE,Texas A&M
259,Shamar Easter,TE,North Carolina
260,Marvin Jones Jr.,EDGE,Oklahoma
261,Matthew Hibner,TE,SMU
262,Judge Collier,CB,South Carolina
263,Jalen Catalon,S,Missouri
264,Justin Jefferson,LB,Alabama
265,Brett Thorson,P,Georgia
266,Nicolas Radicic,K,Indiana
267,Kedrick Reescano,RB,Arizona
268,Davaughn Patterson,S,Wake Forest
269,TJ Guy,EDGE,Michigan
270,Eric Rivers,WR,Georgia Tech
271,Diego Pounds,OT,Mississippi
272,Eugene Wilson III,WR,Florida
273,Lee Hunter,DL,Texas Tech
274,Trey Zuhn III,OT,Texas A&M
275,Drew Azzopardi,OT,Washington
276,Isaiah Horton,WR,Alabama
277,Max Llewellyn,EDGE,Iowa
278,Makhi Hughes,RB,Oregon
279,J.Michael Sturdivant,WR,Florida
280,Skyler Bell,WR,UConn
281,Nate Johnson,EDGE,Missouri
282,Trevyon Green,OT,North Carolina
283,Cole Rhett,OT,Toledo
284,Gabe Burkle,TE,Iowa State
285,Jimarion McCrimon,OT,East Carolina
286,Evan Stewart,WR,Oregon
287,Desmond Reid,RB,Pittsburgh
288,Keanu Tanuvasa,DL,BYU
289,Ephesians Prysock,CB,Washington
290,Ty Morris,LB,Rice
291,Datrell Jones,WR,Boston College
292,Emmanuel Henderson,WR,Kansas
293,Sheridan Wilson,IOL,Texas Tech
294,Griffin Wilde,WR,Northwestern
295,Michael Harris,LB,Maryland
296,James Brockermeyer,IOL,Miami (FL)
297,Eli Holstein,QB,Pittsburgh
298,Cruce Brookins,S,Pittsburgh
299,Aidan Gousby,S,Minnesota
300,Dasan McCullough,EDGE,Nebraska
301,John Henry Daley,EDGE,Utah
302,Dane Key,WR,Nebraska
303,James Smith,DL,Alabama
304,Carver Willis,OT,Washington
305,Adonijah Green,DL,Louisville
306,Logan Fano,EDGE,Utah
307,George Gumbs Jr.,EDGE,Florida
308,Knijeah Harris,IOL,Florida
309,Jackie Marshall,DL,Baylor
310,Braelin Moore,IOL,LSU
311,Tyreek Chappell,CB,Texas A&M
312,Calvin Clements,OT,Kansas
313,Josh Thompson,IOL,LSU
314,Izavion Miller,OT,Auburn
315,J.C. Davis,OT,Illinois
316,Monroe Freeling,OT,Georgia
317,Tellek Lockette,IOL,Texas State
318,Thaddeus Dixon,CB,North Carolina
319,Greg Johnson,IOL,Minnesota
320,Bud Clark,S,TCU
321,Bryan Thomas Jr.,EDGE,South Carolina
322,Jaden Greathouse,WR,Notre Dame
323,P.J. Williams,OT,SMU
324,Avery Johnson,QB,Kansas State
325,Malik Spencer,S,Michigan State
326,BJ Williams,IOL,Pittsburgh
327,Derek Simmons,OT,Oklahoma
328,McKale Boley,IOL,Virginia
329,Giovanni El-Hadi,IOL,Michigan
330,Kerry Brown,S,Minnesota
331,DeAndre Moore Jr.,WR,Texas
332,Jeadyn Lukus,CB,Clemson
333,Ben Murawski,IOL,UConn
334,Ben Taylor-Whitfield,OT,TCU
335,Elijah Pritchett,OT,Nebraska
336,Daniel Harris,CB,Georgia
337,Dorion Strawn,OT,Texas State
338,Wade Woodaz,LB,Clemson
339,Sam Roush,TE,Stanford
340,Jackson Arnold,QB,Auburn
341,Davin Stoffel,TE,Illinois
342,Eli Raridon,TE,Notre Dame
343,Samuel Omosigho,LB,Oklahoma
344,Albert Regis,DL,Texas A&M
345,Jahiem White,RB,West Virginia
346,Jaren Kanak,TE,Oklahoma
347,Markis Deal,DL,TCU
348,Teitum Tuioti,EDGE,Oregon
349,Trey White,EDGE,San Diego State
350,Riley Williams,TE,Oregon State
351,Benjamin Brahmer,TE,Iowa State
352,Antonio Kite,CB,Mississippi
353,Rocco Becht,QB,Iowa State
354,Xavier Nwankpa,S,Iowa
355,Will Shaffer,LB,Abilene Christian
356,Dariel Djabome,LB,Rutgers
357,Braylan Shelby,EDGE,USC
358,Roderick Kearney,OT,Florida
359,Luke Hasz,TE,Mississippi
360,Dylan Edwards,RB,Kansas State
361,Billy Schrauth,IOL,Notre Dame
362,Deven Eastern,DL,Minnesota
363,Adepoju Adebawore,EDGE,Oklahoma
364,Connor Tollison,IOL,Missouri
365,Raion Strader,CB,Auburn
366,D.J. Hicks,DL,Texas A&M
367,Chase Roberts,WR,BYU
368,C.J. Fite,DL,Arizona State
369,Da'Shawn Womack,EDGE,Mississippi
370,Austin Mack,QB,Alabama
371,Bryce Boettcher,LB,Oregon
372,Wendell Moe Jr.,IOL,Tennessee
373,Elliot Washington II,CB,Penn State
374,Isaac Smith,S,Mississippi State
375,Khalil Barnes,S,Clemson
376,Kelby Collins,DL,Alabama
377,Lance Mason,TE,Wisconsin
378,Ashton Stamps,CB,LSU
379,Josh Moten,CB,Southern Miss
380,Jayden Virgin-Morgan,EDGE,Boise State
381,Peyton Bowen,S,Oklahoma
382,Anthony Donkoh,OT,Penn State
383,Adon Shuler,S,Notre Dame
384,Jaiden Ausberry,LB,Notre Dame
385,Stanquan Clark,LB,Louisville
386,Cameron Seldon,WR,Virginia Tech
387,Clev Lubin,EDGE,Louisville
388,Mark Fletcher,RB,Miami (FL)
389,Ka'morreun Pimpton,TE,TCU
390,Cooper Flanagan,TE,Notre Dame
391,Princewill Umanmielen,EDGE,Mississippi
392,Ty Lockwood,TE,Boston College
393,Fernando Carmona,IOL,Arkansas
394,Jaden Rashada,QB,Sacramento State
395,Richard Young,RB,Alabama
396,Caleb Herring,EDGE,Tennessee
397,Jelani McDonald,S,Texas
398,Troy Bowles,LB,Michigan
399,Ethan Davis,TE,Tennessee
400,Jordan Renaud,EDGE,Alabama
401,Joshua Padilla,IOL,Ohio State
402,Jalil Farooq,WR,Maryland
403,Andrew Rappleyea,TE,Penn State
404,Jayden Wayne,EDGE,California
405,Quinten Joyner,RB,Texas Tech
406,Djay Braswell,RB,Georgia State
407,Keon Keeley,EDGE,Alabama
408,Mark Gronowski,QB,Iowa
409,Lewis Carter,LB,UCF
410,Barion Brown,WR,LSU
411,Malachi Nelson,QB,UTEP
412,Jordan Castell,S,Florida
413,Cam Miller,CB,Rutgers
414,Rueben Owens,RB,Texas A&M
415,Alex Birchmeier,IOL,Penn State
416,Cormani McClain,CB,Florida
417,Joenel Aguero,S,Georgia
418,Derion Gullette,EDGE,Mississippi State
419,Grayson Howard,LB,Florida
420,Geimere Latimer,CB,Wisconsin
421,Jaylon Braxton,CB,Mississippi
422,Noah Josey,IOL,Virginia
423,Tomas Rimac,IOL,Virginia Tech
424,Yhonzae Pierre,EDGE,Alabama
425,Jordan Hall,DL,Georgia
426,Trebor Pena,WR,Penn State
427,Malik Hartford,S,Ohio State
428,Deshaun Lee,CB,Iowa
429,Brandon Henderson,IOL,Illinois
430,Tausili Akana,LB,BYU
431,Brandon Inniss,WR,Ohio State
432,Kenny Johnson,WR,Pittsburgh
433,Vic Burley,DL,Clemson
434,Ta'Mere Robinson,LB,USC
435,Smith Snowden,CB,Utah
436,Jordan Bass,LB,Virginia Tech
437,Kam Shanks,WR,Arkansas
438,Stephiylan Green,DL,Clemson
439,Jalen Hale,WR,Alabama
440,Ayden Williams,WR,Mississippi State
441,Dillon Bell,WR,Georgia
442,Caden Jenkins,CB,Baylor
443,Hunter Clegg,EDGE,BYU
444,Jahlil Hurley,CB,Kansas
445,Ryan Niblett,S,Texas
446,DaKaari Nelson,S,Penn State
447,Bruno Onwuazor,OT,Virginia State
448,Dalton Brooks,S,Texas A&M
449,Tree Babalade,OT,South Carolina
450,Micah Pettus,OT,Florida State
451,Hykeem Williams,WR,Colorado
452,Colton Vasek,EDGE,Texas
453,Collin Sadler,OT,Clemson
454,Collins Acheampong,EDGE,Bowling Green
455,Ryder Langsdale,OT,Rutgers
456,Daylen Austin,CB,Oregon
457,Raymond Cottrell,WR,West Alabama
458,Hunter Osborne,DL,Virginia
459,Johntay Cook II,WR,Syracuse
460,J'ven Williams,OT,Penn State
461,Malachi Coleman,WR,Minnesota
462,Kaleb Jackson,RB,LSU
463,Tyree Adams,OT,LSU
464,Joshua Mickens,EDGE,Ohio State
465,Markee Anderson,IOL,South Carolina
466,King Mack,S,Penn State
467,Braylon James,WR,TCU
468,Chimdy Onoh,OT,Penn State
469,Madden Sanker,OT,Louisville
470,Damonic Williams,DL,Oklahoma
471,Jalen Brown,WR,Arkansas
472,Jaxon Howard,EDGE,Minnesota
473,Malik Bryant,EDGE,Miami (FL)
474,Monroe Mills,OT,Virginia
475,Damari Brown,CB,Miami (FL)
476,Thomas Castellanos,QB,Florida State
477,Elijah Paige,OT,USC
478,Randon Fontenette,LB,Vanderbilt
479,Qua Russaw,EDGE,Alabama
480,Shelton Sampson Jr.,WR,Louisiana-Lafayette
481,Noah Rogers,WR,NC State
482,Toby Payne,TE,Marshall
483,Jacobe Johnson,CB,Oklahoma
484,Brenan Vernon,DL,Notre Dame
485,Gabe Harris,EDGE,Georgia
486,Samuel Singleton Jr.,RB,Florida State
487,Samson Okunlola,OT,Miami (FL)
488,Jamaal Jarrett,DL,USC
489,Rico Flores,WR,UCLA
490,Xzavier McLeod,DL,Georgia
491,Anthony Evans III,WR,Mississippi State
492,Wilkin Formby,OT,Alabama
493,Luke Montgomery,IOL,Ohio State
494,Cole Martin,CB,UCLA
495,Harris Sewell,IOL,Clemson
496,Aiden Fisher,LB,Indiana
497,Robert Stafford,CB,UCLA
498,Rodrick Pleasant,CB,UCLA
499,Olaus Alinen,OT,Alabama
500,John Walker,DL,UCF
501,Dijon Johnson,CB,Florida
502,Makari Vickers,CB,Colorado
503,Daevin Hobbs,DL,Tennessee
504,Declan Duley,P,Central Michigan
505,Ja'Keem Jackson,CB,LSU
506,Jager Burton,IOL,Kentucky
507,Antonio Gates Jr.,WR,Delaware State
508,Bai Jobe,EDGE,Miami (OH)
509,Mason Murphy,OT,Auburn
510,Jaleel Skinner,TE,Louisville
511,Stanton Ramil,OT,Michigan State
512,Samuel Okunlola,EDGE,Colorado
513,Reid Carrico,LB,West Virginia
514,Elliot Donald,DL,Pittsburgh
515,Quency Wiggins,EDGE,Colorado
516,Jake Garcia,QB,Michigan
517,Nate Rutchena,TE,UC Davis
518,Andrew Depaepe,DL,Indiana
519,T.J. Shanahan,IOL,Penn State
520,George Pettaway,RB,James Madison
521,Latrell McCutchin,CB,Houston
522,Nathan Leacock,WR,North Carolina
523,Julian Humphrey,CB,Texas A&M
524,Javien Toviano,S,LSU
525,Jaylen Sneed,LB,Notre Dame
526,Dezz Ricks,CB,Texas A&M
527,Dante Dowdell,RB,Kentucky
528,Evan Tengesdahl,IOL,Cincinnati
529,Christian Alliegro,LB,Wisconsin
530,Will Heldt,EDGE,Clemson
531,Kam Olds,EDGE,Kentucky
532,Xavier Hill,IOL,Colorado
533,Tyler White,P,Texas A&M
534,Eric McAlister,WR,TCU
535,Jameial Lyons,EDGE,Penn State
536,D.J. Chester,IOL,LSU
537,Tackett Curtis,LB,Wisconsin
538,Enow Etta,DL,Michigan
539,Jason Moore,DL,Ohio State
540,Jaybron Harvey,EDGE,North Carolina
541,Kylin Jackson,S,TCU
542,Edric Hill,DL,Alabama
543,Jaydon Chatman,OT,Texas
544,Bo Hughley,OT,Georgia
545,Kam Robinson,LB,Virginia
546,Desmond Umeozulu,EDGE,South Carolina
547,Jaquaize Pettaway,WR,East Carolina
548,Derek Williams Jr.,S,Texas
549,Kamran James,EDGE,Florida
550,Bravion Rogers,CB,Texas A&M
551,Roderick Robinson II,RB,Georgia
552,Cole Payton,QB,North Dakota State
553,Arion Carter,LB,Tennessee
554,Jayvon Thomas,CB,Texas A&M
555,Shamurad Umarov,OT,Tennessee
556,Ian Reed,IOL,Clemson
557,Cordale Russell,WR,Miami (OH)
558,Calvin Simpson-Hunt,CB,Baylor
559,Samuel M'Pemba,EDGE,Texas A&M
560,Tony Rojas,LB,Penn State
561,Austin Novosad,QB,Oregon
562,Treyaun Webb,RB,Florida
563,Lucas Simmons,OT,Florida State
564,Hudson Kaak,P,Auburn
565,Jarra Anderson,DL,Arizona
566,Caden Curry,EDGE,Ohio State
567,David Olano,K,Illinois
568,Phillip Daniels,OT,Ohio State
569,Palmer Williams,P,Baylor
570,Aidan Flintoft,P,Stanford
571,Jake Eldridge,LS,Rutgers
572,Caleb Woodson,LB,Virginia Tech
573,Conor Talty,K,Alabama
574,Chris Johnson Jr.,RB,SMU
575,Mikey Matthews,WR,UCLA
576,Brock Taylor,K,Vanderbilt
577,Jayce Brown,WR,Kansas State
578,London Humphreys,WR,Georgia
579,Isaiah Jatta,OT,BYU
580,Peyton Woodring,K,Georgia
581,Tyler Brown,WR,Clemson
582,Ja'Bril Rawls,S,Florida State
583,Grayson Loftis,QB,Charlotte
584,Sedrick Alexander,RB,Vanderbilt
585,Carl Williams IV,S,Baylor
586,Kaden Feagin,RB,Illinois
587,Alex Kilgore,LB,SMU
588,Joey Schlaffer,TE,Penn State
589,Amare Thomas,WR,Houston
590,Hank Brown,QB,Iowa
591,Evan Link,OT,Michigan
592,A'Marion McCoy,CB,Boise State
593,Dion Crawford,LB,Buffalo
594,James Durand,IOL,Western Illinois
595,Marcus Ratcliffe,S,Texas A&M
596,Trey Dubuc,LS,New Mexico
597,Jaylen Raynor,QB,Arkansas State
598,Ryder Burns,LS,Southern Miss
599,Chandavian Bradley,EDGE,Oklahoma State
600,Tony Mitchell,S,Mississippi State
601,Denver Harris,CB,UNLV
602,Gabriel Brownlow-Dindy,DL,South Carolina
603,Zach Rice,IOL,Syracuse
604,Jeremiah Alexander,EDGE,Clemson
605,Chris Marshall,WR,Boise State
606,Conner Weigman,QB,Houston
607,Jaheim Singletary,CB,Arkansas
608,C.J. Hicks,EDGE,Ohio State
609,Travis Shaw,DL,Texas
610,TreVonte Citizen,RB,McNeese State
611,Tegra Tshabola,IOL,Ohio State
612,Nick Evers,QB,UConn
613,Julian Armella,IOL,UCLA
614,Donovan Green,TE,LSU
615,Keenan Nelson Jr.,S,Ohio State
616,Jacob Sexton,OT,Oklahoma
617,Andre Greene Jr.,WR,Virginia
618,Jacoby Mathews,S,Auburn
619,Gentry Williams,CB,Oklahoma
620,Jyaire Brown,CB,UCF
621,Holden Staes,TE,Indiana
622,Kaden Helms,TE,Oklahoma
623,Neto Umeozulu,IOL,Texas
624,Branson Robinson,RB,Georgia State
625,Talyn Shettron,WR,Oklahoma State
626,Jaylon Glover,RB,UNLV
627,Kendrick Law,WR,Kentucky
628,Jamari Lyons,DL,Florida
629,J.Q. Hardaway,CB,Kentucky
630,Khurtiss Perry,DL,Jacksonville State
631,Patrick Kutas,IOL,Mississippi
632,A.J. Swann,QB,Appalachian State
633,Kaden Saunders,WR,Penn State
634,Maalik Murphy,QB,Oregon State
635,Devin Brown,QB,California
636,Walker Howard,QB,Louisiana-Lafayette
637,Justice Finkley,EDGE,Kansas
638,Jack Pedersen,TE,UCLA
639,Toriano Pride,CB,Missouri
640,Tobias Merriweather,WR,Utah
641,Jordan Hudson,WR,SMU
642,Kamari Wilson,S,Memphis
643,Emar'rion Winston,EDGE,Baylor
644,Dayne Shor,OT,Akron
645,Benji Gosnell,TE,Virginia Tech
646,Raleek Brown,RB,Arizona State
647,Malick Sylla,EDGE,Mississippi State
648,Jayden Gibson,WR,Oklahoma
649,Joe Brunner,IOL,Wisconsin
650,Kyion Grayes,WR,California
651,Shawn Murphy,LB,South Carolina
652,Earl Little II,CB,Florida State
653,Amari Niblack,TE,Texas A&M
654,Kaleb Brown,WR,UAB
655,Popeye Williams,EDGE,Western Michigan
656,Dallan Hayden,RB,Colorado
657,Nyjalik Kelly,EDGE,UCF
658,Jaylon Guilbeau,CB,Texas
659,Robert Spears-Jennings,S,Oklahoma
660,Kevin Coleman Jr.,WR,Missouri
661,Gunner Stockton,QB,Georgia
662,M.J. Morris,QB,Coastal Carolina
663,Wesley Bissainthe,LB,Miami (FL)
664,Braylin Presley,WR,Tulsa
665,Cole Hutson,IOL,Texas
666,Gavin Sawchuk,RB,Florida State
667,Kobe Prentice,WR,Baylor
668,Keaten Wade,EDGE,Colorado
669,Adam Randall,RB,Clemson
670,Zion Branch,S,Georgia
671,Wes King,IOL,Wyoming
672,Devon Jackson,LB,Oregon
673,Darris Smith,EDGE,Missouri
674,Omari Abor,EDGE,SMU
675,Emmanuel Poku,IOL,East Carolina
676,Enai White,EDGE,Penn State
677,Carson Hinzman,IOL,Ohio State
678,Jeremiah Wright,IOL,Auburn
679,Jacolby Spells,CB,West Virginia
680,Jake Johnson,TE,North Carolina
681,Zavion Thomas,WR,LSU
682,Kam Dewberry,IOL,Alabama
683,Jeremiah Cooper,S,Iowa State
684,C.J. Williams,WR,Stanford
685,Jordan Dwyer,WR,TCU
686,Savion Red,RB,Sacramento State
687,Squirrel White,WR,Florida State
688,Jalen Huskey,CB,Maryland
689,Maurice Westmoreland,EDGE,Tulane
690,Jayden McGowan,WR,Charlotte
691,Dean Connors,RB,Houston
692,Hunter Zambrano,IOL,Texas Tech
693,Van Wells,IOL,Oregon State
694,Pichon Wimbley,IOL,Georgia Southern
695,Kyron Barnes,OT,Nicholls
696,Owen McCown,QB,UTSA
697,Josh Kattus,TE,Kentucky
698,D.Q. Smith,S,South Carolina
699,Amari Jackson,CB,Boston College
700,Ernest Hausmann,LB,Michigan
701,Carsen Ryan,TE,BYU
702,Eddie Kelly,DL,West Virginia
703,Jaron Glover,WR,Mississippi State
704,Asani Redwood,DL,West Virginia
705,Donovan Saunders,CB,Utah
706,C.J. Donaldson,RB,Ohio State
707,Elijah Prather,IOL,Troy
708,Marcus Allen,CB,North Carolina
709,Jaylin Lucas,RB,Florida State
710,Noah Fifita,QB,Arizona
711,Byrum Brown,QB,South Florida
712,Andrew Paul,RB,Jacksonville State
713,Brendan Sorsby,QB,Cincinnati
714,Richard Reese,RB,Stephen F. Austin
