Rank,Player Name,Position,College
314,Giovanni El-Hadi,IOL,Michigan
315,Dean Miller,EDGE,Kansas
316,Jacarrius Peak,OT,NC State
317,Skyler Bell,WR,UConn
318,Albert Regis,DL,Texas A&M
319,Eli Raridon,TE,Notre Dame
320,Ryan Mosesso,OT,UMass
321,Matthew Hibner,TE,SMU
322,Jayden Virgin-Morgan,EDGE,Boise State
323,Davin Stoffel,TE,Illinois
324,Clev Lubin,EDGE,Louisville
325,Jimarion McCrimon,OT,East Carolina
326,Samuel Omosigho,LB,Oklahoma
327,Teitum Tuioti,EDGE,Oregon
328,Gabe Burkle,TE,Iowa State
329,Jahiem White,RB,West Virginia
330,Justin Jefferson,LB,Alabama
331,Benjamin Brahmer,TE,Iowa State
332,Jaden Keller,LB,Virginia Tech
333,Desmeal Leigh,OT,Youngstown State
334,Stanquan Clark,LB,Louisville
335,Jontez Williams,CB,Iowa State
336,Jaren Kanak,TE,Oklahoma
337,Trey White,EDGE,San Diego State
338,Riley Williams,TE,Oregon State
339,Teague Andersen,IOL,NC State
340,Aidan Gousby,S,Minnesota
341,Billy Schrauth,IOL,Notre Dame
342,Treydan Stukes,CB,Arizona
343,Adon Shuler,S,Notre Dame
344,Raion Strader,CB,Auburn
345,Deven Eastern,DL,Minnesota
346,Rocco Becht,QB,Iowa State
347,Anthony Donkoh,OT,Penn State
348,Connor Tollison,IOL,Missouri
349,Will Shaffer,LB,Abilene Christian
350,Kam Shanks,WR,Arkansas
351,Isaiah Jatta,OT,BYU
352,Braylan Shelby,EDGE,USC
353,Dariel Djabome,LB,Rutgers
354,Quinten Joyner,RB,Texas Tech
355,Carver Willis,OT,Washington
356,Pat Coogan,IOL,Indiana
357,DeAndre Moore Jr.,WR,Texas
358,Luke Hasz,TE,Mississippi
359,Wes King,IOL,Wyoming
360,Dylan Edwards,RB,Kansas State
361,Bryce Boettcher,LB,Oregon
362,Liam Becher,IOL,North Dakota
363,Adepoju Adebawore,EDGE,Oklahoma
364,Jameson Geers,TE,Minnesota
365,Jacob Thomas,S,James Madison
366,Peyton Bowen,S,Oklahoma
367,D.J. Hicks,DL,Texas A&M
368,Derek Simmons,OT,Oklahoma
369,Da'Shawn Womack,EDGE,Mississippi
370,Austin Mack,QB,Alabama
371,Jelani Thurman,TE,Ohio State
372,Josh Moten,CB,Southern Miss
373,Wendell Moe Jr.,IOL,Tennessee
374,Elliot Washington II,CB,Penn State
375,Rene Konga,DL,Louisville
376,Isaac Smith,S,Mississippi State
377,Khalil Barnes,S,Clemson
378,Jalil Farooq,WR,Maryland
379,Nolan Rucci,OT,Penn State
380,Kaleb Jackson,RB,LSU
381,Kedrick Reescano,RB,Arizona
382,Jaiden Ausberry,LB,Notre Dame
383,Lance Mason,TE,Wisconsin
384,Cameron Seldon,WR,Virginia Tech
385,Mark Fletcher,RB,Miami (FL)
386,Ka'morreun Pimpton,TE,TCU
387,Collin Wright,CB,Stanford
388,Qua Russaw,EDGE,Alabama
389,Vinny Anthony II,WR,Wisconsin
390,Cooper Flanagan,TE,Notre Dame
391,Ty Lockwood,TE,Boston College
392,Jaden Rashada,QB,Sacramento State
393,Mark Gronowski,QB,Iowa
394,Christian Alliegro,LB,Wisconsin
395,Richard Young,RB,Alabama
396,Caleb Herring,EDGE,Tennessee
397,Jelani McDonald,S,Texas
398,Troy Bowles,LB,Michigan
399,Ethan Davis,TE,Tennessee
400,Jordan Renaud,EDGE,Alabama
401,Joshua Padilla,IOL,Ohio State
402,Andrew Rappleyea,TE,Penn State
403,Jayden Wayne,EDGE,California
404,Djay Braswell,RB,South Carolina
405,Keon Keeley,EDGE,Alabama
406,Lewis Carter,LB,UCF
407,Dillon Bell,WR,Georgia
408,Malachi Nelson,QB,UTEP
409,Carter Davis,S,Boston College
410,Jordan Castell,S,Florida
411,Cam Miller,CB,Rutgers
412,Rueben Owens,RB,Texas A&M
413,Alex Birchmeier,IOL,Penn State
414,Cormani McClain,CB,Florida
415,Joenel Aguero,S,Georgia
416,Toby Payne,TE,Marshall
417,Derion Gullette,EDGE,Mississippi State
418,Grayson Howard,LB,Florida
419,Geimere Latimer,CB,Wisconsin
420,Jaylon Braxton,CB,Mississippi
421,Caden Curry,EDGE,Ohio State
422,Yhonzae Pierre,EDGE,Alabama
423,Jordan Hall,DL,Georgia
424,Isaiah Brown-Murray,CB,Virginia Tech
425,Malik Hartford,S,Ohio State
426,Micah Pettus,OT,Florida State
427,Deshaun Lee,CB,Iowa
428,Isaiah Horton,WR,Alabama
429,Tausili Akana,LB,BYU
430,Brandon Inniss,WR,Ohio State
431,Vic Burley,DL,Clemson
432,Ryder Langsdale,OT,Rutgers
433,Ta'Mere Robinson,LB,USC
434,Smith Snowden,CB,Utah
435,Jordan Bass,LB,Virginia Tech
436,Stephiylan Green,DL,Clemson
437,Jalen Hale,WR,Alabama
438,Ayden Williams,WR,Mississippi State
439,Caden Jenkins,CB,Baylor
440,TJ Guy,EDGE,Michigan
441,Hunter Clegg,EDGE,BYU
442,Jahlil Hurley,CB,Kansas
443,Ryan Niblett,S,Texas
444,DaKaari Nelson,S,Penn State
445,Bruno Onwuazor,OT,Virginia State
446,Tree Babalade,OT,South Carolina
447,Brian Parker II,OT,Duke
448,Hykeem Williams,WR,Colorado
449,Justin Joly,TE,NC State
450,Colton Vasek,EDGE,Texas
451,Collin Sadler,OT,Clemson
452,Collins Acheampong,EDGE,Bowling Green
453,Daylen Austin,CB,Oregon
454,Raymond Cottrell,WR,West Alabama
455,Hunter Osborne,DL,Virginia
456,Johntay Cook II,WR,Syracuse
457,J'ven Williams,OT,Penn State
458,Malachi Coleman,WR,Minnesota
459,Tyree Adams,OT,LSU
460,Joshua Mickens,EDGE,Ohio State
461,Maurice Westmoreland,EDGE,Tulane
462,Markee Anderson,IOL,South Carolina
463,King Mack,S,Penn State
464,Braylon James,WR,TCU
465,Chimdy Onoh,OT,Penn State
466,DJ Harvey,CB,USC
467,Madden Sanker,OT,Louisville
468,Damonic Williams,DL,Oklahoma
469,Kenny Johnson,WR,Pittsburgh
470,Jalen Brown,WR,Arkansas
471,Jaxon Howard,EDGE,Minnesota
472,Malik Bryant,EDGE,Miami (FL)
473,Monroe Mills,OT,Virginia
474,Damari Brown,CB,Miami (FL)
475,Elijah Paige,OT,USC
476,Randon Fontenette,LB,Vanderbilt
477,Shelton Sampson Jr.,WR,Louisiana-Lafayette
478,Noah Rogers,WR,NC State
479,Jacobe Johnson,CB,Oklahoma
480,Brenan Vernon,DL,Notre Dame
481,Gabe Harris,EDGE,Georgia
482,Samuel Singleton Jr.,RB,Florida State
483,Stanton Ramil,OT,Michigan State
484,Samson Okunlola,OT,Miami (FL)
485,Jamaal Jarrett,DL,USC
486,Rico Flores,WR,UCLA
487,Xzavier McLeod,DL,Georgia
488,Anthony Evans III,WR,Mississippi State
489,Wilkin Formby,OT,Alabama
490,Luke Montgomery,IOL,Ohio State
491,Cole Martin,CB,UCLA
492,Harris Sewell,IOL,Clemson
493,Robert Stafford,CB,UCLA
494,Jurrion Dickey,WR,Oregon
495,Rodrick Pleasant,CB,UCLA
496,Olaus Alinen,OT,Alabama
497,John Walker,DL,UCF
498,Dijon Johnson,CB,Florida
499,Makari Vickers,CB,Colorado
500,Daevin Hobbs,DL,Tennessee
501,Ja'Keem Jackson,CB,LSU
502,Jager Burton,IOL,Kentucky
503,Antonio Gates Jr.,WR,Michigan State
504,Bai Jobe,EDGE,Miami (OH)
505,Mason Murphy,OT,Auburn
506,D.J. Chester,IOL,LSU
507,Jaleel Skinner,TE,Louisville
508,Samuel Okunlola,EDGE,Colorado
509,Reid Carrico,LB,West Virginia
510,Elliot Donald,DL,Pittsburgh
511,Jayden Maiava,QB,USC
512,Quency Wiggins,EDGE,Colorado
513,Jake Garcia,QB,Michigan
514,Nate Rutchena,TE,UC Davis
515,Andrew Depaepe,DL,Indiana
516,T.J. Shanahan,IOL,Penn State
517,George Pettaway,RB,James Madison
518,Latrell McCutchin,CB,Houston
519,Nathan Leacock,WR,North Carolina
520,Julian Humphrey,CB,Texas A&M
521,Javien Toviano,S,LSU
522,Jaylen Sneed,LB,Notre Dame
523,Dezz Ricks,CB,Texas A&M
524,Dante Dowdell,RB,Kentucky
525,Evan Tengesdahl,IOL,Cincinnati
526,Will Heldt,EDGE,Clemson
527,Cruce Brookins,S,Pittsburgh
528,Kam Olds,EDGE,Kentucky
529,Xavier Hill,IOL,Colorado
530,Eric McAlister,WR,TCU
531,Jameial Lyons,EDGE,Penn State
532,Tackett Curtis,LB,Wisconsin
533,Tyler White,P,Texas A&M
534,Enow Etta,DL,Michigan
535,C.J. Donaldson,RB,Ohio State
536,Jason Moore,DL,Ohio State
537,Jaybron Harvey,EDGE,North Carolina
538,Kylin Jackson,S,TCU
539,Edric Hill,DL,Alabama
540,Jaydon Chatman,OT,Texas
541,Bo Hughley,OT,Georgia
542,Kam Robinson,LB,Virginia
543,Desmond Umeozulu,EDGE,South Carolina
544,Jaquaize Pettaway,WR,East Carolina
545,Griffin Wilde,WR,Northwestern
546,Derek Williams Jr.,S,Texas
547,Kamran James,EDGE,Florida
548,Bravion Rogers,CB,Texas A&M
549,Roderick Robinson II,RB,Georgia
550,Arion Carter,LB,Tennessee
551,Jayvon Thomas,CB,Texas A&M
552,Shamurad Umarov,OT,Tennessee
553,Ian Reed,IOL,Clemson
554,Cordale Russell,WR,Miami (OH)
555,Calvin Simpson-Hunt,CB,Baylor
556,Samuel M'Pemba,EDGE,Texas A&M
557,Tony Rojas,LB,Penn State
558,Austin Novosad,QB,Oregon
559,Treyaun Webb,RB,Florida
560,Beau Atkinson,EDGE,Ohio State
561,Lucas Simmons,OT,Florida State
562,Hudson Kaak,P,Auburn
563,Jarra Anderson,DL,Arizona
564,David Olano,K,Illinois
565,Phillip Daniels,OT,Ohio State
566,Palmer Williams,P,Baylor
567,Aidan Flintoft,P,Stanford
568,Jake Eldridge,LS,Rutgers
569,Conor Talty,K,Alabama
570,Chris Johnson Jr.,RB,SMU
571,Mikey Matthews,WR,UCLA
572,Bryan Thomas Jr.,EDGE,South Carolina
573,Brock Taylor,K,Vanderbilt
574,Jayce Brown,WR,Kansas State
575,London Humphreys,WR,Georgia
576,Peyton Woodring,K,Georgia
577,Tyler Brown,WR,Clemson
578,Ja'Bril Rawls,S,Florida State
579,Kendrick Law,WR,Kentucky
580,Grayson Loftis,QB,Charlotte
581,Sedrick Alexander,RB,Vanderbilt
582,Carl Williams IV,S,Baylor
583,Kaden Feagin,RB,Illinois
584,Alex Kilgore,LB,SMU
585,Joey Schlaffer,TE,Penn State
586,Amare Thomas,WR,Houston
587,Hank Brown,QB,Iowa
588,Evan Link,OT,Michigan
589,A'Marion McCoy,CB,Boise State
590,Dion Crawford,LB,Buffalo
591,James Durand,IOL,Western Illinois
592,Marcus Ratcliffe,S,Texas A&M
593,Trey Dubuc,LS,New Mexico
594,Jaylen Raynor,QB,Arkansas State
595,Ryder Burns,LS,Southern Miss
596,Chandavian Bradley,EDGE,Oklahoma State
597,Tony Mitchell,S,Mississippi State
598,Ty Simpson,QB,Alabama
599,Denver Harris,CB,UNLV
600,Gabriel Brownlow-Dindy,DL,South Carolina
601,Zach Rice,IOL,Syracuse
602,Jeremiah Alexander,EDGE,Clemson
603,Chris Marshall,WR,Boise State
604,Conner Weigman,QB,Houston
605,Jaheim Singletary,CB,Arkansas
606,C.J. Hicks,EDGE,Ohio State
607,Travis Shaw,DL,Texas
608,TreVonte Citizen,RB,McNeese State
609,Tegra Tshabola,IOL,Ohio State
610,Kevin Jennings,QB,SMU
611,Nick Evers,QB,UConn
612,Julian Armella,IOL,UCLA
613,Donovan Green,TE,LSU
614,Jacob Sexton,OT,Oklahoma
615,Jeremiah Cooper,S,Iowa State
616,Sheridan Wilson,IOL,Texas Tech
617,Andre Greene Jr.,WR,Virginia
618,Jacoby Mathews,S,Auburn
619,Gentry Williams,CB,Oklahoma
620,Jyaire Brown,CB,UCF
621,Holden Staes,TE,Indiana
622,Kaden Helms,TE,Oklahoma
623,Neto Umeozulu,IOL,Texas
624,Branson Robinson,RB,Georgia State
625,Talyn Shettron,WR,Oklahoma State
626,Jaylon Glover,RB,UNLV
627,Jamari Lyons,DL,Florida
628,Logan Parr,IOL,SMU
629,J.Q. Hardaway,CB,Kentucky
630,Terry Moore,S,Duke
631,Khurtiss Perry,DL,Jacksonville State
632,Patrick Kutas,IOL,Mississippi
633,A.J. Swann,QB,Appalachian State
634,Kaden Saunders,WR,Penn State
635,Terion Stewart,RB,Virginia Tech
636,Maalik Murphy,QB,Oregon State
637,Devin Brown,QB,California
638,Cole Rhett,OT,Toledo
639,Walker Howard,QB,Louisiana-Lafayette
640,Ernest Hausmann,LB,Michigan
641,Jaden Craig,QB,Harvard
642,Justice Finkley,EDGE,Kansas
643,Jack Pedersen,TE,UCLA
644,Kobe Baynes,IOL,Kansas
645,Devean Deal,EDGE,TCU
646,Toriano Pride,CB,Missouri
647,Emmanuel Poku,IOL,East Carolina
648,Tobias Merriweather,WR,Utah
649,Jordan Hudson,WR,SMU
650,Devin Moore,CB,Florida
651,Kamari Wilson,S,Memphis
652,Emar'rion Winston,EDGE,Baylor
653,Sam Roush,TE,Stanford
654,Dayne Shor,OT,Akron
655,Raleek Brown,RB,Arizona State
656,Bear Alexander,DL,Oregon
657,Brendan Sorsby,QB,Cincinnati
658,Malick Sylla,EDGE,Mississippi State
659,Jayden Gibson,WR,Oklahoma
660,Caleb Woodson,LB,Virginia Tech
661,Joe Brunner,IOL,Wisconsin
662,Kyion Grayes,WR,California
663,Shawn Murphy,LB,South Carolina
664,Earl Little II,CB,Florida State
665,Amari Niblack,TE,Texas A&M
666,Kaleb Brown,WR,UAB
667,Popeye Williams,EDGE,Western Michigan
668,Dallan Hayden,RB,Colorado
669,Nyjalik Kelly,EDGE,UCF
670,Jaylon Guilbeau,CB,Texas
671,Robert Spears-Jennings,S,Oklahoma
672,Kevin Coleman Jr.,WR,Missouri
673,Gunner Stockton,QB,Georgia
674,Ephesians Prysock,CB,Washington
675,M.J. Morris,QB,Coastal Carolina
676,Emmanuel Henderson,WR,Kansas
677,Noah Fifita,QB,Arizona
678,Bryce Anderson,S,Texas A&M
679,Wesley Bissainthe,LB,Miami (FL)
680,Braylin Presley,WR,Tulsa
681,Cole Hutson,IOL,Texas
682,Gavin Sawchuk,RB,Florida State
683,Kobe Prentice,WR,Baylor
684,Keaten Wade,EDGE,Colorado
685,Adam Randall,RB,Clemson
686,Zion Branch,S,Georgia
687,Devon Jackson,LB,Oregon
688,Darris Smith,EDGE,Missouri
689,Omari Abor,EDGE,SMU
690,Enai White,EDGE,Penn State
691,Carson Hinzman,IOL,Ohio State
692,Jacolby Spells,CB,West Virginia
693,Jake Johnson,TE,North Carolina
694,Zavion Thomas,WR,LSU
695,Kam Dewberry,IOL,Alabama
696,C.J. Williams,WR,Stanford
697,Jordan Dwyer,WR,TCU
698,Kaidon Salter,QB,Colorado
699,Savion Red,RB,Sacramento State
700,Squirrel White,WR,Florida State
701,Jalen Huskey,CB,Maryland
702,Jayden McGowan,WR,Charlotte
703,Dean Connors,RB,Houston
704,Kyron Drones,QB,Virginia Tech
705,Van Wells,IOL,Oregon State
706,Pichon Wimbley,IOL,Georgia Southern
707,Byrum Brown,QB,South Florida
708,Kyron Barnes,OT,Nicholls
709,Owen McCown,QB,UTSA
710,Josh Kattus,TE,Kentucky
711,D.Q. Smith,S,South Carolina
712,Amari Jackson,CB,Boston College
713,Carsen Ryan,TE,BYU
714,Eddie Kelly,DL,West Virginia
715,Jaron Glover,WR,Mississippi State
