School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,248,30,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,210,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Texas,SEC,190,34,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Michigan,Big Ten,172,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Alabama,SEC,168,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
LSU,SEC,159,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Ole Miss,SEC,138,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Penn State,Big Ten,128,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Oregon,Big Ten,123,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Texas A&M,SEC,104,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Colorado,Big 12,88,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Miami (FL),ACC,87,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Arizona,Big 12,84,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
South Carolina,SEC,76,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Notre Dame,FBS - Independent,73,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Kentucky,SEC,71,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Oklahoma,SEC,68,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Tennessee,SEC,63,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
