School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,240,29,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,196,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Texas,SEC,191,34,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Michigan,Big Ten,171,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Alabama,SEC,162,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
LSU,SEC,152,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Oregon,Big Ten,141,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Ole Miss,SEC,140,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Penn State,Big Ten,127,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Texas A&M,SEC,95,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Arizona,Big 12,83,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
South Carolina,SEC,82,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Colorado,Big 12,82,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Miami (FL),ACC,78,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Notre Dame,FBS - Independent,77,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Oklahoma,SEC,63,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Iowa,Big Ten,63,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Kentucky,SEC,60,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Tennessee,SEC,60,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Florida State,ACC,58,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Missouri,SEC,55,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
Virginia Tech,ACC,52,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia_tech.svg
Clemson,ACC,51,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Minnesota,Big Ten,50,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Arkansas,SEC,40,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
North Carolina,ACC,40,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Boise State,FBS - Mountain West,38,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boise_st.svg
West Virginia,Big 12,36,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
USC,Big Ten,35,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Iowa State,Big 12,35,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Florida,SEC,33,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
East Carolina,FBS - AAC,33,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/east_carolina.svg
California,ACC,29,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/california.svg
Kansas,Big 12,28,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Boston College,ACC,28,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Indiana,Big Ten,27,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
Maryland,Big Ten,27,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Cincinnati,Big 12,27,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
Stanford,ACC,27,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
