School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,281,32,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,242,28,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Michigan,Big Ten,169,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
Texas,Big 12,149,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
LSU,SEC,145,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Alabama,SEC,139,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Penn State,Big Ten,128,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Texas A&M,SEC,124,29,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Notre Dame,FBS - Independent,117,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Oregon,Pac 12,114,22,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Ole Miss,SEC,111,21,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Kentucky,SEC,91,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
Colorado,Pac 12,91,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Oklahoma,Big 12,90,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Arizona,Pac 12,88,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
Clemson,ACC,86,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Iowa,Big Ten,77,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Florida State,ACC,68,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
South Carolina,SEC,66,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Tennessee,SEC,58,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Louisville,ACC,51,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Missouri,SEC,51,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
North Carolina,ACC,50,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Miami (FL),ACC,45,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Arkansas,SEC,45,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Oklahoma State,Big 12,45,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma_st.svg
Virginia Tech,ACC,42,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia_tech.svg
Florida,SEC,38,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
Stanford,Pac 12,37,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
West Virginia,Big 12,33,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
USC,Pac 12,32,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Wisconsin,Big Ten,32,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
NC State,ACC,29,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
Utah,Pac 12,26,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
Boise State,FBS - Mountain West,26,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boise_st.svg
Cincinnati,FBS - AAC,24,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
Minnesota,Big Ten,23,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Colorado State,FBS - Mountain West,23,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado_st.svg
Kansas,Big 12,22,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
California,Pac 12,17,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/california.svg
Arizona State,Pac 12,15,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona_st.svg
Rutgers,Big Ten,15,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/rutgers.svg
SMU,FBS - AAC,14,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/smu.svg
Auburn,SEC,13,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
BYU,FBS - Independent,13,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/byu.svg
TCU,Big 12,12,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Michigan State,Big Ten,12,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan_st.svg
Houston,FBS - AAC,12,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/houston.svg
Illinois,Big Ten,12,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
UCLA,Pac 12,12,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucla.svg
East Carolina,FBS - AAC,12,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/east_carolina.svg
Nebraska,Big Ten,11,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
Iowa State,Big 12,11,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Syracuse,ACC,11,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Vanderbilt,SEC,11,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/vanderbilt.svg
Texas Tech,Big 12,11,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_tech.svg
Oregon State,Pac 12,11,2,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon_st.svg
Virginia,ACC,10,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia.svg
Maryland,Big Ten,10,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
