School,Conference,ProjectedPoints,NumberOfProspects,SchoolURL
Ohio State,Big Ten,239,30,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ohio_st.svg
Georgia,SEC,218,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/georgia.svg
Texas,SEC,194,34,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas.svg
Alabama,SEC,175,25,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/alabama.svg
Michigan,Big Ten,169,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/michigan.svg
LSU,SEC,165,23,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/lsu.svg
Penn State,Big Ten,145,18,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/penn_st.svg
Ole Miss,SEC,140,20,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/mississippi.svg
Oregon,Big Ten,114,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oregon.svg
Texas A&M,SEC,92,26,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/texas_a&amp;m.svg
Colorado,Big 12,86,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/colorado.svg
Notre Dame,FBS - Independent,84,17,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/notre_dame.svg
Arizona,Big 12,82,5,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arizona.svg
Clemson,ACC,70,16,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/clemson.svg
Oklahoma,SEC,69,24,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma.svg
Miami (FL),ACC,69,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/miami.svg
Tennessee,SEC,69,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tennessee.svg
Kentucky,SEC,66,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kentucky.svg
South Carolina,SEC,59,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/south_carolina.svg
Iowa,Big Ten,58,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa.svg
Florida State,ACC,56,27,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida_st.svg
Virginia Tech,ACC,52,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/virginia_tech.svg
Minnesota,Big Ten,50,7,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/minnesota.svg
Missouri,SEC,49,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/missouri.svg
USC,Big Ten,46,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/usc.svg
Arkansas,SEC,41,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/arkansas.svg
Boston College,ACC,36,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boston_college.svg
Iowa State,Big 12,34,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/iowa_st.svg
Maryland,Big Ten,33,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/maryland.svg
Boise State,FBS - Mountain West,33,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/boise_st.svg
North Carolina,ACC,32,13,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/north_carolina.svg
Florida,SEC,31,19,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/florida.svg
West Virginia,Big 12,30,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/west_virginia.svg
Louisville,ACC,29,9,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/louisville.svg
Cincinnati,Big 12,28,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/cincinnati.svg
East Carolina,FBS - AAC,28,4,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/east_carolina.svg
California,ACC,25,12,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/california.svg
Kansas,Big 12,25,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/kansas.svg
Oklahoma State,Big 12,25,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/oklahoma_st.svg
Utah,Big 12,23,15,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/utah.svg
NC State,ACC,23,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nc_st.svg
TCU,Big 12,22,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/tcu.svg
Stanford,ACC,22,3,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/stanford.svg
Wisconsin,Big Ten,21,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/wisconsin.svg
Nebraska,Big Ten,20,14,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/nebraska.svg
Auburn,SEC,20,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/auburn.svg
UCF,Big 12,20,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/ucf.svg
Illinois,Big Ten,20,11,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/illinois.svg
Purdue,Big Ten,17,6,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/purdue.svg
Syracuse,ACC,15,10,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/syracuse.svg
Indiana,Big Ten,15,8,https://d9ioojyvhqpok.cloudfront.net/assets/logos/_colleges/indiana.svg
